ID,Session_Type,Ref_Contrast,Orientation,Ocularity,Condition,Trial_Count,Mean_Log10_AR,Geometric_Mean_AR,Participant_Aggregation,Session_Timestamp,Session_Dir,Source_CSV
0,experiment,0.2,0.0,monocular,Single plane + defocus simulation,5,-0.653451441451526,0.22210000000000002,median_of_log10_trials,20260824_162125,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\0_20260824_162125,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\0_20260824_162125\contrast_matching.csv
1,experiment,0.1,0.0,binocular,Dual plane,5,-0.8776202679308878,0.13255,median_of_log10_trials,20260825_104420,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\1_20260825_104420,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\1_20260825_104420\contrast_matching.csv
1,experiment,0.1,0.0,binocular,Dual plane flat,5,-1.0139003749448703,0.09685000000000002,median_of_log10_trials,20260825_104420,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\1_20260825_104420,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\1_20260825_104420\contrast_matching.csv
1,experiment,0.1,0.0,binocular,Single plane,5,-0.5067511299425812,0.31135,median_of_log10_trials,20260825_104420,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\1_20260825_104420,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\1_20260825_104420\contrast_matching.csv
1,experiment,0.1,0.0,binocular,Single plane + defocus simulation,5,-0.8696662315049938,0.13500000000000004,median_of_log10_trials,20260825_104420,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\1_20260825_104420,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\1_20260825_104420\contrast_matching.csv
1,experiment,0.1,0.0,monocular,Dual plane,5,-0.9060532761094169,0.12415,median_of_log10_trials,20260825_104420,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\1_20260825_104420,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\1_20260825_104420\contrast_matching.csv
1,experiment,0.1,0.0,monocular,Dual plane flat,5,-0.9753091376445692,0.10585000000000001,median_of_log10_trials,20260825_104420,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\1_20260825_104420,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\1_20260825_104420\contrast_matching.csv
1,experiment,0.1,0.0,monocular,Single plane,5,-0.46098666506048724,0.34595,median_of_log10_trials,20260825_104420,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\1_20260825_104420,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\1_20260825_104420\contrast_matching.csv
1,experiment,0.1,0.0,monocular,Single plane + defocus simulation,5,-0.8943195370541912,0.12755,median_of_log10_trials,20260825_104420,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\1_20260825_104420,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\1_20260825_104420\contrast_matching.csv
1,experiment,0.2,0.0,binocular,Dual plane,5,-0.6700938765997898,0.21374999999999997,median_of_log10_trials,20260825_104420,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\1_20260825_104420,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\1_20260825_104420\contrast_matching.csv
1,experiment,0.2,0.0,binocular,Dual plane flat,5,-0.6680668274967201,0.21475,median_of_log10_trials,20260825_104420,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\1_20260825_104420,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\1_20260825_104420\contrast_matching.csv
1,experiment,0.2,0.0,binocular,Single plane,5,-0.35154240571747747,0.4451,median_of_log10_trials,20260825_104420,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\1_20260825_104420,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\1_20260825_104420\contrast_matching.csv
1,experiment,0.2,0.0,binocular,Single plane + defocus simulation,5,-0.6383665860899436,0.22995000000000002,median_of_log10_trials,20260825_104420,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\1_20260825_104420,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\1_20260825_104420\contrast_matching.csv
1,experiment,0.2,0.0,monocular,Dual plane,5,-0.6560992877503937,0.22075000000000003,median_of_log10_trials,20260825_104420,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\1_20260825_104420,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\1_20260825_104420\contrast_matching.csv
1,experiment,0.2,0.0,monocular,Dual plane flat,5,-0.6465646621438353,0.22565000000000002,median_of_log10_trials,20260825_104420,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\1_20260825_104420,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\1_20260825_104420\contrast_matching.csv
1,experiment,0.2,0.0,monocular,Single plane,5,-0.37181549192658736,0.4248,median_of_log10_trials,20260825_104420,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\1_20260825_104420,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\1_20260825_104420\contrast_matching.csv
1,experiment,0.2,0.0,monocular,Single plane + defocus simulation,5,-0.6746896282889389,0.2115,median_of_log10_trials,20260825_104420,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\1_20260825_104420,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\1_20260825_104420\contrast_matching.csv
10,experiment,0.1,0.0,binocular,Dual plane,5,-0.8809091475782782,0.13155,median_of_log10_trials,20260915_134206,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\10_20260915_134206,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\10_20260915_134206\contrast_matching.csv
10,experiment,0.1,0.0,binocular,Dual plane flat,5,-0.9759250126925737,0.1057,median_of_log10_trials,20260915_134206,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\10_20260915_134206,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\10_20260915_134206\contrast_matching.csv
10,experiment,0.1,0.0,binocular,Single plane,5,-0.5036239459875992,0.3136,median_of_log10_trials,20260915_134206,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\10_20260915_134206,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\10_20260915_134206\contrast_matching.csv
10,experiment,0.1,0.0,binocular,Single plane + defocus simulation,5,-0.8357959006759669,0.14595,median_of_log10_trials,20260915_134206,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\10_20260915_134206,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\10_20260915_134206\contrast_matching.csv
10,experiment,0.1,0.0,monocular,Dual plane,5,-0.9455784755374638,0.11335,median_of_log10_trials,20260915_134206,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\10_20260915_134206,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\10_20260915_134206\contrast_matching.csv
10,experiment,0.1,0.0,monocular,Dual plane flat,5,-0.9800533183211576,0.10470000000000002,median_of_log10_trials,20260915_134206,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\10_20260915_134206,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\10_20260915_134206\contrast_matching.csv
10,experiment,0.1,0.0,monocular,Single plane,5,-0.5102523943262873,0.30885,median_of_log10_trials,20260915_134206,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\10_20260915_134206,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\10_20260915_134206\contrast_matching.csv
10,experiment,0.1,0.0,monocular,Single plane + defocus simulation,5,-0.8460327783545212,0.14255,median_of_log10_trials,20260915_134206,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\10_20260915_134206,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\10_20260915_134206\contrast_matching.csv
10,experiment,0.2,0.0,binocular,Dual plane,5,-0.6244278260819629,0.23744999999999997,median_of_log10_trials,20260915_134206,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\10_20260915_134206,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\10_20260915_134206\contrast_matching.csv
10,experiment,0.2,0.0,binocular,Dual plane flat,5,-0.6330170240221491,0.2328,median_of_log10_trials,20260915_134206,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\10_20260915_134206,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\10_20260915_134206\contrast_matching.csv
10,experiment,0.2,0.0,binocular,Single plane,5,-0.3616605255893213,0.43485,median_of_log10_trials,20260915_134206,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\10_20260915_134206,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\10_20260915_134206\contrast_matching.csv
10,experiment,0.2,0.0,binocular,Single plane + defocus simulation,5,-0.5627252025898763,0.2737,median_of_log10_trials,20260915_134206,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\10_20260915_134206,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\10_20260915_134206\contrast_matching.csv
10,experiment,0.2,0.0,monocular,Dual plane,5,-0.6003262785189618,0.25100000000000006,median_of_log10_trials,20260915_134206,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\10_20260915_134206,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\10_20260915_134206\contrast_matching.csv
10,experiment,0.2,0.0,monocular,Dual plane flat,5,-0.6524748400013105,0.2226,median_of_log10_trials,20260915_134206,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\10_20260915_134206,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\10_20260915_134206\contrast_matching.csv
10,experiment,0.2,0.0,monocular,Single plane,5,-0.37181549192658736,0.4248,median_of_log10_trials,20260915_134206,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\10_20260915_134206,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\10_20260915_134206\contrast_matching.csv
10,experiment,0.2,0.0,monocular,Single plane + defocus simulation,5,-0.5826113538343256,0.26144999999999996,median_of_log10_trials,20260915_134206,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\10_20260915_134206,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\10_20260915_134206\contrast_matching.csv
11,experiment,0.1,0.0,binocular,Dual plane,5,-0.9800533183211576,0.10470000000000002,median_of_log10_trials,20260916_112833,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\11_20260916_112833,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\11_20260916_112833\contrast_matching.csv
11,experiment,0.1,0.0,binocular,Dual plane flat,5,-0.9875846252375671,0.1029,median_of_log10_trials,20260916_112833,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\11_20260916_112833,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\11_20260916_112833\contrast_matching.csv
11,experiment,0.1,0.0,binocular,Single plane,5,-0.7329456643485871,0.18495,median_of_log10_trials,20260916_112833,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\11_20260916_112833,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\11_20260916_112833\contrast_matching.csv
