ID,Session_Type,Ref_Contrast,Orientation,Ocularity,Condition,Trial_Count,Mean_Log10_AR,Geometric_Mean_AR,Original_Log10_AR,Original_AR_Contrast,Reference_Log10,DPF_Trial_Count,DPF_Log10_AR,DPF_Geometric_Mean_AR,DPF_Bias_Log10,DPF_Bias_Ratio,Corrected_Log10_AR,Corrected_AR_Contrast,Corrected_Log10_Offset_From_Ref,Corrected_Ratio_To_Ref,Participant_Aggregation,Bias_Correction_Method,Session_Timestamp,Session_Dir,Source_CSV
1,experiment,0.1,0.0,binocular,Single plane + defocus simulation,5,-0.8696662315049938,0.13500000000000004,-0.8696662315049938,0.13500000000000004,-1.0,5,-1.0139003749448703,0.09685000000000002,-0.013900374944870286,0.9685000000000001,-0.8557658565601235,0.13939081053175012,0.1442341434398765,1.3939081053175013,median_of_log10_trials,z_corrected = z_condition - z_DPF + log10(Ref),20260825_104420,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\1_20260825_104420,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\1_20260825_104420\contrast_matching.csv
1,experiment,0.1,0.0,binocular,Dual plane,5,-0.8776202679308878,0.13255,-0.8776202679308878,0.13255,-1.0,5,-1.0139003749448703,0.09685000000000002,-0.013900374944870286,0.9685000000000001,-0.8637198929860175,0.13686112545172946,0.13628010701398252,1.3686112545172946,median_of_log10_trials,z_corrected = z_condition - z_DPF + log10(Ref),20260825_104420,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\1_20260825_104420,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\1_20260825_104420\contrast_matching.csv
10,experiment,0.1,0.0,monocular,Single plane,5,-0.5102523943262873,0.30885,-0.5102523943262873,0.30885,-1.0,5,-0.9800533183211576,0.10470000000000002,0.019946681678842393,1.0470000000000002,-0.5301990760051297,0.29498567335243553,0.4698009239948703,2.949856733524355,median_of_log10_trials,z_corrected = z_condition - z_DPF + log10(Ref),20260915_134206,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\10_20260915_134206,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\10_20260915_134206\contrast_matching.csv
10,experiment,0.1,0.0,monocular,Single plane + defocus simulation,5,-0.8460327783545212,0.14255,-0.8460327783545212,0.14255,-1.0,5,-0.9800533183211576,0.10470000000000002,0.019946681678842393,1.0470000000000002,-0.8659794600333636,0.13615090735434573,0.13402053996663643,1.3615090735434574,median_of_log10_trials,z_corrected = z_condition - z_DPF + log10(Ref),20260915_134206,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\10_20260915_134206,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\10_20260915_134206\contrast_matching.csv
10,experiment,0.1,0.0,monocular,Dual plane,5,-0.9455784755374638,0.11335,-0.9455784755374638,0.11335,-1.0,5,-0.9800533183211576,0.10470000000000002,0.019946681678842393,1.0470000000000002,-0.9655251572163062,0.10826170009551098,0.03447484278369384,1.0826170009551097,median_of_log10_trials,z_corrected = z_condition - z_DPF + log10(Ref),20260915_134206,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\10_20260915_134206,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\10_20260915_134206\contrast_matching.csv
10,experiment,0.1,0.0,binocular,Single plane,5,-0.5036239459875992,0.3136,-0.5036239459875992,0.3136,-1.0,5,-0.9759250126925737,0.1057,0.0240749873074263,1.057,-0.5276989332950255,0.2966887417218543,0.4723010667049745,2.966887417218543,median_of_log10_trials,z_corrected = z_condition - z_DPF + log10(Ref),20260915_134206,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\10_20260915_134206,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\10_20260915_134206\contrast_matching.csv
10,experiment,0.1,0.0,binocular,Single plane + defocus simulation,5,-0.8357959006759669,0.14595,-0.8357959006759669,0.14595,-1.0,5,-0.9759250126925737,0.1057,0.0240749873074263,1.057,-0.8598708879833932,0.13807947019867547,0.14012911201660683,1.3807947019867548,median_of_log10_trials,z_corrected = z_condition - z_DPF + log10(Ref),20260915_134206,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\10_20260915_134206,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\10_20260915_134206\contrast_matching.csv
10,experiment,0.1,0.0,binocular,Dual plane,5,-0.8809091475782782,0.13155,-0.8809091475782782,0.13155,-1.0,5,-0.9759250126925737,0.1057,0.0240749873074263,1.057,-0.9049841348857045,0.12445600756859035,0.0950158651142955,1.2445600756859034,median_of_log10_trials,z_corrected = z_condition - z_DPF + log10(Ref),20260915_134206,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\10_20260915_134206,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\10_20260915_134206\contrast_matching.csv
11,experiment,0.1,0.0,monocular,Single plane,5,-0.7196493069539943,0.19070000000000004,-0.7196493069539943,0.19070000000000004,-1.0,5,-0.9812995013337567,0.10439999999999999,0.018700498666243348,1.0439999999999998,-0.7383498056202377,0.18266283524904217,0.26165019437976234,1.8266283524904219,median_of_log10_trials,z_corrected = z_condition - z_DPF + log10(Ref),20260916_112833,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\11_20260916_112833,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\11_20260916_112833\contrast_matching.csv
11,experiment,0.1,0.0,monocular,Single plane + defocus simulation,5,-0.9319997738548282,0.11694999999999997,-0.9319997738548282,0.11694999999999997,-1.0,5,-0.9812995013337567,0.10439999999999999,0.018700498666243348,1.0439999999999998,-0.9507002725210716,0.11202107279693484,0.04929972747892841,1.1202107279693485,median_of_log10_trials,z_corrected = z_condition - z_DPF + log10(Ref),20260916_112833,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\11_20260916_112833,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\11_20260916_112833\contrast_matching.csv
11,experiment,0.1,0.0,monocular,Dual plane,5,-0.9566377219788705,0.11049999999999999,-0.9566377219788705,0.11049999999999999,-1.0,5,-0.9812995013337567,0.10439999999999999,0.018700498666243348,1.0439999999999998,-0.9753382206451139,0.10584291187739463,0.024661779354886115,1.0584291187739463,median_of_log10_trials,z_corrected = z_condition - z_DPF + log10(Ref),20260916_112833,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\11_20260916_112833,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\11_20260916_112833\contrast_matching.csv
11,experiment,0.1,0.0,binocular,Single plane,5,-0.7329456643485871,0.18495,-0.7329456643485871,0.18495,-1.0,5,-0.9875846252375671,0.1029,0.01241537476243293,1.029,-0.74536103911102,0.17973760932944607,0.25463896088897997,1.7973760932944607,median_of_log10_trials,z_corrected = z_condition - z_DPF + log10(Ref),20260916_112833,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\11_20260916_112833,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\11_20260916_112833\contrast_matching.csv
11,experiment,0.1,0.0,binocular,Single plane + defocus simulation,5,-0.9712254734999118,0.10684999999999999,-0.9712254734999118,0.10684999999999999,-1.0,5,-0.9875846252375671,0.1029,0.01241537476243293,1.029,-0.9836408482623448,0.10383867832847424,0.01635915173765523,1.0383867832847422,median_of_log10_trials,z_corrected = z_condition - z_DPF + log10(Ref),20260916_112833,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\11_20260916_112833,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\11_20260916_112833\contrast_matching.csv
11,experiment,0.1,0.0,binocular,Dual plane,5,-0.9800533183211576,0.10470000000000002,-0.9800533183211576,0.10470000000000002,-1.0,5,-0.9875846252375671,0.1029,0.01241537476243293,1.029,-0.9924686930835905,0.10174927113702625,0.007531306916409464,1.0174927113702625,median_of_log10_trials,z_corrected = z_condition - z_DPF + log10(Ref),20260916_112833,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\11_20260916_112833,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\11_20260916_112833\contrast_matching.csv
12,experiment,0.1,0.0,monocular,Single plane,5,-0.4924814444235757,0.32175,-0.4924814444235757,0.32175,-1.0,5,-0.9812995013337567,0.10439999999999999,0.018700498666243348,1.0439999999999998,-0.511181943089819,0.3081896551724138,0.48881805691018093,3.081896551724138,median_of_log10_trials,z_corrected = z_condition - z_DPF + log10(Ref),20260917_133509,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\12_20260917_133509,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\12_20260917_133509\contrast_matching.csv
12,experiment,0.1,0.0,monocular,Single plane + defocus simulation,5,-0.8495505905391194,0.1414,-0.8495505905391194,0.1414,-1.0,5,-0.9812995013337567,0.10439999999999999,0.018700498666243348,1.0439999999999998,-0.8682510892053628,0.13544061302681992,0.13174891079463724,1.3544061302681993,median_of_log10_trials,z_corrected = z_condition - z_DPF + log10(Ref),20260917_133509,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\12_20260917_133509,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\12_20260917_133509\contrast_matching.csv
