timestamp,rank,foreground_path,background_path,score,offset_x_right,offset_y_right,distance_fg_cm,distance_bg_cm,visual_angle_deg,source_result_dir
2026-09-09T17:46:08.797591,1,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\fukiage-disparity-selection\20260909_173317\top20\rank_01\foreground_original.tif,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\fukiage-disparity-selection\20260909_173317\top20\rank_01\background_original.tif,3,-56,-85,50.0,125.0,7.9,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\fukiage-disparity-selection\20260909_173317
2026-09-09T17:46:27.990828,2,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\fukiage-disparity-selection\20260909_173317\top20\rank_02\foreground_original.tif,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\fukiage-disparity-selection\20260909_173317\top20\rank_02\background_original.tif,3,-56,-85,50.0,125.0,7.9,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\fukiage-disparity-selection\20260909_173317
2026-09-09T17:46:36.055356,3,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\fukiage-disparity-selection\20260909_173317\top20\rank_03\foreground_original.tif,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\fukiage-disparity-selection\20260909_173317\top20\rank_03\background_original.tif,1,-56,-85,50.0,125.0,7.9,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\fukiage-disparity-selection\20260909_173317
2026-09-09T17:46:48.157809,4,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\fukiage-disparity-selection\20260909_173317\top20\rank_04\foreground_original.tif,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\fukiage-disparity-selection\20260909_173317\top20\rank_04\background_original.tif,3,-56,-85,50.0,125.0,7.9,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\fukiage-disparity-selection\20260909_173317
2026-09-09T17:46:58.790205,5,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\fukiage-disparity-selection\20260909_173317\top20\rank_05\foreground_original.tif,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\fukiage-disparity-selection\20260909_173317\top20\rank_05\background_original.tif,3,-56,-85,50.0,125.0,7.9,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\fukiage-disparity-selection\20260909_173317
2026-09-09T17:47:05.794134,6,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\fukiage-disparity-selection\20260909_173317\top20\rank_06\foreground_original.tif,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\fukiage-disparity-selection\20260909_173317\top20\rank_06\background_original.tif,3,-56,-85,50.0,125.0,7.9,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\fukiage-disparity-selection\20260909_173317
2026-09-09T17:47:16.510807,7,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\fukiage-disparity-selection\20260909_173317\top20\rank_07\foreground_original.tif,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\fukiage-disparity-selection\20260909_173317\top20\rank_07\background_original.tif,3,-56,-85,50.0,125.0,7.9,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\fukiage-disparity-selection\20260909_173317
2026-09-09T17:47:27.397602,8,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\fukiage-disparity-selection\20260909_173317\top20\rank_08\foreground_original.tif,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\fukiage-disparity-selection\20260909_173317\top20\rank_08\background_original.tif,3,-56,-85,50.0,125.0,7.9,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\fukiage-disparity-selection\20260909_173317
2026-09-09T17:47:34.679060,9,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\fukiage-disparity-selection\20260909_173317\top20\rank_09\foreground_original.tif,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\fukiage-disparity-selection\20260909_173317\top20\rank_09\background_original.tif,3,-56,-85,50.0,125.0,7.9,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\fukiage-disparity-selection\20260909_173317
