ID,Age,Gender,IPD(mm),Dominance,Block_ID,Condition,Ocularity,Trial_ID,Orientation,Ref_Contrast,Matched_Contrast,PD_Right,OffsetX_Right,OffsetY_Right,PD_Left,OffsetX_Left,OffsetY_Left
0,23,Male,62,Right,1,Single plane,binocular,1,90,0.4,0.6952,3.839999999999999,-190,-150,2.9899999999999993,437,-133
0,23,Male,62,Right,1,Single plane,binocular,2,90,0.2,0.4411,3.839999999999999,-190,-150,2.9899999999999993,437,-133
0,23,Male,62,Right,1,Single plane,binocular,3,90,0.2,0.3369,3.839999999999999,-190,-150,2.9899999999999993,437,-133
0,23,Male,62,Right,1,Single plane,binocular,4,0,0.4,0.52,3.839999999999999,-190,-150,2.9899999999999993,437,-133
0,23,Male,62,Right,1,Single plane,binocular,5,0,0.2,0.3739,3.839999999999999,-190,-150,2.9899999999999993,437,-133
0,23,Male,62,Right,1,Single plane,binocular,6,0,0.4,0.5712,3.839999999999999,-190,-150,2.9899999999999993,437,-133
0,23,Male,62,Right,1,Single plane,binocular,7,90,0.4,0.52,3.839999999999999,-190,-150,2.9899999999999993,437,-133
0,23,Male,62,Right,1,Single plane,binocular,8,90,0.4,0.5605,3.839999999999999,-190,-150,2.9899999999999993,437,-133
0,23,Male,62,Right,1,Single plane,binocular,9,0,0.4,0.5349,3.839999999999999,-190,-150,2.9899999999999993,437,-133
0,23,Male,62,Right,1,Single plane,binocular,10,0,0.2,0.3687,3.839999999999999,-190,-150,2.9899999999999993,437,-133
0,23,Male,62,Right,1,Single plane,binocular,11,0,0.4,0.5424,3.839999999999999,-190,-150,2.9899999999999993,437,-133
0,23,Male,62,Right,1,Single plane,binocular,12,90,0.2,0.4624,3.839999999999999,-190,-150,2.9899999999999993,437,-133
0,23,Male,62,Right,1,Single plane,binocular,13,90,0.2,0.4308,3.839999999999999,-190,-150,2.9899999999999993,437,-133
0,23,Male,62,Right,1,Single plane,binocular,14,90,0.4,0.6185,3.839999999999999,-190,-150,2.9899999999999993,437,-133
0,23,Male,62,Right,1,Single plane,binocular,15,90,0.4,0.545,3.839999999999999,-190,-150,2.9899999999999993,437,-133
0,23,Male,62,Right,1,Single plane,binocular,16,90,0.2,0.3483,3.839999999999999,-190,-150,2.9899999999999993,437,-133
0,23,Male,62,Right,1,Single plane,binocular,17,0,0.4,0.5738,3.839999999999999,-190,-150,2.9899999999999993,437,-133
0,23,Male,62,Right,1,Single plane,binocular,18,0,0.2,0.411,3.839999999999999,-190,-150,2.9899999999999993,437,-133
0,23,Male,62,Right,1,Single plane,binocular,19,0,0.2,0.3385,3.839999999999999,-190,-150,2.9899999999999993,437,-133
0,23,Male,62,Right,1,Single plane,binocular,20,0,0.2,0.3811,3.839999999999999,-190,-150,2.9899999999999993,437,-133
0,23,Male,62,Right,2,Dual plane,binocular,21,90,0.4,0.5985,3.839999999999999,-190,-150,2.9899999999999993,437,-133
0,23,Male,62,Right,2,Dual plane,binocular,22,0,0.2,0.2785,3.839999999999999,-190,-150,2.9899999999999993,437,-133
0,23,Male,62,Right,2,Dual plane,binocular,23,90,0.4,0.4033,3.839999999999999,-190,-150,2.9899999999999993,437,-133
0,23,Male,62,Right,2,Dual plane,binocular,24,0,0.2,0.3153,3.839999999999999,-190,-150,2.9899999999999993,437,-133
0,23,Male,62,Right,2,Dual plane,binocular,25,90,0.4,0.5527,3.839999999999999,-190,-150,2.9899999999999993,437,-133
0,23,Male,62,Right,2,Dual plane,binocular,26,90,0.4,0.5658,3.839999999999999,-190,-150,2.9899999999999993,437,-133
0,23,Male,62,Right,2,Dual plane,binocular,27,90,0.4,0.439,3.839999999999999,-190,-150,2.9899999999999993,437,-133
0,23,Male,62,Right,2,Dual plane,binocular,28,0,0.2,0.3244,3.839999999999999,-190,-150,2.9899999999999993,437,-133
0,23,Male,62,Right,2,Dual plane,binocular,29,0,0.4,0.5476,3.839999999999999,-190,-150,2.9899999999999993,437,-133
0,23,Male,62,Right,2,Dual plane,binocular,30,90,0.2,0.3108,3.839999999999999,-190,-150,2.9899999999999993,437,-133
0,23,Male,62,Right,2,Dual plane,binocular,31,0,0.4,0.5579,3.839999999999999,-190,-150,2.9899999999999993,437,-133
0,23,Male,62,Right,2,Dual plane,binocular,32,0,0.2,0.3079,3.839999999999999,-190,-150,2.9899999999999993,437,-133
0,23,Male,62,Right,2,Dual plane,binocular,33,90,0.2,0.2519,3.839999999999999,-190,-150,2.9899999999999993,437,-133
0,23,Male,62,Right,2,Dual plane,binocular,34,0,0.4,0.725,3.839999999999999,-190,-150,2.9899999999999993,437,-133
0,23,Male,62,Right,2,Dual plane,binocular,35,0,0.4,0.3995,3.839999999999999,-190,-150,2.9899999999999993,437,-133
