ID,Age,Gender,IPD(mm),Distance1(cm),Distance2(cm),Offset_X,Offset_Y,Trial_ID,Image_Win1,Image_Win2,Score
0,23,Male,60,81,150,-105,-26,1,10_bg_Tex5_studded_0113.jpg,1_fg_Tex1_knitted_0114.jpg,4
0,23,Male,60,81,150,-105,-26,2,2_bg_Tex1_marbled_0159.jpg,1_fg_Tex1_knitted_0114.jpg,4
0,23,Male,60,81,150,-105,-26,3,6_bg_Tex3_striped_0062.jpg,1_fg_Tex1_knitted_0114.jpg,4
0,23,Male,60,81,150,-105,-26,4,8_bg_Tex4_lined_0037.jpg,1_fg_Tex1_knitted_0114.jpg,3
0,23,Male,60,81,150,-105,-26,5,4_bg_Tex2_zigzagged_0050.jpg,3_fg_Tex2_dark_scaly_0200.jpg,4
0,23,Male,60,81,150,-105,-26,6,6_bg_Tex3_striped_0062.jpg,3_fg_Tex2_dark_scaly_0200.jpg,4
0,23,Male,60,81,150,-105,-26,7,4_bg_Tex2_zigzagged_0050.jpg,5_fg_Tex3_dark_pitted_0107.jpg,3
0,23,Male,60,81,150,-105,-26,8,10_bg_Tex5_studded_0113.jpg,3_fg_Tex2_scaly_0200.jpg,4
0,23,Male,60,81,150,-105,-26,9,4_bg_Tex2_zigzagged_0050.jpg,5_fg_Tex3_pitted_0107.jpg,5
0,23,Male,60,81,150,-105,-26,10,6_bg_Tex3_striped_0062.jpg,1_fg_Tex1_dark_knitted_0114.jpg,4
0,23,Male,60,81,150,-105,-26,11,10_bg_Tex5_studded_0113.jpg,1_fg_Tex1_dark_knitted_0114.jpg,3
0,23,Male,60,81,150,-105,-26,12,10_bg_Tex5_studded_0113.jpg,7_fg_Tex4_dark_paisley_0104.jpg,5
0,23,Male,60,81,150,-105,-26,13,10_bg_Tex5_studded_0113.jpg,9_fg_Tex5_scaly_0168.jpg,4
0,23,Male,60,81,150,-105,-26,14,6_bg_Tex3_striped_0062.jpg,7_fg_Tex4_dark_paisley_0104.jpg,5
0,23,Male,60,81,150,-105,-26,15,6_bg_Tex3_striped_0062.jpg,5_fg_Tex3_dark_pitted_0107.jpg,4
0,23,Male,60,81,150,-105,-26,16,8_bg_Tex4_lined_0037.jpg,3_fg_Tex2_dark_scaly_0200.jpg,2
0,23,Male,60,81,150,-105,-26,17,8_bg_Tex4_lined_0037.jpg,1_fg_Tex1_dark_knitted_0114.jpg,2
0,23,Male,60,81,150,-105,-26,18,2_bg_Tex1_marbled_0159.jpg,3_fg_Tex2_scaly_0200.jpg,5
0,23,Male,60,81,150,-105,-26,19,6_bg_Tex3_striped_0062.jpg,9_fg_Tex5_dark_scaly_0168.jpg,4
0,23,Male,60,81,150,-105,-26,20,6_bg_Tex3_striped_0062.jpg,3_fg_Tex2_scaly_0200.jpg,5
0,23,Male,60,81,150,-105,-26,21,4_bg_Tex2_zigzagged_0050.jpg,9_fg_Tex5_dark_scaly_0168.jpg,2
0,23,Male,60,81,150,-105,-26,22,2_bg_Tex1_marbled_0159.jpg,3_fg_Tex2_dark_scaly_0200.jpg,4
0,23,Male,60,81,150,-105,-26,23,2_bg_Tex1_marbled_0159.jpg,9_fg_Tex5_scaly_0168.jpg,5
0,23,Male,60,81,150,-105,-26,24,10_bg_Tex5_studded_0113.jpg,5_fg_Tex3_dark_pitted_0107.jpg,4
0,23,Male,60,81,150,-105,-26,25,2_bg_Tex1_marbled_0159.jpg,7_fg_Tex4_paisley_0104.jpg,5
0,23,Male,60,81,150,-105,-26,26,4_bg_Tex2_zigzagged_0050.jpg,1_fg_Tex1_knitted_0114.jpg,3
0,23,Male,60,81,150,-105,-26,27,4_bg_Tex2_zigzagged_0050.jpg,1_fg_Tex1_dark_knitted_0114.jpg,3
0,23,Male,60,81,150,-105,-26,28,10_bg_Tex5_studded_0113.jpg,5_fg_Tex3_pitted_0107.jpg,5
0,23,Male,60,81,150,-105,-26,29,4_bg_Tex2_zigzagged_0050.jpg,9_fg_Tex5_scaly_0168.jpg,4
0,23,Male,60,81,150,-105,-26,30,8_bg_Tex4_lined_0037.jpg,7_fg_Tex4_paisley_0104.jpg,5
0,23,Male,60,81,150,-105,-26,31,10_bg_Tex5_studded_0113.jpg,9_fg_Tex5_dark_scaly_0168.jpg,4
0,23,Male,60,81,150,-105,-26,32,4_bg_Tex2_zigzagged_0050.jpg,7_fg_Tex4_paisley_0104.jpg,5
0,23,Male,60,81,150,-105,-26,33,8_bg_Tex4_lined_0037.jpg,5_fg_Tex3_dark_pitted_0107.jpg,1
0,23,Male,60,81,150,-105,-26,34,2_bg_Tex1_marbled_0159.jpg,1_fg_Tex1_dark_knitted_0114.jpg,2
0,23,Male,60,81,150,-105,-26,35,2_bg_Tex1_marbled_0159.jpg,5_fg_Tex3_pitted_0107.jpg,5
0,23,Male,60,81,150,-105,-26,36,2_bg_Tex1_marbled_0159.jpg,9_fg_Tex5_dark_scaly_0168.jpg,4
0,23,Male,60,81,150,-105,-26,37,2_bg_Tex1_marbled_0159.jpg,5_fg_Tex3_dark_pitted_0107.jpg,4
