ID,Age,Gender,IPD(mm),Distance1(cm),Distance2(cm),Offset_X,Offset_Y,Trial_ID,Image_Win1,Image_Win2,Score
0,23,Male,60,50,100,-93,-9,1,10_bg_Tex5_studded_0113.jpg,5_fg_Tex3_dark_pitted_0107.jpg,3
0,23,Male,60,50,100,-93,-9,2,8_bg_Tex4_lined_0037.jpg,1_fg_Tex1_dark_knitted_0114.jpg,1
0,23,Male,60,50,100,-93,-9,3,2_bg_Tex1_marbled_0159.jpg,7_fg_Tex4_paisley_0104.jpg,5
0,23,Male,60,50,100,-93,-9,4,2_bg_Tex1_marbled_0159.jpg,7_fg_Tex4_dark_paisley_0104.jpg,5
0,23,Male,60,50,100,-93,-9,5,2_bg_Tex1_marbled_0159.jpg,1_fg_Tex1_dark_knitted_0114.jpg,4
0,23,Male,60,50,100,-93,-9,6,6_bg_Tex3_striped_0062.jpg,1_fg_Tex1_knitted_0114.jpg,3
0,23,Male,60,50,100,-93,-9,7,4_bg_Tex2_zigzagged_0050.jpg,7_fg_Tex4_dark_paisley_0104.jpg,4
0,23,Male,60,50,100,-93,-9,8,6_bg_Tex3_striped_0062.jpg,5_fg_Tex3_pitted_0107.jpg,5
0,23,Male,60,50,100,-93,-9,9,6_bg_Tex3_striped_0062.jpg,1_fg_Tex1_dark_knitted_0114.jpg,4
0,23,Male,60,50,100,-93,-9,10,2_bg_Tex1_marbled_0159.jpg,1_fg_Tex1_knitted_0114.jpg,4
0,23,Male,60,50,100,-93,-9,11,4_bg_Tex2_zigzagged_0050.jpg,3_fg_Tex2_scaly_0200.jpg,5
0,23,Male,60,50,100,-93,-9,12,4_bg_Tex2_zigzagged_0050.jpg,9_fg_Tex5_dark_scaly_0168.jpg,2
0,23,Male,60,50,100,-93,-9,13,6_bg_Tex3_striped_0062.jpg,9_fg_Tex5_dark_scaly_0168.jpg,3
0,23,Male,60,50,100,-93,-9,14,2_bg_Tex1_marbled_0159.jpg,9_fg_Tex5_scaly_0168.jpg,5
0,23,Male,60,50,100,-93,-9,15,4_bg_Tex2_zigzagged_0050.jpg,1_fg_Tex1_knitted_0114.jpg,4
0,23,Male,60,50,100,-93,-9,16,10_bg_Tex5_studded_0113.jpg,7_fg_Tex4_paisley_0104.jpg,5
0,23,Male,60,50,100,-93,-9,17,8_bg_Tex4_lined_0037.jpg,7_fg_Tex4_paisley_0104.jpg,5
0,23,Male,60,50,100,-93,-9,18,4_bg_Tex2_zigzagged_0050.jpg,5_fg_Tex3_dark_pitted_0107.jpg,3
0,23,Male,60,50,100,-93,-9,19,2_bg_Tex1_marbled_0159.jpg,9_fg_Tex5_dark_scaly_0168.jpg,4
0,23,Male,60,50,100,-93,-9,20,8_bg_Tex4_lined_0037.jpg,3_fg_Tex2_scaly_0200.jpg,5
0,23,Male,60,50,100,-93,-9,21,2_bg_Tex1_marbled_0159.jpg,3_fg_Tex2_scaly_0200.jpg,5
0,23,Male,60,50,100,-93,-9,22,10_bg_Tex5_studded_0113.jpg,5_fg_Tex3_pitted_0107.jpg,4
0,23,Male,60,50,100,-93,-9,23,4_bg_Tex2_zigzagged_0050.jpg,1_fg_Tex1_dark_knitted_0114.jpg,1
0,23,Male,60,50,100,-93,-9,24,8_bg_Tex4_lined_0037.jpg,5_fg_Tex3_pitted_0107.jpg,5
0,23,Male,60,50,100,-93,-9,25,4_bg_Tex2_zigzagged_0050.jpg,7_fg_Tex4_paisley_0104.jpg,5
0,23,Male,60,50,100,-93,-9,26,10_bg_Tex5_studded_0113.jpg,1_fg_Tex1_knitted_0114.jpg,4
0,23,Male,60,50,100,-93,-9,27,2_bg_Tex1_marbled_0159.jpg,3_fg_Tex2_dark_scaly_0200.jpg,5
0,23,Male,60,50,100,-93,-9,28,6_bg_Tex3_striped_0062.jpg,9_fg_Tex5_scaly_0168.jpg,5
0,23,Male,60,50,100,-93,-9,29,10_bg_Tex5_studded_0113.jpg,9_fg_Tex5_scaly_0168.jpg,4
0,23,Male,60,50,100,-93,-9,30,10_bg_Tex5_studded_0113.jpg,1_fg_Tex1_dark_knitted_0114.jpg,3
0,23,Male,60,50,100,-93,-9,31,8_bg_Tex4_lined_0037.jpg,5_fg_Tex3_dark_pitted_0107.jpg,2
0,23,Male,60,50,100,-93,-9,32,10_bg_Tex5_studded_0113.jpg,3_fg_Tex2_dark_scaly_0200.jpg,4
0,23,Male,60,50,100,-93,-9,33,6_bg_Tex3_striped_0062.jpg,3_fg_Tex2_dark_scaly_0200.jpg,4
0,23,Male,60,50,100,-93,-9,34,8_bg_Tex4_lined_0037.jpg,9_fg_Tex5_scaly_0168.jpg,5
0,23,Male,60,50,100,-93,-9,35,2_bg_Tex1_marbled_0159.jpg,5_fg_Tex3_pitted_0107.jpg,5
0,23,Male,60,50,100,-93,-9,36,6_bg_Tex3_striped_0062.jpg,7_fg_Tex4_paisley_0104.jpg,5
0,23,Male,60,50,100,-93,-9,37,8_bg_Tex4_lined_0037.jpg,7_fg_Tex4_dark_paisley_0104.jpg,3
0,23,Male,60,50,100,-93,-9,38,8_bg_Tex4_lined_0037.jpg,3_fg_Tex2_dark_scaly_0200.jpg,2
0,23,Male,60,50,100,-93,-9,39,6_bg_Tex3_striped_0062.jpg,5_fg_Tex3_dark_pitted_0107.jpg,3
