ID,Age,Gender,IPD(mm),Dominance,Block_ID,Condition,Ocularity,Trial_ID,Orientation,Ref_Contrast,Matched_Contrast,PD_Right,OffsetX_Right,OffsetY_Right,PD_Left,OffsetX_Left,OffsetY_Left
0,23,Male,62,Right,1,Single plane + defocus simulation,monocular,1,0,0.2,0.36,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,1,Single plane + defocus simulation,monocular,2,0,0.3,0.409,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,1,Single plane + defocus simulation,monocular,3,90,0.3,0.6214,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,1,Single plane + defocus simulation,monocular,4,0,0.2,0.2694,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,1,Single plane + defocus simulation,monocular,5,90,0.3,0.4824,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,1,Single plane + defocus simulation,monocular,6,90,0.3,0.5501,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,1,Single plane + defocus simulation,monocular,7,0,0.4,0.5476,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,1,Single plane + defocus simulation,monocular,8,0,0.2,0.4052,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,1,Single plane + defocus simulation,monocular,9,90,0.3,0.4778,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,1,Single plane + defocus simulation,monocular,10,90,0.2,0.2425,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,1,Single plane + defocus simulation,monocular,11,0,0.3,0.4188,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,1,Single plane + defocus simulation,monocular,12,0,0.3,0.4734,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,1,Single plane + defocus simulation,monocular,13,90,0.2,0.3995,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,1,Single plane + defocus simulation,monocular,14,90,0.2,0.3322,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,1,Single plane + defocus simulation,monocular,15,0,0.3,0.4667,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,1,Single plane + defocus simulation,monocular,16,90,0.3,0.5225,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,1,Single plane + defocus simulation,monocular,17,90,0.4,0.6185,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,1,Single plane + defocus simulation,monocular,18,90,0.2,0.3793,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,1,Single plane + defocus simulation,monocular,19,0,0.4,0.5324,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,1,Single plane + defocus simulation,monocular,20,0,0.4,0.5792,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,1,Single plane + defocus simulation,monocular,21,0,0.2,0.3275,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,1,Single plane + defocus simulation,monocular,22,90,0.4,0.5957,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,1,Single plane + defocus simulation,monocular,23,90,0.4,0.5579,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,1,Single plane + defocus simulation,monocular,24,0,0.4,0.6421,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,1,Single plane + defocus simulation,monocular,25,90,0.4,0.6302,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,1,Single plane + defocus simulation,monocular,26,0,0.2,0.2992,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,1,Single plane + defocus simulation,monocular,27,90,0.2,0.3466,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,1,Single plane + defocus simulation,monocular,28,90,0.4,0.5476,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,1,Single plane + defocus simulation,monocular,29,0,0.4,0.6634,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,1,Single plane + defocus simulation,monocular,30,0,0.3,0.6573,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,2,Single plane + defocus simulation,binocular,31,0,0.4,0.7387,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,2,Single plane + defocus simulation,binocular,32,0,0.4,0.7997,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,2,Single plane + defocus simulation,binocular,33,90,0.4,0.6421,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,2,Single plane + defocus simulation,binocular,34,0,0.4,0.7116,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,2,Single plane + defocus simulation,binocular,35,90,0.4,0.676,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,2,Single plane + defocus simulation,binocular,36,90,0.4,0.6634,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,2,Single plane + defocus simulation,binocular,37,90,0.3,0.4411,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,2,Single plane + defocus simulation,binocular,38,0,0.2,0.3093,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,2,Single plane + defocus simulation,binocular,39,0,0.4,0.5985,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,2,Single plane + defocus simulation,binocular,40,90,0.3,0.458,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,2,Single plane + defocus simulation,binocular,41,90,0.3,0.5349,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,2,Single plane + defocus simulation,binocular,42,0,0.3,0.5501,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,2,Single plane + defocus simulation,binocular,43,0,0.3,0.4938,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,2,Single plane + defocus simulation,binocular,44,90,0.2,0.4667,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,2,Single plane + defocus simulation,binocular,45,0,0.3,0.5056,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,2,Single plane + defocus simulation,binocular,46,90,0.2,0.4824,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,2,Single plane + defocus simulation,binocular,47,90,0.2,0.4308,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,2,Single plane + defocus simulation,binocular,48,0,0.4,0.5902,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,2,Single plane + defocus simulation,binocular,49,90,0.2,0.4645,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,2,Single plane + defocus simulation,binocular,50,90,0.4,0.7526,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,2,Single plane + defocus simulation,binocular,51,0,0.3,0.5127,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,2,Single plane + defocus simulation,binocular,52,90,0.3,0.5079,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,2,Single plane + defocus simulation,binocular,53,90,0.3,0.4559,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,2,Single plane + defocus simulation,binocular,54,90,0.4,0.6855,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,2,Single plane + defocus simulation,binocular,55,0,0.2,0.437,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,2,Single plane + defocus simulation,binocular,56,0,0.2,0.4516,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,2,Single plane + defocus simulation,binocular,57,0,0.2,0.4801,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,2,Single plane + defocus simulation,binocular,58,0,0.2,0.4846,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,2,Single plane + defocus simulation,binocular,59,0,0.3,0.6185,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,2,Single plane + defocus simulation,binocular,60,90,0.2,0.4474,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,3,Single plane,monocular,61,0,0.4,0.6511,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,3,Single plane,monocular,62,0,0.4,0.6666,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,3,Single plane,monocular,63,0,0.4,0.6421,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,3,Single plane,monocular,64,90,0.4,0.7284,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,3,Single plane,monocular,65,90,0.4,0.8616,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,3,Single plane,monocular,66,90,0.3,0.6042,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,3,Single plane,monocular,67,0,0.2,0.4559,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,3,Single plane,monocular,68,90,0.2,0.458,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,3,Single plane,monocular,69,90,0.4,0.5079,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,3,Single plane,monocular,70,90,0.3,0.7083,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,3,Single plane,monocular,71,90,0.3,0.6697,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,3,Single plane,monocular,72,90,0.2,0.5399,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,3,Single plane,monocular,73,0,0.2,0.0427,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,3,Single plane,monocular,74,0,0.3,0.392,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,3,Single plane,monocular,75,0,0.4,0.4516,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,3,Single plane,monocular,76,90,0.2,0.3483,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,3,Single plane,monocular,77,0,0.2,0.4624,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,3,Single plane,monocular,78,90,0.4,0.5847,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,3,Single plane,monocular,79,0,0.3,0.5176,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,3,Single plane,monocular,80,90,0.4,0.5738,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,3,Single plane,monocular,81,90,0.2,0.5274,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,3,Single plane,monocular,82,90,0.2,0.4349,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,3,Single plane,monocular,83,0,0.3,0.4288,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,3,Single plane,monocular,84,90,0.3,0.4288,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,3,Single plane,monocular,85,0,0.2,0.4188,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,3,Single plane,monocular,86,0,0.4,0.6823,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,3,Single plane,monocular,87,0,0.2,0.4801,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,3,Single plane,monocular,88,0,0.3,0.4961,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,3,Single plane,monocular,89,90,0.3,0.4411,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,3,Single plane,monocular,90,0,0.3,0.6014,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,4,Single plane,binocular,91,0,0.4,0.6603,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,4,Single plane,binocular,92,90,0.2,0.392,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,4,Single plane,binocular,93,90,0.3,0.6331,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,4,Single plane,binocular,94,90,0.2,0.593,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,4,Single plane,binocular,95,90,0.4,0.9725,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,4,Single plane,binocular,96,0,0.2,0.4734,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,4,Single plane,binocular,97,90,0.4,0.8109,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,4,Single plane,binocular,98,0,0.3,0.545,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,4,Single plane,binocular,99,0,0.2,0.5399,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,4,Single plane,binocular,100,90,0.3,0.5902,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,4,Single plane,binocular,101,90,0.4,1.0,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,4,Single plane,binocular,102,0,0.2,0.4824,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,4,Single plane,binocular,103,0,0.4,0.7387,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,4,Single plane,binocular,104,0,0.2,0.5176,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,4,Single plane,binocular,105,90,0.2,0.5579,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,4,Single plane,binocular,106,90,0.4,0.7561,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,4,Single plane,binocular,107,90,0.3,0.6451,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,4,Single plane,binocular,108,0,0.4,0.676,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,4,Single plane,binocular,109,0,0.3,0.4846,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,4,Single plane,binocular,110,90,0.4,0.7422,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,4,Single plane,binocular,111,90,0.3,0.582,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,4,Single plane,binocular,112,90,0.2,0.4645,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,4,Single plane,binocular,113,0,0.3,0.4689,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,4,Single plane,binocular,114,0,0.2,0.4624,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,4,Single plane,binocular,115,0,0.3,0.5632,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,4,Single plane,binocular,116,0,0.4,0.7456,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,4,Single plane,binocular,117,0,0.3,0.5424,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,4,Single plane,binocular,118,90,0.3,0.52,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,4,Single plane,binocular,119,0,0.4,0.7116,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,4,Single plane,binocular,120,90,0.2,0.5527,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,5,OST-AR,binocular,121,90,0.4,0.7561,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,5,OST-AR,binocular,122,90,0.2,0.3883,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,5,OST-AR,binocular,123,90,0.2,0.6099,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,5,OST-AR,binocular,124,0,0.3,0.4349,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,5,OST-AR,binocular,125,90,0.2,0.3687,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,5,OST-AR,binocular,126,0,0.3,0.593,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,5,OST-AR,binocular,127,0,0.4,0.6421,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,5,OST-AR,binocular,128,0,0.2,0.4329,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,5,OST-AR,binocular,129,0,0.4,0.7083,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,5,OST-AR,binocular,130,90,0.3,0.6042,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,5,OST-AR,binocular,131,90,0.4,0.7183,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,5,OST-AR,binocular,132,90,0.4,0.9326,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,5,OST-AR,binocular,133,0,0.4,0.7116,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,5,OST-AR,binocular,134,90,0.2,0.4129,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,5,OST-AR,binocular,135,0,0.4,0.8902,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,5,OST-AR,binocular,136,0,0.3,0.6099,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,5,OST-AR,binocular,137,90,0.4,0.7561,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,5,OST-AR,binocular,138,0,0.2,0.5349,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,5,OST-AR,binocular,139,0,0.2,0.4961,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,5,OST-AR,binocular,140,90,0.2,0.3957,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,5,OST-AR,binocular,141,90,0.4,0.676,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,5,OST-AR,binocular,142,0,0.3,0.4432,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,5,OST-AR,binocular,143,90,0.3,0.52,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,5,OST-AR,binocular,144,90,0.3,0.5605,3.149999999999999,-180,-136,2.3874999999999984,413,-156
0,23,Male,62,Right,5,OST-AR,binocular,145,0,0.4,0.6127,3.149999999999999,-180,-136,2.3874999999999984,413,-156
