ID,Age,Gender,IPD(mm),Distance1(cm),Distance2(cm),BG_Brightness(cd/m^2),FG_Brightness(cd/m^2),Offset_X,Offset_Y,Trial_ID,Image_Win1,Image_Win2,Score
0,23,Male,60,60,150,136.45,118.07,-227,-92,1,2cpd.png,2cpd_h.png,2
0,23,Male,60,60,150,136.45,118.07,-227,-92,2,4cpd.png,4cpd_v.png,4
0,23,Male,60,60,150,136.45,118.07,-227,-92,3,4cpd.png,4cpd_h.png,3
0,23,Male,60,60,150,136.45,118.07,-227,-92,4,4cpd.png,4cpd_v.png,4
0,23,Male,60,60,150,136.45,118.07,-227,-92,5,4cpd.png,4cpd_h.png,4
0,23,Male,60,60,150,136.45,118.07,-227,-92,6,2cpd.png,2cpd_h.png,3
0,23,Male,60,60,150,136.45,118.07,-227,-92,7,4cpd.png,4cpd_v.png,3
0,23,Male,60,60,150,136.45,118.07,-227,-92,8,4cpd.png,4cpd_v.png,4
0,23,Male,60,60,150,136.45,118.07,-227,-92,9,2cpd.png,2cpd_v.png,3
0,23,Male,60,60,150,136.45,118.07,-227,-92,10,4cpd.png,4cpd_h.png,4
0,23,Male,60,60,150,136.45,118.07,-227,-92,11,2cpd.png,2cpd_v.png,3
0,23,Male,60,60,150,136.45,118.07,-227,-92,12,2cpd.png,2cpd_v.png,2
0,23,Male,60,60,150,136.45,118.07,-227,-92,13,2cpd.png,2cpd_h.png,2
0,23,Male,60,60,150,136.45,118.07,-227,-92,14,2cpd.png,2cpd_v.png,3
0,23,Male,60,60,150,136.45,118.07,-227,-92,15,4cpd.png,4cpd_h.png,4
0,23,Male,60,60,150,136.45,118.07,-227,-92,16,4cpd.png,4cpd_v.png,5
0,23,Male,60,60,150,136.45,118.07,-227,-92,17,4cpd.png,4cpd_h.png,4
0,23,Male,60,60,150,136.45,118.07,-227,-92,18,4cpd.png,4cpd_v.png,5
0,23,Male,60,60,150,136.45,118.07,-227,-92,19,2cpd.png,2cpd_v.png,2
0,23,Male,60,60,150,136.45,118.07,-227,-92,20,2cpd.png,2cpd_h.png,2
0,23,Male,60,60,150,136.45,118.07,-227,-92,21,2cpd.png,2cpd_v.png,3
0,23,Male,60,60,150,136.45,118.07,-227,-92,22,2cpd.png,2cpd_h.png,3
0,23,Male,60,60,150,136.45,118.07,-227,-92,23,2cpd.png,2cpd_h.png,3
0,23,Male,60,60,150,136.45,118.07,-227,-92,24,4cpd.png,4cpd_v.png,4
0,23,Male,60,60,150,136.45,118.07,-227,-92,25,4cpd.png,4cpd_v.png,3
0,23,Male,60,60,150,136.45,118.07,-227,-92,26,2cpd.png,2cpd_h.png,2
0,23,Male,60,60,150,136.45,118.07,-227,-92,27,2cpd.png,2cpd_h.png,3
0,23,Male,60,60,150,136.45,118.07,-227,-92,28,4cpd.png,4cpd_h.png,4
0,23,Male,60,60,150,136.45,118.07,-227,-92,29,2cpd.png,2cpd_v.png,3
0,23,Male,60,60,150,136.45,118.07,-227,-92,30,4cpd.png,4cpd_h.png,4
0,23,Male,60,60,150,136.45,118.07,-227,-92,31,2cpd.png,2cpd_v.png,2
0,23,Male,60,60,150,136.45,118.07,-227,-92,32,4cpd.png,4cpd_h.png,4
