ID,Age,Gender,IPD(mm),Dominance,Block_ID,Condition,Ocularity,Trial_ID,Orientation,Ref_Contrast,Matched_Contrast,L_fg,L_bg,L_ref,Config_JSON,PD_Right,OffsetX_Right,OffsetY_Right,PD_Left,OffsetX_Left,OffsetY_Left
13,24,Male,60,Right,1,Dual plane,binocular,1,0,0.2,0.263,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 125, ""BG_COLOR"": ""black""}",2.719999999999999,-23,-72,2.0099999999999985,396,-104
13,24,Male,60,Right,1,Dual plane,binocular,2,0,0.2,0.3044,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 125, ""BG_COLOR"": ""black""}",2.719999999999999,-23,-72,2.0099999999999985,396,-104
13,24,Male,60,Right,1,Dual plane,binocular,3,0,0.2,0.3104,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 125, ""BG_COLOR"": ""black""}",2.719999999999999,-23,-72,2.0099999999999985,396,-104
13,24,Male,60,Right,1,Dual plane,binocular,4,0,0.1,0.2424,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 125, ""BG_COLOR"": ""black""}",2.719999999999999,-23,-72,2.0099999999999985,396,-104
13,24,Male,60,Right,1,Dual plane,binocular,5,0,0.1,0.2451,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 125, ""BG_COLOR"": ""black""}",2.719999999999999,-23,-72,2.0099999999999985,396,-104
13,24,Male,60,Right,1,Dual plane,binocular,6,0,0.1,0.2272,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 125, ""BG_COLOR"": ""black""}",2.719999999999999,-23,-72,2.0099999999999985,396,-104
13,24,Male,60,Right,1,Dual plane,binocular,7,0,0.2,0.3034,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 125, ""BG_COLOR"": ""black""}",2.719999999999999,-23,-72,2.0099999999999985,396,-104
13,24,Male,60,Right,1,Dual plane,binocular,8,0,0.1,0.215,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 125, ""BG_COLOR"": ""black""}",2.719999999999999,-23,-72,2.0099999999999985,396,-104
13,24,Male,60,Right,1,Dual plane,binocular,9,0,0.2,0.33,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 125, ""BG_COLOR"": ""black""}",2.719999999999999,-23,-72,2.0099999999999985,396,-104
13,24,Male,60,Right,1,Dual plane,binocular,10,0,0.1,0.2593,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 125, ""BG_COLOR"": ""black""}",2.719999999999999,-23,-72,2.0099999999999985,396,-104
