ID,Age,Gender,IPD(mm),Dominance,Distance_FG(cm),Distance_BG(cm),PD_Right,OffsetX_Right,OffsetY_Right,PD_Left,OffsetX_Left,OffsetY_Left,Trial_ID,Block_ID,Condition,Image_Win1,Image_Win2,Score,Defocus_Difference(D),Disparity_Total(px),Background_Left_Weight,Background_Right_Weight,Out_Of_Gamut_Ratio
0,22,Male,66,Right,50,125,3.1999999999999993,-93,-52,2.359999999999999,349,-88,146,4,Single plane + defocus simulation,8_bg_Tex4_lacelike_0021.jpg,9_fg_Tex5_lumi_half_dotted_0188.jpg,4,1.2,0.0,0.5,0.5,0.0
0,22,Male,66,Right,50,125,3.1999999999999993,-93,-52,2.359999999999999,349,-88,147,4,Single plane + defocus simulation,10_bg_Tex5_spiralled_0116.jpg,3_fg_Tex2_lumi_quarter_stained_0083.jpg,1,1.2,0.0,0.5,0.5,0.016148080853963208
0,22,Male,66,Right,50,125,3.1999999999999993,-93,-52,2.359999999999999,349,-88,148,4,Single plane + defocus simulation,8_bg_Tex4_lacelike_0021.jpg,9_fg_Tex5_lumi_default_dotted_0188.jpg,5,1.2,0.0,0.5,0.5,0.1638030888030888
0,22,Male,66,Right,50,125,3.1999999999999993,-93,-52,2.359999999999999,349,-88,149,4,Single plane + defocus simulation,10_bg_Tex5_spiralled_0116.jpg,5_fg_Tex3_lumi_half_pleated_0172.jpg,4,1.2,0.0,0.5,0.5,0.016148080853963208
0,22,Male,66,Right,50,125,3.1999999999999993,-93,-52,2.359999999999999,349,-88,150,4,Single plane + defocus simulation,8_bg_Tex4_lacelike_0021.jpg,9_fg_Tex5_lumi_quarter_dotted_0188.jpg,4,1.2,0.0,0.5,0.5,0.0
0,22,Male,66,Right,50,125,3.1999999999999993,-93,-52,2.359999999999999,349,-88,151,4,Single plane + defocus simulation,10_bg_Tex5_spiralled_0116.jpg,5_fg_Tex3_lumi_default_pleated_0172.jpg,5,1.2,0.0,0.5,0.5,0.024301612536906655
0,22,Male,66,Right,50,125,3.1999999999999993,-93,-52,2.359999999999999,349,-88,152,4,Single plane + defocus simulation,2_bg_Tex1_lined_0035.jpg,3_fg_Tex2_lumi_quarter_stained_0083.jpg,1,1.2,0.0,0.5,0.5,0.0
0,22,Male,66,Right,50,125,3.1999999999999993,-93,-52,2.359999999999999,349,-88,153,4,Single plane + defocus simulation,4_bg_Tex2_bumpy_0121.jpg,5_fg_Tex3_lumi_default_pleated_0172.jpg,5,1.2,0.0,0.5,0.5,0.003395412218941631
0,22,Male,66,Right,50,125,3.1999999999999993,-93,-52,2.359999999999999,349,-88,154,4,Single plane + defocus simulation,8_bg_Tex4_lacelike_0021.jpg,3_fg_Tex2_lumi_default_stained_0083.jpg,4,1.2,0.0,0.5,0.5,0.015733590733590732
0,22,Male,66,Right,50,125,3.1999999999999993,-93,-52,2.359999999999999,349,-88,155,4,Single plane + defocus simulation,4_bg_Tex2_bumpy_0121.jpg,9_fg_Tex5_lumi_quarter_dotted_0188.jpg,4,1.2,0.0,0.5,0.5,0.0
0,22,Male,66,Right,50,125,3.1999999999999993,-93,-52,2.359999999999999,349,-88,156,4,Single plane + defocus simulation,2_bg_Tex1_lined_0035.jpg,5_fg_Tex3_lumi_quarter_pleated_0172.jpg,2,1.2,0.0,0.5,0.5,0.0
0,22,Male,66,Right,50,125,3.1999999999999993,-93,-52,2.359999999999999,349,-88,157,4,Single plane + defocus simulation,10_bg_Tex5_spiralled_0116.jpg,9_fg_Tex5_lumi_default_dotted_0188.jpg,5,1.2,0.0,0.5,0.5,0.17882693617987735
0,22,Male,66,Right,50,125,3.1999999999999993,-93,-52,2.359999999999999,349,-88,158,4,Single plane + defocus simulation,6_bg_Tex3_matted_0046.jpg,9_fg_Tex5_lumi_quarter_dotted_0188.jpg,4,1.2,0.0,0.5,0.5,1.7033840563252328e-05
0,22,Male,66,Right,50,125,3.1999999999999993,-93,-52,2.359999999999999,349,-88,159,4,Single plane + defocus simulation,10_bg_Tex5_spiralled_0116.jpg,5_fg_Tex3_lumi_quarter_pleated_0172.jpg,4,1.2,0.0,0.5,0.5,0.016148080853963208
0,22,Male,66,Right,50,125,3.1999999999999993,-93,-52,2.359999999999999,349,-88,160,4,Single plane + defocus simulation,6_bg_Tex3_matted_0046.jpg,5_fg_Tex3_lumi_default_pleated_0172.jpg,5,1.2,0.0,0.5,0.5,0.0033045650692709516
0,22,Male,66,Right,50,125,3.1999999999999993,-93,-52,2.359999999999999,349,-88,161,4,Single plane + defocus simulation,6_bg_Tex3_matted_0046.jpg,5_fg_Tex3_lumi_half_pleated_0172.jpg,4,1.2,0.0,0.5,0.5,5.677946854417443e-06
0,22,Male,66,Right,50,125,3.1999999999999993,-93,-52,2.359999999999999,349,-88,162,4,Single plane + defocus simulation,10_bg_Tex5_spiralled_0116.jpg,3_fg_Tex2_lumi_half_stained_0083.jpg,3,1.2,0.0,0.5,0.5,0.016148080853963208
0,22,Male,66,Right,50,125,3.1999999999999993,-93,-52,2.359999999999999,349,-88,163,4,Single plane + defocus simulation,6_bg_Tex3_matted_0046.jpg,3_fg_Tex2_lumi_default_stained_0083.jpg,5,1.2,0.0,0.5,0.5,5.677946854417443e-06
0,22,Male,66,Right,50,125,3.1999999999999993,-93,-52,2.359999999999999,349,-88,164,4,Single plane + defocus simulation,6_bg_Tex3_matted_0046.jpg,5_fg_Tex3_lumi_quarter_pleated_0172.jpg,2,1.2,0.0,0.5,0.5,0.0
0,22,Male,66,Right,50,125,3.1999999999999993,-93,-52,2.359999999999999,349,-88,165,4,Single plane + defocus simulation,8_bg_Tex4_lacelike_0021.jpg,3_fg_Tex2_lumi_quarter_stained_0083.jpg,1,1.2,0.0,0.5,0.5,0.0
0,22,Male,66,Right,50,125,3.1999999999999993,-93,-52,2.359999999999999,349,-88,166,4,Single plane + defocus simulation,2_bg_Tex1_lined_0035.jpg,9_fg_Tex5_lumi_default_dotted_0188.jpg,5,1.2,0.0,0.5,0.5,0.17717465364524188
0,22,Male,66,Right,50,125,3.1999999999999993,-93,-52,2.359999999999999,349,-88,167,4,Single plane + defocus simulation,2_bg_Tex1_lined_0035.jpg,3_fg_Tex2_lumi_half_stained_0083.jpg,2,1.2,0.0,0.5,0.5,0.0
0,22,Male,66,Right,50,125,3.1999999999999993,-93,-52,2.359999999999999,349,-88,168,4,Single plane + defocus simulation,8_bg_Tex4_lacelike_0021.jpg,5_fg_Tex3_lumi_quarter_pleated_0172.jpg,1,1.2,0.0,0.5,0.5,0.0
0,22,Male,66,Right,50,125,3.1999999999999993,-93,-52,2.359999999999999,349,-88,169,4,Single plane + defocus simulation,8_bg_Tex4_lacelike_0021.jpg,5_fg_Tex3_lumi_default_pleated_0172.jpg,4,1.2,0.0,0.5,0.5,0.05532591414944356
0,22,Male,66,Right,50,125,3.1999999999999993,-93,-52,2.359999999999999,349,-88,170,4,Single plane + defocus simulation,2_bg_Tex1_lined_0035.jpg,9_fg_Tex5_lumi_half_dotted_0188.jpg,4,1.2,0.0,0.5,0.5,0.0
0,22,Male,66,Right,50,125,3.1999999999999993,-93,-52,2.359999999999999,349,-88,171,4,Single plane + defocus simulation,8_bg_Tex4_lacelike_0021.jpg,5_fg_Tex3_lumi_half_pleated_0172.jpg,4,1.2,0.0,0.5,0.5,0.0
0,22,Male,66,Right,50,125,3.1999999999999993,-93,-52,2.359999999999999,349,-88,172,4,Single plane + defocus simulation,4_bg_Tex2_bumpy_0121.jpg,5_fg_Tex3_lumi_quarter_pleated_0172.jpg,2,1.2,0.0,0.5,0.5,0.0
0,22,Male,66,Right,50,125,3.1999999999999993,-93,-52,2.359999999999999,349,-88,173,4,Single plane + defocus simulation,4_bg_Tex2_bumpy_0121.jpg,3_fg_Tex2_lumi_quarter_stained_0083.jpg,2,1.2,0.0,0.5,0.5,0.0
0,22,Male,66,Right,50,125,3.1999999999999993,-93,-52,2.359999999999999,349,-88,174,4,Single plane + defocus simulation,6_bg_Tex3_matted_0046.jpg,3_fg_Tex2_lumi_quarter_stained_0083.jpg,2,1.2,0.0,0.5,0.5,0.0
0,22,Male,66,Right,50,125,3.1999999999999993,-93,-52,2.359999999999999,349,-88,175,4,Single plane + defocus simulation,2_bg_Tex1_lined_0035.jpg,3_fg_Tex2_lumi_default_stained_0083.jpg,5,1.2,0.0,0.5,0.5,0.016380876674994323
0,22,Male,66,Right,50,125,3.1999999999999993,-93,-52,2.359999999999999,349,-88,176,4,Single plane + defocus simulation,6_bg_Tex3_matted_0046.jpg,3_fg_Tex2_lumi_half_stained_0083.jpg,2,1.2,0.0,0.5,0.5,0.0
0,22,Male,66,Right,50,125,3.1999999999999993,-93,-52,2.359999999999999,349,-88,177,4,Single plane + defocus simulation,4_bg_Tex2_bumpy_0121.jpg,9_fg_Tex5_lumi_half_dotted_0188.jpg,5,1.2,0.0,0.5,0.5,0.0
0,22,Male,66,Right,50,125,3.1999999999999993,-93,-52,2.359999999999999,349,-88,178,4,Single plane + defocus simulation,8_bg_Tex4_lacelike_0021.jpg,3_fg_Tex2_lumi_half_stained_0083.jpg,2,1.2,0.0,0.5,0.5,0.0
0,22,Male,66,Right,50,125,3.1999999999999993,-93,-52,2.359999999999999,349,-88,179,4,Single plane + defocus simulation,6_bg_Tex3_matted_0046.jpg,9_fg_Tex5_lumi_half_dotted_0188.jpg,5,1.2,0.0,0.5,0.5,5.677946854417443e-06
0,22,Male,66,Right,50,125,3.1999999999999993,-93,-52,2.359999999999999,349,-88,180,4,Single plane + defocus simulation,4_bg_Tex2_bumpy_0121.jpg,3_fg_Tex2_lumi_half_stained_0083.jpg,5,1.2,0.0,0.5,0.5,0.0
