ID,Age,Gender,IPD(mm),Dominance,Block_ID,Condition,Ocularity,Trial_ID,Orientation,Ref_Contrast,Matched_Contrast,L_fg,L_bg,L_ref,Config_JSON,PD_Right,OffsetX_Right,OffsetY_Right,PD_Left,OffsetX_Left,OffsetY_Left
1,39,Male,6.8,Right,1,Single plane + defocus simulation,monocular,1,0,0.1,0.2556,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 150, ""BG_COLOR"": ""black""}",2.2399999999999993,-172,-47,2.1599999999999993,405,-11
1,39,Male,6.8,Right,1,Single plane + defocus simulation,monocular,2,0,0.2,0.411,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 150, ""BG_COLOR"": ""black""}",2.2399999999999993,-172,-47,2.1599999999999993,405,-11
1,39,Male,6.8,Right,1,Single plane + defocus simulation,monocular,3,0,0.2,0.4329,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 150, ""BG_COLOR"": ""black""}",2.2399999999999993,-172,-47,2.1599999999999993,405,-11
1,39,Male,6.8,Right,1,Single plane + defocus simulation,monocular,4,0,0.2,0.4288,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 150, ""BG_COLOR"": ""black""}",2.2399999999999993,-172,-47,2.1599999999999993,405,-11
1,39,Male,6.8,Right,1,Single plane + defocus simulation,monocular,5,0,0.1,0.2785,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 150, ""BG_COLOR"": ""black""}",2.2399999999999993,-172,-47,2.1599999999999993,405,-11
1,39,Male,6.8,Right,1,Single plane + defocus simulation,monocular,6,0,0.1,0.2681,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 150, ""BG_COLOR"": ""black""}",2.2399999999999993,-172,-47,2.1599999999999993,405,-11
1,39,Male,6.8,Right,1,Single plane + defocus simulation,monocular,7,0,0.1,0.3093,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 150, ""BG_COLOR"": ""black""}",2.2399999999999993,-172,-47,2.1599999999999993,405,-11
1,39,Male,6.8,Right,1,Single plane + defocus simulation,monocular,8,0,0.2,0.3883,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 150, ""BG_COLOR"": ""black""}",2.2399999999999993,-172,-47,2.1599999999999993,405,-11
1,39,Male,6.8,Right,1,Single plane + defocus simulation,monocular,9,0,0.1,0.3079,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 150, ""BG_COLOR"": ""black""}",2.2399999999999993,-172,-47,2.1599999999999993,405,-11
1,39,Male,6.8,Right,1,Single plane + defocus simulation,monocular,10,0,0.2,0.4228,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 150, ""BG_COLOR"": ""black""}",2.2399999999999993,-172,-47,2.1599999999999993,405,-11
1,39,Male,6.8,Right,2,Dual plane,monocular,11,0,0.1,0.2322,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 150, ""BG_COLOR"": ""black""}",2.2399999999999993,-172,-47,2.1599999999999993,405,-11
1,39,Male,6.8,Right,2,Dual plane,monocular,12,0,0.1,0.1961,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 150, ""BG_COLOR"": ""black""}",2.2399999999999993,-172,-47,2.1599999999999993,405,-11
1,39,Male,6.8,Right,2,Dual plane,monocular,13,0,0.2,0.4014,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 150, ""BG_COLOR"": ""black""}",2.2399999999999993,-172,-47,2.1599999999999993,405,-11
1,39,Male,6.8,Right,2,Dual plane,monocular,14,0,0.2,0.4248,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 150, ""BG_COLOR"": ""black""}",2.2399999999999993,-172,-47,2.1599999999999993,405,-11
1,39,Male,6.8,Right,2,Dual plane,monocular,15,0,0.2,0.4228,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 150, ""BG_COLOR"": ""black""}",2.2399999999999993,-172,-47,2.1599999999999993,405,-11
1,39,Male,6.8,Right,2,Dual plane,monocular,16,0,0.1,0.2333,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 150, ""BG_COLOR"": ""black""}",2.2399999999999993,-172,-47,2.1599999999999993,405,-11
1,39,Male,6.8,Right,2,Dual plane,monocular,17,0,0.1,0.2039,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 150, ""BG_COLOR"": ""black""}",2.2399999999999993,-172,-47,2.1599999999999993,405,-11
1,39,Male,6.8,Right,2,Dual plane,monocular,18,0,0.2,0.458,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 150, ""BG_COLOR"": ""black""}",2.2399999999999993,-172,-47,2.1599999999999993,405,-11
1,39,Male,6.8,Right,2,Dual plane,monocular,19,0,0.1,0.2333,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 150, ""BG_COLOR"": ""black""}",2.2399999999999993,-172,-47,2.1599999999999993,405,-11
1,39,Male,6.8,Right,2,Dual plane,monocular,20,0,0.2,0.3847,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 150, ""BG_COLOR"": ""black""}",2.2399999999999993,-172,-47,2.1599999999999993,405,-11
1,39,Male,6.8,Right,3,Single plane,monocular,21,0,0.2,0.6573,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 150, ""BG_COLOR"": ""black""}",2.2399999999999993,-172,-47,2.1599999999999993,405,-11
1,39,Male,6.8,Right,3,Single plane,monocular,22,0,0.1,0.4689,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 150, ""BG_COLOR"": ""black""}",2.2399999999999993,-172,-47,2.1599999999999993,405,-11
1,39,Male,6.8,Right,3,Single plane,monocular,23,0,0.1,0.5685,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 150, ""BG_COLOR"": ""black""}",2.2399999999999993,-172,-47,2.1599999999999993,405,-11
1,39,Male,6.8,Right,3,Single plane,monocular,24,0,0.2,0.7561,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 150, ""BG_COLOR"": ""black""}",2.2399999999999993,-172,-47,2.1599999999999993,405,-11
1,39,Male,6.8,Right,3,Single plane,monocular,25,0,0.1,0.6127,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 150, ""BG_COLOR"": ""black""}",2.2399999999999993,-172,-47,2.1599999999999993,405,-11
1,39,Male,6.8,Right,3,Single plane,monocular,26,0,0.2,0.8109,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 150, ""BG_COLOR"": ""black""}",2.2399999999999993,-172,-47,2.1599999999999993,405,-11
1,39,Male,6.8,Right,3,Single plane,monocular,27,0,0.1,0.5658,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 150, ""BG_COLOR"": ""black""}",2.2399999999999993,-172,-47,2.1599999999999993,405,-11
1,39,Male,6.8,Right,3,Single plane,monocular,28,0,0.2,0.7217,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 150, ""BG_COLOR"": ""black""}",2.2399999999999993,-172,-47,2.1599999999999993,405,-11
1,39,Male,6.8,Right,3,Single plane,monocular,29,0,0.1,0.607,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 150, ""BG_COLOR"": ""black""}",2.2399999999999993,-172,-47,2.1599999999999993,405,-11
1,39,Male,6.8,Right,3,Single plane,monocular,30,0,0.2,1.0,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 150, ""BG_COLOR"": ""black""}",2.2399999999999993,-172,-47,2.1599999999999993,405,-11
1,39,Male,6.8,Right,4,Dual plane flat,monocular,31,0,0.2,0.4537,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 150, ""BG_COLOR"": ""black""}",2.2399999999999993,-172,-47,2.1599999999999993,405,-11
1,39,Male,6.8,Right,4,Dual plane flat,monocular,32,0,0.1,0.2109,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 150, ""BG_COLOR"": ""black""}",2.2399999999999993,-172,-47,2.1599999999999993,405,-11
1,39,Male,6.8,Right,4,Dual plane flat,monocular,33,0,0.2,0.4602,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 150, ""BG_COLOR"": ""black""}",2.2399999999999993,-172,-47,2.1599999999999993,405,-11
1,39,Male,6.8,Right,4,Dual plane flat,monocular,34,0,0.2,0.4734,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 150, ""BG_COLOR"": ""black""}",2.2399999999999993,-172,-47,2.1599999999999993,405,-11
1,39,Male,6.8,Right,4,Dual plane flat,monocular,35,0,0.1,0.2019,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 150, ""BG_COLOR"": ""black""}",2.2399999999999993,-172,-47,2.1599999999999993,405,-11
1,39,Male,6.8,Right,4,Dual plane flat,monocular,36,0,0.2,0.4869,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 150, ""BG_COLOR"": ""black""}",2.2399999999999993,-172,-47,2.1599999999999993,405,-11
1,39,Male,6.8,Right,4,Dual plane flat,monocular,37,0,0.2,0.4129,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 150, ""BG_COLOR"": ""black""}",2.2399999999999993,-172,-47,2.1599999999999993,405,-11
1,39,Male,6.8,Right,4,Dual plane flat,monocular,38,0,0.1,0.2019,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 150, ""BG_COLOR"": ""black""}",2.2399999999999993,-172,-47,2.1599999999999993,405,-11
1,39,Male,6.8,Right,4,Dual plane flat,monocular,39,0,0.1,0.2181,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 150, ""BG_COLOR"": ""black""}",2.2399999999999993,-172,-47,2.1599999999999993,405,-11
1,39,Male,6.8,Right,4,Dual plane flat,monocular,40,0,0.1,0.2256,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 150, ""BG_COLOR"": ""black""}",2.2399999999999993,-172,-47,2.1599999999999993,405,-11
1,39,Male,6.8,Right,5,Single plane,binocular,41,0,0.2,0.6421,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 150, ""BG_COLOR"": ""black""}",2.2399999999999993,-172,-47,2.1599999999999993,405,-11
1,39,Male,6.8,Right,5,Single plane,binocular,42,0,0.1,0.5274,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 150, ""BG_COLOR"": ""black""}",2.2399999999999993,-172,-47,2.1599999999999993,405,-11
1,39,Male,6.8,Right,5,Single plane,binocular,43,0,0.2,0.7704,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 150, ""BG_COLOR"": ""black""}",2.2399999999999993,-172,-47,2.1599999999999993,405,-11
1,39,Male,6.8,Right,5,Single plane,binocular,44,0,0.2,0.8496,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 150, ""BG_COLOR"": ""black""}",2.2399999999999993,-172,-47,2.1599999999999993,405,-11
1,39,Male,6.8,Right,5,Single plane,binocular,45,0,0.1,0.6185,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 150, ""BG_COLOR"": ""black""}",2.2399999999999993,-172,-47,2.1599999999999993,405,-11
1,39,Male,6.8,Right,5,Single plane,binocular,46,0,0.2,0.9457,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 150, ""BG_COLOR"": ""black""}",2.2399999999999993,-172,-47,2.1599999999999993,405,-11
1,39,Male,6.8,Right,5,Single plane,binocular,47,0,0.1,0.6272,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 150, ""BG_COLOR"": ""black""}",2.2399999999999993,-172,-47,2.1599999999999993,405,-11
1,39,Male,6.8,Right,5,Single plane,binocular,48,0,0.1,0.5424,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 150, ""BG_COLOR"": ""black""}",2.2399999999999993,-172,-47,2.1599999999999993,405,-11
1,39,Male,6.8,Right,5,Single plane,binocular,49,0,0.2,0.8301,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 150, ""BG_COLOR"": ""black""}",2.2399999999999993,-172,-47,2.1599999999999993,405,-11
1,39,Male,6.8,Right,5,Single plane,binocular,50,0,0.1,0.6511,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 150, ""BG_COLOR"": ""black""}",2.2399999999999993,-172,-47,2.1599999999999993,405,-11
1,39,Male,6.8,Right,6,Single plane + defocus simulation,binocular,51,0,0.2,0.4961,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 150, ""BG_COLOR"": ""black""}",2.2399999999999993,-172,-47,2.1599999999999993,405,-11
1,39,Male,6.8,Right,6,Single plane + defocus simulation,binocular,52,0,0.1,0.2733,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 150, ""BG_COLOR"": ""black""}",2.2399999999999993,-172,-47,2.1599999999999993,405,-11
1,39,Male,6.8,Right,6,Single plane + defocus simulation,binocular,53,0,0.2,0.4474,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 150, ""BG_COLOR"": ""black""}",2.2399999999999993,-172,-47,2.1599999999999993,405,-11
1,39,Male,6.8,Right,6,Single plane + defocus simulation,binocular,54,0,0.2,0.4689,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 150, ""BG_COLOR"": ""black""}",2.2399999999999993,-172,-47,2.1599999999999993,405,-11
1,39,Male,6.8,Right,6,Single plane + defocus simulation,binocular,55,0,0.1,0.3353,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 150, ""BG_COLOR"": ""black""}",2.2399999999999993,-172,-47,2.1599999999999993,405,-11
1,39,Male,6.8,Right,6,Single plane + defocus simulation,binocular,56,0,0.1,0.3635,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 150, ""BG_COLOR"": ""black""}",2.2399999999999993,-172,-47,2.1599999999999993,405,-11
1,39,Male,6.8,Right,6,Single plane + defocus simulation,binocular,57,0,0.1,0.3183,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 150, ""BG_COLOR"": ""black""}",2.2399999999999993,-172,-47,2.1599999999999993,405,-11
1,39,Male,6.8,Right,6,Single plane + defocus simulation,binocular,58,0,0.2,0.5008,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 150, ""BG_COLOR"": ""black""}",2.2399999999999993,-172,-47,2.1599999999999993,405,-11
1,39,Male,6.8,Right,6,Single plane + defocus simulation,binocular,59,0,0.2,0.4824,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 150, ""BG_COLOR"": ""black""}",2.2399999999999993,-172,-47,2.1599999999999993,405,-11
1,39,Male,6.8,Right,6,Single plane + defocus simulation,binocular,60,0,0.1,0.3434,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 150, ""BG_COLOR"": ""black""}",2.2399999999999993,-172,-47,2.1599999999999993,405,-11
1,39,Male,6.8,Right,7,Dual plane flat,binocular,61,0,0.2,0.4537,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 150, ""BG_COLOR"": ""black""}",2.2399999999999993,-172,-47,2.1599999999999993,405,-11
1,39,Male,6.8,Right,7,Dual plane flat,binocular,62,0,0.1,0.1797,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 150, ""BG_COLOR"": ""black""}",2.2399999999999993,-172,-47,2.1599999999999993,405,-11
1,39,Male,6.8,Right,7,Dual plane flat,binocular,63,0,0.1,0.1933,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 150, ""BG_COLOR"": ""black""}",2.2399999999999993,-172,-47,2.1599999999999993,405,-11
1,39,Male,6.8,Right,7,Dual plane flat,binocular,64,0,0.1,0.1933,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 150, ""BG_COLOR"": ""black""}",2.2399999999999993,-172,-47,2.1599999999999993,405,-11
