ID,Age,Gender,IPD(mm),Distance1(cm),Distance2(cm),BG_Brightness(cd/m^2),FG_Brightness(cd/m^2),Offset_X,Offset_Y,Trial_ID,Image_Win1,Image_Win2,Score
0,23,Male,60,50,100,136.45,118.07,-124,-119,1,pippin0223.tif,merry_mtl07_008.tif,4
0,23,Male,60,50,100,136.45,118.07,-124,-119,2,pippin_RS_YachtClub006.tif,pippin_adirondacks0025.tif,4
0,23,Male,60,50,100,136.45,118.07,-124,-119,3,pippin_RS_YachtClub006.tif,merry_mtl07_008.tif,4
0,23,Male,60,50,100,136.45,118.07,-124,-119,4,pippin_RS_YachtClub006.tif,pippin_UniStrt012.tif,4
0,23,Male,60,50,100,136.45,118.07,-124,-119,5,pippin_RS_YachtClub006.tif,pippin_RVHtexture001.tif,5
0,23,Male,60,50,100,136.45,118.07,-124,-119,6,pippin_ParcSafari048.tif,pippin_Peel037.tif,5
0,23,Male,60,50,100,136.45,118.07,-124,-119,7,pippin0223.tif,pippin_park0050.tif,5
0,23,Male,60,50,100,136.45,118.07,-124,-119,8,merry_mtl07_041.tif,merry_mtl07_008.tif,5
0,23,Male,60,50,100,136.45,118.07,-124,-119,9,pippin0223.tif,pippin_UniStrt020.tif,5
0,23,Male,60,50,100,136.45,118.07,-124,-119,10,pippin_ParcSafari048.tif,pippin_RVHtexture001.tif,5
0,23,Male,60,50,100,136.45,118.07,-124,-119,11,merry_mexico0154.tif,pippin_park0044.tif,5
0,23,Male,60,50,100,136.45,118.07,-124,-119,12,pippin_Peel043.tif,merry_mtl07_008.tif,5
0,23,Male,60,50,100,136.45,118.07,-124,-119,13,pippin_ParcSafari048.tif,pippin_UniStrt012.tif,4
0,23,Male,60,50,100,136.45,118.07,-124,-119,14,pippin_Peel043.tif,pippin_park0050.tif,4
0,23,Male,60,50,100,136.45,118.07,-124,-119,15,pippin_RVHtexture016.tif,pippin_UniStrt012.tif,4
0,23,Male,60,50,100,136.45,118.07,-124,-119,16,merry_mtl07_041.tif,pippin_UniStrt012.tif,4
0,23,Male,60,50,100,136.45,118.07,-124,-119,17,pippin_jtalon0015.tif,pippin0224.tif,5
0,23,Male,60,50,100,136.45,118.07,-124,-119,18,merry_mtl07_041.tif,pippin_RVHtexture001.tif,5
0,23,Male,60,50,100,136.45,118.07,-124,-119,19,merry_mexico0154.tif,pippin_RVHtexture001.tif,5
0,23,Male,60,50,100,136.45,118.07,-124,-119,20,pippin_park0054.tif,pippin_park0044.tif,5
0,23,Male,60,50,100,136.45,118.07,-124,-119,21,pippin_park0054.tif,pippin_park0050.tif,5
0,23,Male,60,50,100,136.45,118.07,-124,-119,22,pippin_park0054.tif,pippin_Peel037.tif,5
0,23,Male,60,50,100,136.45,118.07,-124,-119,23,merry_mtl07_041.tif,pippin_UniStrt020.tif,5
0,23,Male,60,50,100,136.45,118.07,-124,-119,24,pippin_RVHtexture016.tif,pippin_park0050.tif,5
0,23,Male,60,50,100,136.45,118.07,-124,-119,25,pippin0223.tif,merry_mtl07_053.tif,5
0,23,Male,60,50,100,136.45,118.07,-124,-119,26,pippin_RVHtexture016.tif,pippin_UniStrt020.tif,5
0,23,Male,60,50,100,136.45,118.07,-124,-119,27,merry_mtl07_041.tif,pippin_park0050.tif,5
0,23,Male,60,50,100,136.45,118.07,-124,-119,28,merry_mexico0154.tif,pippin_UniStrt020.tif,5
0,23,Male,60,50,100,136.45,118.07,-124,-119,29,pippin_RVHtexture016.tif,pippin_Peel037.tif,5
0,23,Male,60,50,100,136.45,118.07,-124,-119,30,pippin0223.tif,pippin_Peel037.tif,5
0,23,Male,60,50,100,136.45,118.07,-124,-119,31,pippin_Peel043.tif,pippin_RVHtexture001.tif,5
0,23,Male,60,50,100,136.45,118.07,-124,-119,32,merry_flor0019.tif,pippin_UniStrt020.tif,5
0,23,Male,60,50,100,136.45,118.07,-124,-119,33,pippin_ParcSafari048.tif,pippin_UniStrt020.tif,5
0,23,Male,60,50,100,136.45,118.07,-124,-119,34,merry_mtl07_041.tif,pippin0224.tif,5
0,23,Male,60,50,100,136.45,118.07,-124,-119,35,merry_flor0019.tif,pippin_UniStrt012.tif,5
0,23,Male,60,50,100,136.45,118.07,-124,-119,36,pippin_jtalon0015.tif,merry_mtl07_008.tif,4
0,23,Male,60,50,100,136.45,118.07,-124,-119,37,merry_mexico0154.tif,pippin_park0050.tif,5
0,23,Male,60,50,100,136.45,118.07,-124,-119,38,pippin_Peel043.tif,pippin0224.tif,5
0,23,Male,60,50,100,136.45,118.07,-124,-119,39,pippin_jtalon0015.tif,pippin_RVHtexture001.tif,5
0,23,Male,60,50,100,136.45,118.07,-124,-119,40,merry_flor0019.tif,pippin0224.tif,5
0,23,Male,60,50,100,136.45,118.07,-124,-119,41,merry_flor0019.tif,pippin_RVHtexture001.tif,5
0,23,Male,60,50,100,136.45,118.07,-124,-119,42,merry_flor0019.tif,pippin_park0050.tif,5
0,23,Male,60,50,100,136.45,118.07,-124,-119,43,merry_mexico0154.tif,pippin_Peel037.tif,4
0,23,Male,60,50,100,136.45,118.07,-124,-119,44,pippin_jtalon0015.tif,pippin_Peel037.tif,5
0,23,Male,60,50,100,136.45,118.07,-124,-119,45,pippin_RVHtexture016.tif,pippin_park0044.tif,5
0,23,Male,60,50,100,136.45,118.07,-124,-119,46,pippin_park0054.tif,merry_mtl07_008.tif,5
0,23,Male,60,50,100,136.45,118.07,-124,-119,47,pippin_park0054.tif,merry_mtl07_053.tif,4
0,23,Male,60,50,100,136.45,118.07,-124,-119,48,pippin0223.tif,pippin_UniStrt012.tif,4
0,23,Male,60,50,100,136.45,118.07,-124,-119,49,pippin_jtalon0015.tif,pippin_park0044.tif,4
0,23,Male,60,50,100,136.45,118.07,-124,-119,50,pippin_park0054.tif,pippin0224.tif,4
0,23,Male,60,50,100,136.45,118.07,-124,-119,51,pippin_RS_YachtClub006.tif,pippin_park0050.tif,5
0,23,Male,60,50,100,136.45,118.07,-124,-119,52,pippin_Peel043.tif,pippin_UniStrt020.tif,5
0,23,Male,60,50,100,136.45,118.07,-124,-119,53,pippin_ParcSafari048.tif,pippin_adirondacks0025.tif,3
0,23,Male,60,50,100,136.45,118.07,-124,-119,54,pippin0223.tif,pippin_adirondacks0025.tif,5
0,23,Male,60,50,100,136.45,118.07,-124,-119,55,merry_mexico0154.tif,pippin0224.tif,5
0,23,Male,60,50,100,136.45,118.07,-124,-119,56,pippin_Peel043.tif,pippin_UniStrt012.tif,5
