Date,Target_Luminance(cd/m2),Pixel_Value,Final_Offset,Gamma,Max_Lum,Min_Lum
2026-03-03 15:28:55,30,235,-5.0,2.2,30.0,0.0
2026-03-03 15:28:55,25,217,-4.0,2.2,30.0,0.0
2026-03-03 15:28:55,20,197,-3.0,2.2,30.0,0.0
2026-03-03 15:28:55,15,174,-2.0,2.2,30.0,0.0
2026-03-03 15:28:55,10,148,-1.0,2.2,30.0,0.0
2026-03-03 15:28:55,5,102,-1.0,2.2,30.0,0.0
2026-03-03 15:28:55,0,0,-0.0,2.2,30.0,0.0
