ID,Session_Type,Ref_Contrast,Orientation,Ocularity,Condition,Trial_Count,Mean_Log10_AR,Geometric_Mean_AR,Original_Log10_AR,Original_AR_Contrast,Reference_Log10,DPF_Trial_Count,DPF_Log10_AR,DPF_Geometric_Mean_AR,DPF_Bias_Log10,DPF_Bias_Ratio,Corrected_Log10_AR,Corrected_AR_Contrast,Corrected_Log10_Offset_From_Ref,Corrected_Ratio_To_Ref,Participant_Aggregation,Bias_Correction_Method,Session_Timestamp,Session_Dir,Source_CSV
3,experiment,0.1,0.0,monocular,Dual plane,5,-0.8604636849135454,0.13789112507444845,-0.8604636849135454,0.13789112507444845,-1.0,5,-0.9363862608362261,0.11577471995559417,0.06361373916377389,1.1577471995559416,-0.9240774240773193,0.11910296576604729,0.0759225759226807,1.1910296576604729,mean_of_log10_trials,z_corrected = z_condition - z_DPF + log10(Ref),20260730_164234,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\3_20260730_164234,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\3_20260730_164234\contrast_matching.csv
3,experiment,0.1,0.0,binocular,Single plane,5,-0.5558054638389816,0.278095868049245,-0.5558054638389816,0.278095868049245,-1.0,5,-0.9661835840182815,0.10809769064987516,0.03381641598171847,1.0809769064987516,-0.5896218798207,0.2572634682363274,0.4103781201793,2.5726346823632738,mean_of_log10_trials,z_corrected = z_condition - z_DPF + log10(Ref),20260730_164234,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\3_20260730_164234,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\3_20260730_164234\contrast_matching.csv
3,experiment,0.1,0.0,binocular,Single plane + defocus simulation,5,-0.8488050864848171,0.14164293378301457,-0.8488050864848171,0.14164293378301457,-1.0,5,-0.9661835840182815,0.10809769064987516,0.03381641598171847,1.0809769064987516,-0.8826215024665356,0.13103234022065408,0.11737849753346441,1.3103234022065404,mean_of_log10_trials,z_corrected = z_condition - z_DPF + log10(Ref),20260730_164234,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\3_20260730_164234,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\3_20260730_164234\contrast_matching.csv
3,experiment,0.1,0.0,binocular,Dual plane,5,-0.94483214638059,0.11354495790069996,-0.94483214638059,0.11354495790069996,-1.0,5,-0.9661835840182815,0.10809769064987516,0.03381641598171847,1.0809769064987516,-0.9786485623623085,0.10503920779257747,0.02135143763769154,1.0503920779257747,mean_of_log10_trials,z_corrected = z_condition - z_DPF + log10(Ref),20260730_164234,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\3_20260730_164234,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\3_20260730_164234\contrast_matching.csv
4,experiment,0.1,0.0,monocular,Single plane,5,-0.48795490392954893,0.3251210554031858,-0.48795490392954893,0.3251210554031858,-1.0,5,-0.8664954631322116,0.13598923693587794,0.1335045368677884,1.3598923693587794,-0.6214594407973373,0.2390785202776657,0.37854055920266266,2.390785202776657,mean_of_log10_trials,z_corrected = z_condition - z_DPF + log10(Ref),20260818_132449,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\4_20260818_132449,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\4_20260818_132449\contrast_matching.csv
4,experiment,0.1,0.0,monocular,Single plane + defocus simulation,5,-0.8085237476089576,0.15540903094063283,-0.8085237476089576,0.15540903094063283,-1.0,5,-0.8664954631322116,0.13598923693587794,0.1335045368677884,1.3598923693587794,-0.942028284476746,0.114280390450247,0.057971715523253975,1.14280390450247,mean_of_log10_trials,z_corrected = z_condition - z_DPF + log10(Ref),20260818_132449,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\4_20260818_132449,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\4_20260818_132449\contrast_matching.csv
4,experiment,0.1,0.0,monocular,Dual plane,5,-0.8158709534598785,0.15280200276366662,-0.8158709534598785,0.15280200276366662,-1.0,5,-0.8664954631322116,0.13598923693587794,0.1335045368677884,1.3598923693587794,-0.9493754903276669,0.11236330624879988,0.05062450967233312,1.1236330624879989,mean_of_log10_trials,z_corrected = z_condition - z_DPF + log10(Ref),20260818_132449,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\4_20260818_132449,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\4_20260818_132449\contrast_matching.csv
4,experiment,0.1,0.0,binocular,Single plane,5,-0.4455300565750269,0.35848413751177877,-0.4455300565750269,0.35848413751177877,-1.0,5,-0.7909428653630984,0.16182929219892467,0.20905713463690156,1.6182929219892466,-0.6545871912119285,0.22151993167659717,0.3454128087880715,2.215199316765972,mean_of_log10_trials,z_corrected = z_condition - z_DPF + log10(Ref),20260818_132449,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\4_20260818_132449,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\4_20260818_132449\contrast_matching.csv
4,experiment,0.1,0.0,binocular,Single plane + defocus simulation,5,-0.7628645546620739,0.172637622061602,-0.7628645546620739,0.172637622061602,-1.0,5,-0.7909428653630984,0.16182929219892467,0.20905713463690156,1.6182929219892466,-0.9719216892989755,0.10667884640401902,0.02807831070102451,1.0667884640401903,mean_of_log10_trials,z_corrected = z_condition - z_DPF + log10(Ref),20260818_132449,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\4_20260818_132449,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\4_20260818_132449\contrast_matching.csv
4,experiment,0.1,0.0,binocular,Dual plane,5,-0.886097684031523,0.1299877169243938,-0.886097684031523,0.1299877169243938,-1.0,5,-0.7909428653630984,0.16182929219892467,0.20905713463690156,1.6182929219892466,-1.0951548186684246,0.08032397297061003,-0.09515481866842457,0.8032397297061004,mean_of_log10_trials,z_corrected = z_condition - z_DPF + log10(Ref),20260818_132449,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\4_20260818_132449,C:\Users\Hamada.MSI\Desktop\Hamada\lab\results\tables\main-experiment-matching\experiment\4_20260818_132449\contrast_matching.csv
