ID,Age,Gender,IPD(mm),Distance1(cm),Distance2(cm),Offset_X,Offset_Y,Trial_ID,Image_Win1,Image_Win2,Score
0,23,Male,60,50,100,-101,-155,1,4cpd.png,4cpd_50nit_1.0_v.png,5
0,23,Male,60,50,100,-101,-155,2,1cpd.png,1cpd_50nit_0.6_v.png,2
0,23,Male,60,50,100,-101,-155,3,1cpd.png,1cpd_5nit_0.2_v.png,1
0,23,Male,60,50,100,-101,-155,4,1cpd.png,1cpd_50nit_0.2_h.png,1
0,23,Male,60,50,100,-101,-155,5,1cpd.png,1cpd_50nit_1.0_h.png,4
0,23,Male,60,50,100,-101,-155,6,1cpd.png,1cpd_50nit_0.6_h.png,2
0,23,Male,60,50,100,-101,-155,7,4cpd.png,4cpd_h.png,5
0,23,Male,60,50,100,-101,-155,8,2cpd.png,2cpd_50nit_0.6_h.png,5
0,23,Male,60,50,100,-101,-155,9,4cpd.png,4cpd_50nit_0.8_v.png,5
0,23,Male,60,50,100,-101,-155,10,4cpd.png,4cpd_5nit_0.8_h.png,2
0,23,Male,60,50,100,-101,-155,11,1cpd.png,1cpd_50nit_0.4_h.png,2
0,23,Male,60,50,100,-101,-155,12,4cpd.png,4cpd_v.png,5
0,23,Male,60,50,100,-101,-155,13,2cpd.png,2cpd_50nit_0.6_v.png,4
0,23,Male,60,50,100,-101,-155,14,2cpd.png,2cpd_5nit_0.2_v.png,1
0,23,Male,60,50,100,-101,-155,15,2cpd.png,2cpd_5nit_1.0_v.png,1
0,23,Male,60,50,100,-101,-155,16,1cpd.png,1cpd_5nit_1.0_v.png,1
0,23,Male,60,50,100,-101,-155,17,2cpd.png,2cpd_50nit_0.2_v.png,2
0,23,Male,60,50,100,-101,-155,18,2cpd.png,2cpd_5nit_0.2_h.png,1
0,23,Male,60,50,100,-101,-155,19,4cpd.png,4cpd_5nit_0.8_v.png,1
0,23,Male,60,50,100,-101,-155,20,1cpd.png,1cpd_5nit_0.6_v.png,1
0,23,Male,60,50,100,-101,-155,21,4cpd.png,4cpd_50nit_1.0_v.png,5
0,23,Male,60,50,100,-101,-155,22,4cpd.png,4cpd_50nit_1.0_h.png,5
0,23,Male,60,50,100,-101,-155,23,1cpd.png,1cpd_5nit_0.8_h.png,1
0,23,Male,60,50,100,-101,-155,24,2cpd.png,2cpd_50nit_0.2_h.png,2
0,23,Male,60,50,100,-101,-155,25,2cpd.png,2cpd_5nit_1.0_h.png,2
0,23,Male,60,50,100,-101,-155,26,2cpd.png,2cpd_5nit_0.6_h.png,2
0,23,Male,60,50,100,-101,-155,27,2cpd.png,2cpd_v.png,5
0,23,Male,60,50,100,-101,-155,28,1cpd.png,1cpd_50nit_0.4_h.png,2
0,23,Male,60,50,100,-101,-155,29,1cpd.png,1cpd_5nit_0.4_h.png,1
0,23,Male,60,50,100,-101,-155,30,4cpd.png,4cpd_5nit_0.6_v.png,1
0,23,Male,60,50,100,-101,-155,31,1cpd.png,1cpd_5nit_0.8_v.png,1
0,23,Male,60,50,100,-101,-155,32,1cpd.png,1cpd_50nit_0.2_v.png,1
0,23,Male,60,50,100,-101,-155,33,1cpd.png,1cpd_5nit_0.6_h.png,1
0,23,Male,60,50,100,-101,-155,34,4cpd.png,4cpd_50nit_0.4_h.png,5
0,23,Male,60,50,100,-101,-155,35,4cpd.png,4cpd_5nit_0.6_h.png,2
0,23,Male,60,50,100,-101,-155,36,4cpd.png,4cpd_50nit_0.6_v.png,5
0,23,Male,60,50,100,-101,-155,37,1cpd.png,1cpd_5nit_0.4_h.png,1
0,23,Male,60,50,100,-101,-155,38,2cpd.png,2cpd_50nit_1.0_h.png,5
0,23,Male,60,50,100,-101,-155,39,2cpd.png,2cpd_50nit_0.8_v.png,4
0,23,Male,60,50,100,-101,-155,40,2cpd.png,2cpd_50nit_1.0_h.png,5
0,23,Male,60,50,100,-101,-155,41,1cpd.png,1cpd_5nit_0.8_v.png,1
0,23,Male,60,50,100,-101,-155,42,2cpd.png,2cpd_5nit_0.8_v.png,1
0,23,Male,60,50,100,-101,-155,43,2cpd.png,2cpd_50nit_0.2_h.png,2
0,23,Male,60,50,100,-101,-155,44,4cpd.png,4cpd_5nit_1.0_v.png,1
0,23,Male,60,50,100,-101,-155,45,1cpd.png,1cpd_5nit_1.0_v.png,1
0,23,Male,60,50,100,-101,-155,46,4cpd.png,4cpd_5nit_1.0_h.png,2
0,23,Male,60,50,100,-101,-155,47,2cpd.png,2cpd_5nit_1.0_h.png,1
0,23,Male,60,50,100,-101,-155,48,4cpd.png,4cpd_50nit_0.8_h.png,5
0,23,Male,60,50,100,-101,-155,49,1cpd.png,1cpd_5nit_0.2_v.png,1
0,23,Male,60,50,100,-101,-155,50,2cpd.png,2cpd_5nit_0.6_h.png,1
0,23,Male,60,50,100,-101,-155,51,4cpd.png,4cpd_50nit_0.8_v.png,5
0,23,Male,60,50,100,-101,-155,52,1cpd.png,1cpd_5nit_0.6_v.png,1
0,23,Male,60,50,100,-101,-155,53,1cpd.png,1cpd_5nit_0.4_v.png,1
0,23,Male,60,50,100,-101,-155,54,2cpd.png,2cpd_50nit_0.4_v.png,3
0,23,Male,60,50,100,-101,-155,55,4cpd.png,4cpd_50nit_0.6_h.png,5
0,23,Male,60,50,100,-101,-155,56,4cpd.png,4cpd_5nit_0.4_h.png,1
0,23,Male,60,50,100,-101,-155,57,2cpd.png,2cpd_50nit_0.2_v.png,2
0,23,Male,60,50,100,-101,-155,58,4cpd.png,4cpd_5nit_1.0_v.png,3
0,23,Male,60,50,100,-101,-155,59,2cpd.png,2cpd_50nit_0.4_h.png,4
0,23,Male,60,50,100,-101,-155,60,4cpd.png,4cpd_50nit_0.2_h.png,5
0,23,Male,60,50,100,-101,-155,61,2cpd.png,2cpd_50nit_0.4_v.png,3
0,23,Male,60,50,100,-101,-155,62,2cpd.png,2cpd_50nit_0.8_h.png,5
0,23,Male,60,50,100,-101,-155,63,2cpd.png,2cpd_50nit_0.8_v.png,4
0,23,Male,60,50,100,-101,-155,64,4cpd.png,4cpd_50nit_0.6_h.png,5
0,23,Male,60,50,100,-101,-155,65,4cpd.png,4cpd_50nit_0.8_h.png,5
0,23,Male,60,50,100,-101,-155,66,2cpd.png,2cpd_5nit_0.8_v.png,1
0,23,Male,60,50,100,-101,-155,67,1cpd.png,1cpd_5nit_0.8_h.png,1
0,23,Male,60,50,100,-101,-155,68,1cpd.png,1cpd_5nit_0.6_h.png,1
0,23,Male,60,50,100,-101,-155,69,4cpd.png,4cpd_h.png,5
0,23,Male,60,50,100,-101,-155,70,1cpd.png,1cpd_5nit_0.4_v.png,1
0,23,Male,60,50,100,-101,-155,71,2cpd.png,2cpd_h.png,5
0,23,Male,60,50,100,-101,-155,72,2cpd.png,2cpd_h.png,5
0,23,Male,60,50,100,-101,-155,73,2cpd.png,2cpd_50nit_0.6_v.png,4
0,23,Male,60,50,100,-101,-155,74,2cpd.png,2cpd_50nit_1.0_v.png,5
0,23,Male,60,50,100,-101,-155,75,1cpd.png,1cpd_5nit_1.0_h.png,1
0,23,Male,60,50,100,-101,-155,76,2cpd.png,2cpd_5nit_0.8_h.png,1
0,23,Male,60,50,100,-101,-155,77,1cpd.png,1cpd_50nit_0.2_v.png,1
0,23,Male,60,50,100,-101,-155,78,1cpd.png,1cpd_50nit_0.8_h.png,4
0,23,Male,60,50,100,-101,-155,79,4cpd.png,4cpd_50nit_0.2_v.png,2
0,23,Male,60,50,100,-101,-155,80,1cpd.png,1cpd_50nit_0.6_h.png,3
0,23,Male,60,50,100,-101,-155,81,4cpd.png,4cpd_5nit_0.4_v.png,1
0,23,Male,60,50,100,-101,-155,82,1cpd.png,1cpd_50nit_0.4_v.png,1
0,23,Male,60,50,100,-101,-155,83,2cpd.png,2cpd_50nit_0.4_h.png,2
0,23,Male,60,50,100,-101,-155,84,2cpd.png,2cpd_5nit_0.6_v.png,1
0,23,Male,60,50,100,-101,-155,85,2cpd.png,2cpd_50nit_1.0_v.png,5
0,23,Male,60,50,100,-101,-155,86,4cpd.png,4cpd_v.png,5
0,23,Male,60,50,100,-101,-155,87,4cpd.png,4cpd_5nit_0.6_v.png,1
0,23,Male,60,50,100,-101,-155,88,4cpd.png,4cpd_5nit_1.0_h.png,1
0,23,Male,60,50,100,-101,-155,89,4cpd.png,4cpd_5nit_0.4_v.png,1
0,23,Male,60,50,100,-101,-155,90,2cpd.png,2cpd_5nit_0.4_v.png,1
0,23,Male,60,50,100,-101,-155,91,1cpd.png,1cpd_50nit_0.2_h.png,1
0,23,Male,60,50,100,-101,-155,92,1cpd.png,1cpd_5nit_0.2_h.png,1
0,23,Male,60,50,100,-101,-155,93,4cpd.png,4cpd_5nit_0.6_h.png,1
0,23,Male,60,50,100,-101,-155,94,4cpd.png,4cpd_50nit_1.0_h.png,5
0,23,Male,60,50,100,-101,-155,95,4cpd.png,4cpd_50nit_0.4_v.png,5
0,23,Male,60,50,100,-101,-155,96,2cpd.png,2cpd_v.png,5
0,23,Male,60,50,100,-101,-155,97,4cpd.png,4cpd_50nit_0.4_h.png,5
0,23,Male,60,50,100,-101,-155,98,1cpd.png,1cpd_50nit_1.0_v.png,5
0,23,Male,60,50,100,-101,-155,99,4cpd.png,4cpd_50nit_0.2_v.png,3
0,23,Male,60,50,100,-101,-155,100,2cpd.png,2cpd_5nit_0.2_h.png,1
