ID,Age,Gender,IPD(mm),Distance1(cm),Distance2(cm),BG_Brightness(cd/m^2),FG_Brightness(cd/m^2),Offset_X,Offset_Y,Trial_ID,Image_Win1,Image_Win2,Score
0,23,Male,60,50,100,136.45,118.07,-106,-112,1,4cpd.png,4cpd_v.png,4
0,23,Male,60,50,100,136.45,118.07,-106,-112,2,4cpd.png,4cpd_h.png,4
0,23,Male,60,50,100,136.45,118.07,-106,-112,3,4cpd.png,4cpd_h.png,3
0,23,Male,60,50,100,136.45,118.07,-106,-112,4,4cpd.png,4cpd_h.png,3
0,23,Male,60,50,100,136.45,118.07,-106,-112,5,2cpd.png,2cpd_v.png,2
0,23,Male,60,50,100,136.45,118.07,-106,-112,6,2cpd.png,2cpd_v.png,2
0,23,Male,60,50,100,136.45,118.07,-106,-112,7,4cpd.png,4cpd_h.png,3
0,23,Male,60,50,100,136.45,118.07,-106,-112,8,4cpd.png,4cpd_v.png,3
0,23,Male,60,50,100,136.45,118.07,-106,-112,9,2cpd.png,2cpd_v.png,3
0,23,Male,60,50,100,136.45,118.07,-106,-112,10,4cpd.png,4cpd_h.png,3
0,23,Male,60,50,100,136.45,118.07,-106,-112,11,4cpd.png,4cpd_v.png,4
0,23,Male,60,50,100,136.45,118.07,-106,-112,12,4cpd.png,4cpd_h.png,3
0,23,Male,60,50,100,136.45,118.07,-106,-112,13,2cpd.png,2cpd_v.png,2
0,23,Male,60,50,100,136.45,118.07,-106,-112,14,2cpd.png,2cpd_v.png,3
0,23,Male,60,50,100,136.45,118.07,-106,-112,15,4cpd.png,4cpd_v.png,4
0,23,Male,60,50,100,136.45,118.07,-106,-112,16,4cpd.png,4cpd_v.png,4
0,23,Male,60,50,100,136.45,118.07,-106,-112,17,2cpd.png,2cpd_h.png,3
0,23,Male,60,50,100,136.45,118.07,-106,-112,18,2cpd.png,2cpd_v.png,2
0,23,Male,60,50,100,136.45,118.07,-106,-112,19,4cpd.png,4cpd_h.png,4
0,23,Male,60,50,100,136.45,118.07,-106,-112,20,2cpd.png,2cpd_v.png,2
0,23,Male,60,50,100,136.45,118.07,-106,-112,21,2cpd.png,2cpd_v.png,2
0,23,Male,60,50,100,136.45,118.07,-106,-112,22,2cpd.png,2cpd_h.png,3
0,23,Male,60,50,100,136.45,118.07,-106,-112,23,4cpd.png,4cpd_v.png,4
0,23,Male,60,50,100,136.45,118.07,-106,-112,24,2cpd.png,2cpd_h.png,2
0,23,Male,60,50,100,136.45,118.07,-106,-112,25,4cpd.png,4cpd_h.png,4
0,23,Male,60,50,100,136.45,118.07,-106,-112,26,2cpd.png,2cpd_h.png,2
0,23,Male,60,50,100,136.45,118.07,-106,-112,27,4cpd.png,4cpd_v.png,3
0,23,Male,60,50,100,136.45,118.07,-106,-112,28,2cpd.png,2cpd_h.png,3
0,23,Male,60,50,100,136.45,118.07,-106,-112,29,2cpd.png,2cpd_h.png,2
0,23,Male,60,50,100,136.45,118.07,-106,-112,30,2cpd.png,2cpd_h.png,2
0,23,Male,60,50,100,136.45,118.07,-106,-112,31,4cpd.png,4cpd_v.png,3
0,23,Male,60,50,100,136.45,118.07,-106,-112,32,2cpd.png,2cpd_h.png,2
