ID,Age,Gender,IPD(mm),Dominance,Block_ID,Condition,Ocularity,Trial_ID,Orientation,Ref_Contrast,Matched_Contrast,L_fg,L_bg,L_ref,Config_JSON,PD_Right,OffsetX_Right,OffsetY_Right,PD_Left,OffsetX_Left,OffsetY_Left
0,23,Male,65,Right,1,Dual plane,monocular,1,0,0.2,0.3976,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 125, ""BG_COLOR"": ""black""}",3.0000000000000013,-105,-108,1.9799999999999998,360,-105
0,23,Male,65,Right,1,Dual plane,monocular,2,0,0.2,0.4281,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 125, ""BG_COLOR"": ""black""}",3.0000000000000013,-105,-108,1.9799999999999998,360,-105
0,23,Male,65,Right,1,Dual plane,monocular,3,0,0.2,0.4983,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 125, ""BG_COLOR"": ""black""}",3.0000000000000013,-105,-108,1.9799999999999998,360,-105
0,23,Male,65,Right,1,Dual plane,monocular,4,0,0.2,0.5014,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 125, ""BG_COLOR"": ""black""}",3.0000000000000013,-105,-108,1.9799999999999998,360,-105
0,23,Male,65,Right,1,Dual plane,monocular,5,0,0.2,0.4569,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 125, ""BG_COLOR"": ""black""}",3.0000000000000013,-105,-108,1.9799999999999998,360,-105
0,23,Male,65,Right,2,Single plane,monocular,6,0,0.2,0.6302,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 125, ""BG_COLOR"": ""black""}",3.0000000000000013,-105,-108,1.9799999999999998,360,-105
0,23,Male,65,Right,2,Single plane,monocular,7,0,0.2,0.7712,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 125, ""BG_COLOR"": ""black""}",3.0000000000000013,-105,-108,1.9799999999999998,360,-105
0,23,Male,65,Right,2,Single plane,monocular,8,0,0.2,0.8109,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 125, ""BG_COLOR"": ""black""}",3.0000000000000013,-105,-108,1.9799999999999998,360,-105
0,23,Male,65,Right,2,Single plane,monocular,9,0,0.2,0.6335,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 125, ""BG_COLOR"": ""black""}",3.0000000000000013,-105,-108,1.9799999999999998,360,-105
0,23,Male,65,Right,2,Single plane,monocular,10,0,0.2,0.7233,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 125, ""BG_COLOR"": ""black""}",3.0000000000000013,-105,-108,1.9799999999999998,360,-105
