ID,Age,Gender,IPD(mm),Viewing_Condition,Distance1(cm),Distance2(cm),Spatial_Freq(cpd),Offset_X,Offset_Y,Defocus_D,Trial_ID,Image_Win1,Image_Win2,Score
0,23,Male,60,Monocular,81,150,8,-193,-172,0.2,1,FG_5_1.0_BG_5_0.0.png,FG_5_1.0_BG_5_0.0.png,3
0,23,Male,60,Monocular,81,150,8,-193,-172,0.2,2,FG_50_1.0_BG_5_1.0.png,FG_50_1.0_BG_5_1.0.png,5
0,23,Male,60,Monocular,81,150,8,-193,-172,0.2,3,FG_50_1.0_BG_5_0.0.png,FG_50_1.0_BG_5_0.0.png,4
0,23,Male,60,Monocular,81,150,8,-193,-172,0.2,4,FG_5_1.0_BG_15_1.0.png,FG_5_1.0_BG_15_1.0.png,1
0,23,Male,60,Monocular,81,150,8,-193,-172,0.2,5,FG_5_1.0_BG_5_1.0.png,FG_5_1.0_BG_5_1.0.png,1
0,23,Male,60,Monocular,81,150,8,-193,-172,0.2,6,FG_50_1.0_BG_15_1.0.png,FG_50_1.0_BG_15_1.0.png,4
0,23,Male,60,Monocular,81,150,8,-193,-172,0.2,7,FG_50_1.0_BG_5_0.0.png,FG_50_1.0_BG_5_0.0.png,5
0,23,Male,60,Monocular,81,150,8,-193,-172,0.2,8,FG_5_1.0_BG_15_0.0.png,FG_5_1.0_BG_15_0.0.png,1
0,23,Male,60,Monocular,81,150,8,-193,-172,0.2,9,FG_50_1.0_BG_15_0.0.png,FG_50_1.0_BG_15_0.0.png,4
0,23,Male,60,Monocular,81,150,8,-193,-172,0.2,10,FG_50_1.0_BG_15_0.0.png,FG_50_1.0_BG_15_0.0.png,5
0,23,Male,60,Monocular,81,150,8,-193,-172,0.2,11,FG_5_1.0_BG_15_0.0.png,FG_5_1.0_BG_15_0.0.png,1
0,23,Male,60,Monocular,81,150,8,-193,-172,0.2,12,FG_50_1.0_BG_5_1.0.png,FG_50_1.0_BG_5_1.0.png,5
0,23,Male,60,Monocular,81,150,8,-193,-172,0.2,13,FG_5_1.0_BG_5_0.0.png,FG_5_1.0_BG_5_0.0.png,1
0,23,Male,60,Monocular,81,150,8,-193,-172,0.2,14,FG_5_1.0_BG_5_1.0.png,FG_5_1.0_BG_5_1.0.png,1
0,23,Male,60,Monocular,81,150,8,-193,-172,0.2,15,FG_5_1.0_BG_15_1.0.png,FG_5_1.0_BG_15_1.0.png,1
0,23,Male,60,Monocular,81,150,8,-193,-172,0.2,16,FG_50_1.0_BG_15_1.0.png,FG_50_1.0_BG_15_1.0.png,2
0,23,Male,60,Monocular,81,150,2,-193,-172,0.2,17,FG_5_1.0_BG_5_1.0.png,FG_5_1.0_BG_5_1.0.png,2
0,23,Male,60,Monocular,81,150,2,-193,-172,0.2,18,FG_50_1.0_BG_15_0.0.png,FG_50_1.0_BG_15_0.0.png,4
0,23,Male,60,Monocular,81,150,2,-193,-172,0.2,19,FG_50_1.0_BG_5_1.0.png,FG_50_1.0_BG_5_1.0.png,5
0,23,Male,60,Monocular,81,150,2,-193,-172,0.2,20,FG_50_1.0_BG_15_0.0.png,FG_50_1.0_BG_15_0.0.png,5
0,23,Male,60,Monocular,81,150,2,-193,-172,0.2,21,FG_5_1.0_BG_15_1.0.png,FG_5_1.0_BG_15_1.0.png,1
0,23,Male,60,Monocular,81,150,2,-193,-172,0.2,22,FG_50_1.0_BG_5_1.0.png,FG_50_1.0_BG_5_1.0.png,5
0,23,Male,60,Monocular,81,150,2,-193,-172,0.2,23,FG_50_1.0_BG_5_0.0.png,FG_50_1.0_BG_5_0.0.png,5
0,23,Male,60,Monocular,81,150,2,-193,-172,0.2,24,FG_5_1.0_BG_5_1.0.png,FG_5_1.0_BG_5_1.0.png,2
0,23,Male,60,Monocular,81,150,2,-193,-172,0.2,25,FG_5_1.0_BG_5_0.0.png,FG_5_1.0_BG_5_0.0.png,3
0,23,Male,60,Monocular,81,150,2,-193,-172,0.2,26,FG_5_1.0_BG_15_0.0.png,FG_5_1.0_BG_15_0.0.png,2
0,23,Male,60,Monocular,81,150,2,-193,-172,0.2,27,FG_50_1.0_BG_15_1.0.png,FG_50_1.0_BG_15_1.0.png,4
0,23,Male,60,Monocular,81,150,2,-193,-172,0.2,28,FG_5_1.0_BG_5_0.0.png,FG_5_1.0_BG_5_0.0.png,3
0,23,Male,60,Monocular,81,150,2,-193,-172,0.2,29,FG_5_1.0_BG_15_1.0.png,FG_5_1.0_BG_15_1.0.png,1
0,23,Male,60,Monocular,81,150,2,-193,-172,0.2,30,FG_5_1.0_BG_15_0.0.png,FG_5_1.0_BG_15_0.0.png,2
0,23,Male,60,Monocular,81,150,2,-193,-172,0.2,31,FG_50_1.0_BG_15_1.0.png,FG_50_1.0_BG_15_1.0.png,4
0,23,Male,60,Monocular,81,150,2,-193,-172,0.2,32,FG_50_1.0_BG_5_0.0.png,FG_50_1.0_BG_5_0.0.png,5
0,23,Male,60,Binocular,81,150,8,-193,-171,0.2,33,FG_5_1.0_BG_15_0.0.png,FG_5_1.0_BG_15_0.0.png,2
0,23,Male,60,Binocular,81,150,8,-193,-171,0.2,34,FG_5_1.0_BG_15_1.0.png,FG_5_1.0_BG_15_1.0.png,1
0,23,Male,60,Binocular,81,150,8,-193,-171,0.2,35,FG_5_1.0_BG_5_1.0.png,FG_5_1.0_BG_5_1.0.png,2
0,23,Male,60,Binocular,81,150,8,-193,-171,0.2,36,FG_50_1.0_BG_5_0.0.png,FG_50_1.0_BG_5_0.0.png,5
0,23,Male,60,Binocular,81,150,8,-193,-171,0.2,37,FG_5_1.0_BG_5_0.0.png,FG_5_1.0_BG_5_0.0.png,2
0,23,Male,60,Binocular,81,150,8,-193,-171,0.2,38,FG_50_1.0_BG_15_0.0.png,FG_50_1.0_BG_15_0.0.png,5
0,23,Male,60,Binocular,81,150,8,-193,-171,0.2,39,FG_50_1.0_BG_15_1.0.png,FG_50_1.0_BG_15_1.0.png,5
0,23,Male,60,Binocular,81,150,8,-193,-171,0.2,40,FG_5_1.0_BG_5_1.0.png,FG_5_1.0_BG_5_1.0.png,1
0,23,Male,60,Binocular,81,150,8,-193,-171,0.2,41,FG_5_1.0_BG_5_0.0.png,FG_5_1.0_BG_5_0.0.png,2
0,23,Male,60,Binocular,81,150,8,-193,-171,0.2,42,FG_50_1.0_BG_15_0.0.png,FG_50_1.0_BG_15_0.0.png,5
0,23,Male,60,Binocular,81,150,8,-193,-171,0.2,43,FG_50_1.0_BG_5_1.0.png,FG_50_1.0_BG_5_1.0.png,5
0,23,Male,60,Binocular,81,150,8,-193,-171,0.2,44,FG_5_1.0_BG_15_1.0.png,FG_5_1.0_BG_15_1.0.png,1
0,23,Male,60,Binocular,81,150,8,-193,-171,0.2,45,FG_50_1.0_BG_5_1.0.png,FG_50_1.0_BG_5_1.0.png,5
0,23,Male,60,Binocular,81,150,8,-193,-171,0.2,46,FG_50_1.0_BG_5_0.0.png,FG_50_1.0_BG_5_0.0.png,5
0,23,Male,60,Binocular,81,150,8,-193,-171,0.2,47,FG_50_1.0_BG_15_1.0.png,FG_50_1.0_BG_15_1.0.png,4
0,23,Male,60,Binocular,81,150,8,-193,-171,0.2,48,FG_5_1.0_BG_15_0.0.png,FG_5_1.0_BG_15_0.0.png,2
0,23,Male,60,Binocular,81,150,2,-193,-171,0.2,49,FG_5_1.0_BG_15_1.0.png,FG_5_1.0_BG_15_1.0.png,2
0,23,Male,60,Binocular,81,150,2,-193,-171,0.2,50,FG_50_1.0_BG_15_1.0.png,FG_50_1.0_BG_15_1.0.png,4
0,23,Male,60,Binocular,81,150,2,-193,-171,0.2,51,FG_5_1.0_BG_15_1.0.png,FG_5_1.0_BG_15_1.0.png,1
0,23,Male,60,Binocular,81,150,2,-193,-171,0.2,52,FG_50_1.0_BG_15_0.0.png,FG_50_1.0_BG_15_0.0.png,5
0,23,Male,60,Binocular,81,150,2,-193,-171,0.2,53,FG_5_1.0_BG_5_1.0.png,FG_5_1.0_BG_5_1.0.png,2
0,23,Male,60,Binocular,81,150,2,-193,-171,0.2,54,FG_50_1.0_BG_15_1.0.png,FG_50_1.0_BG_15_1.0.png,5
0,23,Male,60,Binocular,81,150,2,-193,-171,0.2,55,FG_5_1.0_BG_5_0.0.png,FG_5_1.0_BG_5_0.0.png,3
0,23,Male,60,Binocular,81,150,2,-193,-171,0.2,56,FG_50_1.0_BG_5_0.0.png,FG_50_1.0_BG_5_0.0.png,5
0,23,Male,60,Binocular,81,150,2,-193,-171,0.2,57,FG_5_1.0_BG_5_1.0.png,FG_5_1.0_BG_5_1.0.png,2
0,23,Male,60,Binocular,81,150,2,-193,-171,0.2,58,FG_5_1.0_BG_5_0.0.png,FG_5_1.0_BG_5_0.0.png,3
0,23,Male,60,Binocular,81,150,2,-193,-171,0.2,59,FG_50_1.0_BG_5_0.0.png,FG_50_1.0_BG_5_0.0.png,5
0,23,Male,60,Binocular,81,150,2,-193,-171,0.2,60,FG_5_1.0_BG_15_0.0.png,FG_5_1.0_BG_15_0.0.png,3
0,23,Male,60,Binocular,81,150,2,-193,-171,0.2,61,FG_50_1.0_BG_5_1.0.png,FG_50_1.0_BG_5_1.0.png,5
0,23,Male,60,Binocular,81,150,2,-193,-171,0.2,62,FG_50_1.0_BG_5_1.0.png,FG_50_1.0_BG_5_1.0.png,5
0,23,Male,60,Binocular,81,150,2,-193,-171,0.2,63,FG_5_1.0_BG_15_0.0.png,FG_5_1.0_BG_15_0.0.png,3
0,23,Male,60,Binocular,81,150,2,-193,-171,0.2,64,FG_50_1.0_BG_15_0.0.png,FG_50_1.0_BG_15_0.0.png,5
