Filename,R_Mean,R_Std,G_Mean,G_Std,B_Mean,B_Std,Y_Mean,Y_Std
lightoff.tiff,178.2071536003008,5.9872930212585915,173.02622673434857,5.496158075853135,179.51940214326,5.6700090951836435,174.5964990505734,5.44688640791477
lighton.tiff,179.31704267719496,6.2379329658070155,174.23947170520773,5.799555300510511,180.90158864448205,6.012777592271466,175.79996813686785,5.744904184465399
