ID,Age,Gender,IPD(mm),Distance1(cm),Distance2(cm),BG_Brightness(cd/m^2),FG_Brightness(cd/m^2),Offset_X,Offset_Y,Trial_ID,Image_Win1,Image_Win2,Score
0,23,Male,60,81,150,136.45,118.07,-150,-120,48,merry_mtl07_041.tif,pippin_UniStrt020.tif,5
0,23,Male,60,81,150,136.45,118.07,-150,-120,49,pippin_jtalon0015.tif,pippin0224.tif,5
0,23,Male,60,81,150,136.45,118.07,-150,-120,50,pippin_ParcSafari048.tif,merry_mtl07_053.tif,5
0,23,Male,60,81,150,136.45,118.07,-150,-120,51,pippin_jtalon0015.tif,pippin_Peel037.tif,5
0,23,Male,60,81,150,136.45,118.07,-150,-120,52,pippin_RVHtexture016.tif,merry_mtl07_008.tif,4
0,23,Male,60,81,150,136.45,118.07,-150,-120,53,pippin0223.tif,merry_mtl07_008.tif,2
0,23,Male,60,81,150,136.45,118.07,-150,-120,54,pippin_ParcSafari048.tif,pippin_park0044.tif,4
0,23,Male,60,81,150,136.45,118.07,-150,-120,55,pippin_RVHtexture016.tif,pippin_park0044.tif,4
0,23,Male,60,81,150,136.45,118.07,-150,-120,56,merry_mexico0154.tif,pippin_park0050.tif,4
0,23,Male,60,81,150,136.45,118.07,-150,-120,57,merry_mexico0154.tif,pippin0224.tif,5
0,23,Male,60,81,150,136.45,118.07,-150,-120,58,pippin_RS_YachtClub006.tif,merry_mtl07_053.tif,5
0,23,Male,60,81,150,136.45,118.07,-150,-120,59,pippin_Peel043.tif,pippin_UniStrt020.tif,4
0,23,Male,60,81,150,136.45,118.07,-150,-120,60,pippin_jtalon0015.tif,pippin_UniStrt020.tif,5
0,23,Male,60,81,150,136.45,118.07,-150,-120,61,merry_flor0019.tif,pippin_UniStrt012.tif,4
0,23,Male,60,81,150,136.45,118.07,-150,-120,62,pippin_park0054.tif,pippin_adirondacks0025.tif,3
0,23,Male,60,81,150,136.45,118.07,-150,-120,63,merry_flor0019.tif,pippin_RVHtexture001.tif,4
0,23,Male,60,81,150,136.45,118.07,-150,-120,64,merry_flor0019.tif,pippin_UniStrt020.tif,5
0,23,Male,60,81,150,136.45,118.07,-150,-120,65,pippin_RS_YachtClub006.tif,pippin0224.tif,5
0,23,Male,60,81,150,136.45,118.07,-150,-120,66,merry_mtl07_041.tif,merry_mtl07_008.tif,4
0,23,Male,60,81,150,136.45,118.07,-150,-120,67,merry_flor0019.tif,pippin_park0044.tif,5
0,23,Male,60,81,150,136.45,118.07,-150,-120,68,merry_flor0019.tif,pippin_park0050.tif,5
0,23,Male,60,81,150,136.45,118.07,-150,-120,69,pippin_jtalon0015.tif,pippin_park0050.tif,5
0,23,Male,60,81,150,136.45,118.07,-150,-120,70,pippin_RS_YachtClub006.tif,pippin_Peel037.tif,5
0,23,Male,60,81,150,136.45,118.07,-150,-120,71,pippin_Peel043.tif,pippin_adirondacks0025.tif,5
0,23,Male,60,81,150,136.45,118.07,-150,-120,72,pippin_Peel043.tif,pippin_Peel037.tif,4
0,23,Male,60,81,150,136.45,118.07,-150,-120,73,pippin_Peel043.tif,pippin_park0044.tif,5
0,23,Male,60,81,150,136.45,118.07,-150,-120,74,pippin0223.tif,pippin_UniStrt020.tif,5
0,23,Male,60,81,150,136.45,118.07,-150,-120,75,merry_mtl07_041.tif,pippin_UniStrt012.tif,5
0,23,Male,60,81,150,136.45,118.07,-150,-120,76,pippin_ParcSafari048.tif,merry_mtl07_008.tif,3
0,23,Male,60,81,150,136.45,118.07,-150,-120,77,merry_flor0019.tif,pippin_adirondacks0025.tif,3
0,23,Male,60,81,150,136.45,118.07,-150,-120,78,pippin_park0054.tif,pippin_UniStrt020.tif,5
0,23,Male,60,81,150,136.45,118.07,-150,-120,79,pippin_RS_YachtClub006.tif,pippin_park0044.tif,5
