ID,Age,Gender,IPD(mm),Distance1(cm),Distance2(cm),Offset_X,Offset_Y,Defocus_D,Trial_ID,Image_Win1,Image_Win2,Score
0,23,Male,60,81,150,-166,-140,0.0,1,10_bg_Tex5_striped_0088.jpg,5_fg_Tex3_meshed_0150.jpg,5
0,23,Male,60,81,150,-166,-140,0.0,2,2_bg_Tex1_gauzy_0194.jpg,1_fg_Tex1_dark0.25_grid_0016.jpg,1
0,23,Male,60,81,150,-166,-140,0.0,3,8_bg_Tex4_perforated_0148.jpg,1_fg_Tex1_dark0.25_grid_0016.jpg,3
0,23,Male,60,81,150,-166,-140,0.0,4,2_bg_Tex1_gauzy_0194.jpg,7_fg_Tex4_paisley_0104.jpg,5
0,23,Male,60,81,150,-166,-140,0.0,5,4_bg_Tex2_marbled_0173.jpg,7_fg_Tex4_dark0.5_paisley_0104.jpg,5
0,23,Male,60,81,150,-166,-140,0.0,6,6_bg_Tex3_bubbly_0082.jpg,1_fg_Tex1_grid_0016.jpg,5
0,23,Male,60,81,150,-166,-140,0.0,7,8_bg_Tex4_perforated_0148.jpg,7_fg_Tex4_dark0.5_paisley_0104.jpg,5
0,23,Male,60,81,150,-166,-140,0.0,8,8_bg_Tex4_perforated_0148.jpg,5_fg_Tex3_meshed_0150.jpg,5
0,23,Male,60,81,150,-166,-140,0.0,9,8_bg_Tex4_perforated_0148.jpg,3_fg_Tex2_pippin0225.tif,5
0,23,Male,60,81,150,-166,-140,0.0,10,10_bg_Tex5_striped_0088.jpg,3_fg_Tex2_dark0.5_pippin0225.tif,4
0,23,Male,60,81,150,-166,-140,0.0,11,6_bg_Tex3_bubbly_0082.jpg,9_fg_Tex5_dark0.25_banded_0121.jpg,4
0,23,Male,60,81,150,-166,-140,0.0,12,2_bg_Tex1_gauzy_0194.jpg,3_fg_Tex2_dark0.5_pippin0225.tif,4
0,23,Male,60,81,150,-166,-140,0.0,13,2_bg_Tex1_gauzy_0194.jpg,7_fg_Tex4_dark0.5_paisley_0104.jpg,4
0,23,Male,60,81,150,-166,-140,0.0,14,2_bg_Tex1_gauzy_0194.jpg,9_fg_Tex5_dark0.25_banded_0121.jpg,4
0,23,Male,60,81,150,-166,-140,0.0,15,6_bg_Tex3_bubbly_0082.jpg,1_fg_Tex1_dark0.25_grid_0016.jpg,3
0,23,Male,60,81,150,-166,-140,0.0,16,8_bg_Tex4_perforated_0148.jpg,7_fg_Tex4_dark0.25_paisley_0104.jpg,5
0,23,Male,60,81,150,-166,-140,0.0,17,10_bg_Tex5_striped_0088.jpg,1_fg_Tex1_dark0.5_grid_0016.jpg,5
0,23,Male,60,81,150,-166,-140,0.0,18,10_bg_Tex5_striped_0088.jpg,9_fg_Tex5_banded_0121.jpg,5
0,23,Male,60,81,150,-166,-140,0.0,19,10_bg_Tex5_striped_0088.jpg,7_fg_Tex4_paisley_0104.jpg,5
0,23,Male,60,81,150,-166,-140,0.0,20,4_bg_Tex2_marbled_0173.jpg,1_fg_Tex1_dark0.5_grid_0016.jpg,5
0,23,Male,60,81,150,-166,-140,0.0,21,6_bg_Tex3_bubbly_0082.jpg,9_fg_Tex5_dark0.5_banded_0121.jpg,5
0,23,Male,60,81,150,-166,-140,0.0,22,2_bg_Tex1_gauzy_0194.jpg,5_fg_Tex3_dark0.5_meshed_0150.jpg,3
0,23,Male,60,81,150,-166,-140,0.0,23,10_bg_Tex5_striped_0088.jpg,7_fg_Tex4_dark0.25_paisley_0104.jpg,3
0,23,Male,60,81,150,-166,-140,0.0,24,10_bg_Tex5_striped_0088.jpg,9_fg_Tex5_dark0.5_banded_0121.jpg,3
0,23,Male,60,81,150,-166,-140,0.0,25,6_bg_Tex3_bubbly_0082.jpg,1_fg_Tex1_dark0.5_grid_0016.jpg,5
0,23,Male,60,81,150,-166,-140,0.0,26,4_bg_Tex2_marbled_0173.jpg,7_fg_Tex4_dark0.25_paisley_0104.jpg,4
0,23,Male,60,81,150,-166,-140,0.0,27,2_bg_Tex1_gauzy_0194.jpg,5_fg_Tex3_meshed_0150.jpg,5
