ID,Age,Gender,IPD(mm),Distance1(cm),Distance2(cm),Offset_X,Offset_Y,Defocus_D,Trial_ID,Image_Win1,Image_Win2,Score
0,23,Male,60,60,150,-216,-140,0.9500000000000002,1,8_bg_Tex4_perforated_0148.jpg,3_fg_Tex2_lumi_quarter_pippin0225.tif,4
0,23,Male,60,60,150,-216,-140,0.9500000000000002,2,6_bg_Tex3_bubbly_0082.jpg,7_fg_Tex4_lumi_half_paisley_0104.jpg,5
0,23,Male,60,60,150,-216,-140,0.9500000000000002,3,10_bg_Tex5_striped_0088.jpg,9_fg_Tex5_lumi_default_banded_0121.jpg,5
0,23,Male,60,60,150,-216,-140,0.9500000000000002,4,10_bg_Tex5_striped_0088.jpg,7_fg_Tex4_lumi_half_paisley_0104.jpg,4
0,23,Male,60,60,150,-216,-140,0.9500000000000002,5,10_bg_Tex5_striped_0088.jpg,1_fg_Tex1_lumi_half_grid_0016.jpg,3
0,23,Male,60,60,150,-216,-140,0.9500000000000002,6,8_bg_Tex4_perforated_0148.jpg,9_fg_Tex5_lumi_half_banded_0121.jpg,5
0,23,Male,60,60,150,-216,-140,0.9500000000000002,7,2_bg_Tex1_gauzy_0194.jpg,9_fg_Tex5_lumi_half_banded_0121.jpg,4
0,23,Male,60,60,150,-216,-140,0.9500000000000002,8,6_bg_Tex3_bubbly_0082.jpg,7_fg_Tex4_lumi_quarter_paisley_0104.jpg,3
0,23,Male,60,60,150,-216,-140,0.9500000000000002,9,2_bg_Tex1_gauzy_0194.jpg,5_fg_Tex3_lumi_half_meshed_0150.jpg,3
0,23,Male,60,60,150,-216,-140,0.9500000000000002,10,4_bg_Tex2_marbled_0173.jpg,3_fg_Tex2_lumi_quarter_pippin0225.tif,1
0,23,Male,60,60,150,-216,-140,0.9500000000000002,11,2_bg_Tex1_gauzy_0194.jpg,7_fg_Tex4_lumi_half_paisley_0104.jpg,4
0,23,Male,60,60,150,-216,-140,0.9500000000000002,12,8_bg_Tex4_perforated_0148.jpg,5_fg_Tex3_lumi_half_meshed_0150.jpg,5
0,23,Male,60,60,150,-216,-140,0.9500000000000002,13,2_bg_Tex1_gauzy_0194.jpg,7_fg_Tex4_lumi_quarter_paisley_0104.jpg,2
0,23,Male,60,60,150,-216,-140,0.9500000000000002,14,2_bg_Tex1_gauzy_0194.jpg,3_fg_Tex2_lumi_quarter_pippin0225.tif,1
0,23,Male,60,60,150,-216,-140,0.9500000000000002,15,8_bg_Tex4_perforated_0148.jpg,5_fg_Tex3_lumi_default_meshed_0150.jpg,5
0,23,Male,60,60,150,-216,-140,0.9500000000000002,16,2_bg_Tex1_gauzy_0194.jpg,3_fg_Tex2_lumi_half_pippin0225.tif,2
0,23,Male,60,60,150,-216,-140,0.9500000000000002,17,10_bg_Tex5_striped_0088.jpg,3_fg_Tex2_lumi_default_pippin0225.tif,4
0,23,Male,60,60,150,-216,-140,0.9500000000000002,18,8_bg_Tex4_perforated_0148.jpg,5_fg_Tex3_lumi_quarter_meshed_0150.jpg,4
0,23,Male,60,60,150,-216,-140,0.9500000000000002,19,2_bg_Tex1_gauzy_0194.jpg,5_fg_Tex3_lumi_default_meshed_0150.jpg,4
0,23,Male,60,60,150,-216,-140,0.9500000000000002,20,10_bg_Tex5_striped_0088.jpg,5_fg_Tex3_lumi_quarter_meshed_0150.jpg,3
0,23,Male,60,60,150,-216,-140,0.9500000000000002,21,6_bg_Tex3_bubbly_0082.jpg,3_fg_Tex2_lumi_half_pippin0225.tif,3
0,23,Male,60,60,150,-216,-140,0.9500000000000002,22,4_bg_Tex2_marbled_0173.jpg,1_fg_Tex1_lumi_quarter_grid_0016.jpg,2
0,23,Male,60,60,150,-216,-140,0.9500000000000002,23,4_bg_Tex2_marbled_0173.jpg,1_fg_Tex1_lumi_half_grid_0016.jpg,4
0,23,Male,60,60,150,-216,-140,0.9500000000000002,24,2_bg_Tex1_gauzy_0194.jpg,3_fg_Tex2_lumi_default_pippin0225.tif,5
0,23,Male,60,60,150,-216,-140,0.9500000000000002,25,2_bg_Tex1_gauzy_0194.jpg,9_fg_Tex5_lumi_default_banded_0121.jpg,5
0,23,Male,60,60,150,-216,-140,0.9500000000000002,26,10_bg_Tex5_striped_0088.jpg,7_fg_Tex4_lumi_default_paisley_0104.jpg,5
0,23,Male,60,60,150,-216,-140,0.9500000000000002,27,10_bg_Tex5_striped_0088.jpg,3_fg_Tex2_lumi_half_pippin0225.tif,4
0,23,Male,60,60,150,-216,-140,0.9500000000000002,28,2_bg_Tex1_gauzy_0194.jpg,7_fg_Tex4_lumi_default_paisley_0104.jpg,5
0,23,Male,60,60,150,-216,-140,0.9500000000000002,29,4_bg_Tex2_marbled_0173.jpg,9_fg_Tex5_lumi_default_banded_0121.jpg,5
0,23,Male,60,60,150,-216,-140,0.9500000000000002,30,8_bg_Tex4_perforated_0148.jpg,3_fg_Tex2_lumi_half_pippin0225.tif,5
0,23,Male,60,60,150,-216,-140,0.9500000000000002,31,6_bg_Tex3_bubbly_0082.jpg,5_fg_Tex3_lumi_default_meshed_0150.jpg,5
