Y,pxR,pxG,pxB
2.386744868035190592e+01,4.357023313527951247e-01,5.000719908928491497e-01,5.606573648066683901e-01
2.389692082111437088e+01,4.359600300342741375e-01,5.003562828841967569e-01,5.610609500382227610e-01
2.392639296187683229e+01,4.362175632142292203e-01,5.006403935689279772e-01,5.614642440698430770e-01
2.395586510263929370e+01,4.364749312026241501e-01,5.009243232808452406e-01,5.618672475301608182e-01
2.398533724340175866e+01,4.367321343084613061e-01,5.012080723527359005e-01,5.622699610455501595e-01
2.401480938416422362e+01,4.369891728397868880e-01,5.014916411163761190e-01,5.626723852401375181e-01
2.404428152492668858e+01,4.372460471036938023e-01,5.017750299025350857e-01,5.630745207358147653e-01
2.407375366568914998e+01,4.375027574063267144e-01,5.020582390409800144e-01,5.634763681522495515e-01
2.410322580645161139e+01,4.377593040528852120e-01,5.023412688604798060e-01,5.638779281068960758e-01
2.413269794721407635e+01,4.380156873476287460e-01,5.026241196888093787e-01,5.642792012150068537e-01
2.416217008797654131e+01,4.382719075938804609e-01,5.029067918527535541e-01,5.646801880896433756e-01
2.419164222873900272e+01,4.385279650940307472e-01,5.031892856781119416e-01,5.650808893416868761e-01
2.422111436950146413e+01,4.387838601495416824e-01,5.034716014897023806e-01,5.654813055798493249e-01
2.425058651026392909e+01,4.390395930609511388e-01,5.037537396113654919e-01,5.658814374106845291e-01
2.428005865102639405e+01,4.392951641278758368e-01,5.040357003659686752e-01,5.662812854385977923e-01
2.430953079178885545e+01,4.395505736490168402e-01,5.043174840754097721e-01,5.666808502658577940e-01
2.433900293255131686e+01,4.398058219221619436e-01,5.045990910606218405e-01,5.670801324926063591e-01
2.436847507331378182e+01,4.400609092441902792e-01,5.048805216415769292e-01,5.674791327168694499e-01
2.439794721407624678e+01,4.403158359110761477e-01,5.051617761372896309e-01,5.678778515345670463e-01
2.442741935483871174e+01,4.405706022178929593e-01,5.054428548658215226e-01,5.682762895395240266e-01
2.445689149560117315e+01,4.408252084588163977e-01,5.057237581442853847e-01,5.686744473234798258e-01
2.448636363636363455e+01,4.410796549271293610e-01,5.060044862888481987e-01,5.690723254760997607e-01
2.451583577712609952e+01,4.413339419152249032e-01,5.062850396147364762e-01,5.694699245849839109e-01
2.454530791788856448e+01,4.415880697146102318e-01,5.065654184362385903e-01,5.698672452356782214e-01
2.457478005865102588e+01,4.418420386159098712e-01,5.068456230667098827e-01,5.702642880116839397e-01
2.460425219941348729e+01,4.420958489088709920e-01,5.071256538185759943e-01,5.706610534944678292e-01
2.463372434017595225e+01,4.423495008823652985e-01,5.074055110033369731e-01,5.710575422634722731e-01
2.466319648093841721e+01,4.426029948243939693e-01,5.076851949315704937e-01,5.714537548961249325e-01
2.469266862170087862e+01,4.428563310220900995e-01,5.079647059129365205e-01,5.718496919678480728e-01
2.472214076246334358e+01,4.431095097617240852e-01,5.082440442561805272e-01,5.722453540520693327e-01
2.475161290322580498e+01,4.433625313287051228e-01,5.085232102691372713e-01,5.726407417202304950e-01
2.478108504398826994e+01,4.436153960075872593e-01,5.088022042587349025e-01,5.730358555417974786e-01
2.481055718475073490e+01,4.438681040820705026e-01,5.090810265309982929e-01,5.734306960842697753e-01
2.484002932551319631e+01,4.441206558350062616e-01,5.093596773910528119e-01,5.738252639131902200e-01
2.486950146627565772e+01,4.443730515483995114e-01,5.096381571431282120e-01,5.742195595921539830e-01
2.489897360703812268e+01,4.446252915034138442e-01,5.099164660905624036e-01,5.746135836828182297e-01
2.492844574780058764e+01,4.448773759803734129e-01,5.101946045358043413e-01,5.750073367449114459e-01
2.495791788856304905e+01,4.451293052587673715e-01,5.104725727804185764e-01,5.754008193362424306e-01
2.498739002932551045e+01,4.453810796172529840e-01,5.107503711250884759e-01,5.757940320127099554e-01
2.501686217008797541e+01,4.456326993336596209e-01,5.110279998696195536e-01,5.761869753283114237e-01
2.504633431085044037e+01,4.458841646849911466e-01,5.113054593129434666e-01,5.765796498351521970e-01
2.507580645161290533e+01,4.461354759474304155e-01,5.115827497531214574e-01,5.769720560834548095e-01
2.510527859237536674e+01,4.463866333963419364e-01,5.118598714873476840e-01,5.773641946215675169e-01
2.513475073313782815e+01,4.466376373062759253e-01,5.121368248119527733e-01,5.777560659959735112e-01
2.516422287390029311e+01,4.468884879509705810e-01,5.124136100224079282e-01,5.781476707512999136e-01
2.519369501466275807e+01,4.471391856033568590e-01,5.126902274133271487e-01,5.785390094303262121e-01
2.522316715542521948e+01,4.473897305355608034e-01,5.129666772784720052e-01,5.789300825739930323e-01
2.525263929618768088e+01,4.476401230189067659e-01,5.132429599107544149e-01,5.793208907214115744e-01
2.528211143695014584e+01,4.478903633239214588e-01,5.135190756022398606e-01,5.797114344098711625e-01
2.531158357771261080e+01,4.481348428559946417e-01,5.137988508653130726e-01,5.800796095338557334e-01
2.534105571847507221e+01,4.483705206613544658e-01,5.140843603021577612e-01,5.804134340218013444e-01
2.537052785923753717e+01,4.486060638634859488e-01,5.143696917568149063e-01,5.807470658936931818e-01
2.539999999999999858e+01,4.488414726866070126e-01,5.146548455495949526e-01,5.810805054821450710e-01
2.542947214076246354e+01,4.490767473543175181e-01,5.149398219998559956e-01,5.814137531188153796e-01
2.545894428152492850e+01,4.493118880896010414e-01,5.152246214260077783e-01,5.817468091344103476e-01
2.548841642228738991e+01,4.495468951148272607e-01,5.155092441455155772e-01,5.820796738586878627e-01
2.551788856304985131e+01,4.497817686517551761e-01,5.157936904749041984e-01,5.824123476204613459e-01
2.554736070381231627e+01,4.500165089215345526e-01,5.160779607297615312e-01,5.827448307476036371e-01
2.557683284457478123e+01,4.502511161447085297e-01,5.163620552247428774e-01,5.830771235670504371e-01
2.560630498533724264e+01,4.504855905412158412e-01,5.166459742735743932e-01,5.834092264048043042e-01
2.563577712609970405e+01,4.507199323303930916e-01,5.169297181890571968e-01,5.837411395859387619e-01
2.566524926686216901e+01,4.509541417309779754e-01,5.172132872830708106e-01,5.840728634346009640e-01
2.569472140762463397e+01,4.511882189611101102e-01,5.174966818665776014e-01,5.844043982740162457e-01
2.572419354838709893e+01,4.514221642383339228e-01,5.177799022496256676e-01,5.847357444264916770e-01
2.575366568914956034e+01,4.516559777796012587e-01,5.180629487413533907e-01,5.850669022134195041e-01
2.578313782991202174e+01,4.518896598012736021e-01,5.183458216499925442e-01,5.853978719552805909e-01
2.581260997067448670e+01,4.521232105191234640e-01,5.186285212828726232e-01,5.857286539716488605e-01
2.584208211143695166e+01,4.523566301483376573e-01,5.189110479464237313e-01,5.860592485811938479e-01
2.587155425219941307e+01,4.525899189035190173e-01,5.191934019461809102e-01,5.863896561016848086e-01
2.590102639296187448e+01,4.528230769986886228e-01,5.194755835867874705e-01,5.867198768499941597e-01
2.593049853372433944e+01,4.530561046472880715e-01,5.197575931719988773e-01,5.870499111421015881e-01
2.595997067448680440e+01,4.532890020621817562e-01,5.200394310046860813e-01,5.873797592930964928e-01
2.598944281524926581e+01,4.535217694556587520e-01,5.203210973868390710e-01,5.877094216171820928e-01
2.601891495601173077e+01,4.537544070394354812e-01,5.206025926195707587e-01,5.880388984276790909e-01
2.604838709677419217e+01,4.539869150246569340e-01,5.208839170031204224e-01,5.883681900370288931e-01
2.607785923753665713e+01,4.542192936219002775e-01,5.211650708368569251e-01,5.886972967567970505e-01
2.610733137829912209e+01,4.544515430411756318e-01,5.214460544192826008e-01,5.890262188976767010e-01
2.613680351906158350e+01,4.546836634919288467e-01,5.217268680480365850e-01,5.893549567694920110e-01
2.616627565982404491e+01,4.549156551830433881e-01,5.220075120198984786e-01,5.896835106812015059e-01
2.619574780058650987e+01,4.551475183228427812e-01,5.222879866307917895e-01,5.900118809409018450e-01
2.622521994134897483e+01,4.553792531190926085e-01,5.225682921757865973e-01,5.903400678558303749e-01
2.625469208211143624e+01,4.556108597790017312e-01,5.228484289491044379e-01,5.906680717323692376e-01
2.628416422287389764e+01,4.558423385092258973e-01,5.231283972441204133e-01,5.909958928760485897e-01
2.631363636363636260e+01,4.560736895158684634e-01,5.234081973533672993e-01,5.913235315915496004e-01
2.634310850439882756e+01,4.563049130044837254e-01,5.236878295685385432e-01,5.916509881827076711e-01
2.637258064516129252e+01,4.565360091800771958e-01,5.239672941804918160e-01,5.919782629525162099e-01
2.640205278592375393e+01,4.567669782471094897e-01,5.242465914792524551e-01,5.923053562031296293e-01
2.643152492668621534e+01,4.569978204094971574e-01,5.245257217540163497e-01,5.926322682358664551e-01
2.646099706744868030e+01,4.572285358706152936e-01,5.248046852931537165e-01,5.929589993512129897e-01
2.649046920821114526e+01,4.574591248332992577e-01,5.250834823842124299e-01,5.932855498488259771e-01
2.651994134897360667e+01,4.576895874998467284e-01,5.253621133139205757e-01,5.936119200275361552e-01
2.654941348973606807e+01,4.579199240720196462e-01,5.256405783681904476e-01,5.939381101853512535e-01
2.657888563049853303e+01,4.581501347510466005e-01,5.259188778321215452e-01,5.942641206194594350e-01
2.660835777126099799e+01,4.583802197376237730e-01,5.261970119900039045e-01,5.945899516262322937e-01
2.663782991202345940e+01,4.586101792319183801e-01,5.264749811253207623e-01,5.949156035012276300e-01
2.666730205278592081e+01,4.588400134335694491e-01,5.267527855207526644e-01,5.952410765391933367e-01
2.669677419354838577e+01,4.590697225416899840e-01,5.270304254581797965e-01,5.955663710340699524e-01
2.672624633431085073e+01,4.592993067548691299e-01,5.273079012186855374e-01,5.958914872789938810e-01
2.675571847507331569e+01,4.595287662711744492e-01,5.275852130825596786e-01,5.962164255663003898e-01
2.678519061583577709e+01,4.597581012881529205e-01,5.278623613293011996e-01,5.965411861875267174e-01
2.681466275659823850e+01,4.599873120028334372e-01,5.281393462376217096e-01,5.968657694334154051e-01
2.684413489736070346e+01,4.602163986117286387e-01,5.284161680854485565e-01,5.971901755939167389e-01
2.687360703812316842e+01,4.604453613108366872e-01,5.286928271499273801e-01,5.975144049581926353e-01
2.690307917888562983e+01,4.606742002956436544e-01,5.289693237074258869e-01,5.978384578146183070e-01
2.693255131964809124e+01,4.609029157611241878e-01,5.292456580335365146e-01,5.981623344507869255e-01
2.696202346041055620e+01,4.611315079017446195e-01,5.295218304030794298e-01,5.984860351535111755e-01
2.699149560117302116e+01,4.613599769114644644e-01,5.297978410901056368e-01,5.988095602088269187e-01
2.702096774193548612e+01,4.615883229837377533e-01,5.300736903678999745e-01,5.991329099019959692e-01
2.705043988269794752e+01,4.618165463115154190e-01,5.303493785089841150e-01,5.994560845175089803e-01
2.707991202346040893e+01,4.620446470872469069e-01,5.306249057851195605e-01,5.997790843390884419e-01
2.710938416422287389e+01,4.622726255028825060e-01,5.309002724673105300e-01,6.001019096496917893e-01
2.713885630498533885e+01,4.625004817498736820e-01,5.311754788258068460e-01,6.004245607315137345e-01
2.716832844574780026e+01,4.627282160191767413e-01,5.314505251301071542e-01,6.007470378659893750e-01
2.719780058651026167e+01,4.629558285012536634e-01,5.317254116489611437e-01,6.010693413337974134e-01
2.722727272727272663e+01,4.631833193860738773e-01,5.320001386503736551e-01,6.013914714148628216e-01
2.725674486803519159e+01,4.634106888631159271e-01,5.322747064016062346e-01,6.017134283883592838e-01
2.728621700879765299e+01,4.636379371213696365e-01,5.325491151691807978e-01,6.020352125327121939e-01
2.731568914956011440e+01,4.638650643493380521e-01,5.328233652188822944e-01,6.023568241256019862e-01
2.734516129032257936e+01,4.640920707350383312e-01,5.330974568157615945e-01,6.026782634439662445e-01
2.737463343108504432e+01,4.643189564660042401e-01,5.333713902241381533e-01,6.029995307640028113e-01
2.740410557184750928e+01,4.645457217292874863e-01,5.336451657076030086e-01,6.033206263611724518e-01
2.743357771260997069e+01,4.647723667114599388e-01,5.339187835290213346e-01,6.036415505102016299e-01
2.746304985337243210e+01,4.649988915986147386e-01,5.341922439505357723e-01,6.039623034850850614e-01
2.749252199413489706e+01,4.652252965763682413e-01,5.344655472335684276e-01,6.042828855590892667e-01
2.752199413489736202e+01,4.654515818298620711e-01,5.347386936388242029e-01,6.046032970047537924e-01
2.755146627565982342e+01,4.656777475437643976e-01,5.350116834262933496e-01,6.049235380938954298e-01
2.758093841642228483e+01,4.659037939022712682e-01,5.352845168552542443e-01,6.052436090976098804e-01
2.761041055718474979e+01,4.661297210891096610e-01,5.355571941842760531e-01,6.055635102862748642e-01
2.763988269794721475e+01,4.663555292875375402e-01,5.358297156712212850e-01,6.058832419295527849e-01
2.766935483870967971e+01,4.665812186803466877e-01,5.361020815732490119e-01,6.062028042963930607e-01
2.769882697947214112e+01,4.668067894498631465e-01,5.363742921468167557e-01,6.065221976550352334e-01
2.772829912023460253e+01,4.670322417779508295e-01,5.366463476476840411e-01,6.068414222730110774e-01
2.775777126099706749e+01,4.672575758460111306e-01,5.369182483309142828e-01,6.071604784171478197e-01
2.778724340175953245e+01,4.674827918349855338e-01,5.371899944508778946e-01,6.074793663535700272e-01
2.781671554252199385e+01,4.677078899253571120e-01,5.374615862612543982e-01,6.077980863477027151e-01
2.784618768328445526e+01,4.679328702971522480e-01,5.377330240150359764e-01,6.081166386642739008e-01
2.787565982404692022e+01,4.681577331299422995e-01,5.380043079645290272e-01,6.084350235673167129e-01
2.790513196480938518e+01,4.683824786028448761e-01,5.382754383613572724e-01,6.087532413201725001e-01
2.793460410557184659e+01,4.686071068945252827e-01,5.385464154564646444e-01,6.090712921854929407e-01
2.796407624633430800e+01,4.688316181831988505e-01,5.388172395001168402e-01,6.093891764252429288e-01
2.799354838709677296e+01,4.690560126466322699e-01,5.390879107419050964e-01,6.097068943007029063e-01
2.802302052785923792e+01,4.692802904621445892e-01,5.393584294307479654e-01,6.100244460724709716e-01
2.805249266862170288e+01,4.695044518066092132e-01,5.396287958148937580e-01,6.103418320004662112e-01
2.808196480938416428e+01,4.697284968564557350e-01,5.398990101419236520e-01,6.106590523439303642e-01
2.811143695014662569e+01,4.699524257876709910e-01,5.401690726587536906e-01,6.109761073614311533e-01
2.814090909090909065e+01,4.701762387758011141e-01,5.404389836116374468e-01,6.112929973108635062e-01
2.817038123167155561e+01,4.703999359959523674e-01,5.407087432461684662e-01,6.116097224494534412e-01
2.819985337243401702e+01,4.706235176227935302e-01,5.409783518072829311e-01,6.119262830337591774e-01
2.822932551319647843e+01,4.708469838305566757e-01,5.412478095392616595e-01,6.122426793196746875e-01
2.825879765395894339e+01,4.710703347930390028e-01,5.415171166857332130e-01,6.125589115624311409e-01
2.828826979472140835e+01,4.712935706836047789e-01,5.417862734896755628e-01,6.128749800166000128e-01
2.831774193548387331e+01,4.715166916751861170e-01,5.420552801934190867e-01,6.131908849360950819e-01
2.834721407624633471e+01,4.717396979402847523e-01,5.423241370386485682e-01,6.135066265741747626e-01
2.837668621700879612e+01,4.719625896509735963e-01,5.425928442664063045e-01,6.138222051834449911e-01
2.840615835777126108e+01,4.721853669788981800e-01,5.428614021170934389e-01,6.141376210158610016e-01
2.843563049853372604e+01,4.724080300952785971e-01,5.431298108304730698e-01,6.144528743227297696e-01
2.846510263929618745e+01,4.726305791709098370e-01,5.433980706456726928e-01,6.147679653547126755e-01
2.849457478005864886e+01,4.728530143761645044e-01,5.436661818011858660e-01,6.150828943618275035e-01
2.852404692082111382e+01,4.730753358809932640e-01,5.439341445348753190e-01,6.153976615934507732e-01
2.855351906158357878e+01,4.732975438549275604e-01,5.442019590839746179e-01,6.157122672983202927e-01
2.858299120234604018e+01,4.735196384670791181e-01,5.444696256850910521e-01,6.160267117245371571e-01
2.861246334310850159e+01,4.737416198861435501e-01,5.447371445742075213e-01,6.163409951195680803e-01
2.864193548387096655e+01,4.739634882804003579e-01,5.450045159866852007e-01,6.166551177302478370e-01
2.867140762463343151e+01,4.741852438177145412e-01,5.452717401572655387e-01,6.169690798027814838e-01
2.870087976539589647e+01,4.744068866655387628e-01,5.455388173200723667e-01,6.172828815827462456e-01
2.873035190615835788e+01,4.746284169909140149e-01,5.458057477086146747e-01,6.175965233150944034e-01
2.875982404692081928e+01,4.748498349604712843e-01,5.460725315557886095e-01,6.179100052441547364e-01
2.878929618768328424e+01,4.750711407404328290e-01,5.463391690938796952e-01,6.182233276136357425e-01
2.881876832844574921e+01,4.752923344966137886e-01,5.466056605545648317e-01,6.185364906666265261e-01
2.884824046920821061e+01,4.755134163944237935e-01,5.468720061689149592e-01,6.188494946456002399e-01
2.887771260997067202e+01,4.757343865988676312e-01,5.471382061673971675e-01,6.191623397924156391e-01
2.890718475073313698e+01,4.759552452745471895e-01,5.474042607798765836e-01,6.194750263483194130e-01
2.893665689149560194e+01,4.761759925856625664e-01,5.476701702356190360e-01,6.197875545539481834e-01
2.896612903225806690e+01,4.763966286960136243e-01,5.479359347632926092e-01,6.200999246493309469e-01
2.899560117302052831e+01,4.766171537690016002e-01,5.482015545909705301e-01,6.204121368738908515e-01
2.902507331378298971e+01,4.768375679676295498e-01,5.484670299461328336e-01,6.207241914664477500e-01
2.905454545454545467e+01,4.770578714545046228e-01,5.487323610556685827e-01,6.210360886652201984e-01
2.908401759530791963e+01,4.772780643918391741e-01,5.489975481458782003e-01,6.213478287078272322e-01
2.911348973607038104e+01,4.774981469414514845e-01,5.492625914424754674e-01,6.216594118312909201e-01
2.914296187683284245e+01,4.777181192647683150e-01,5.495274911705895216e-01,6.219708382720381401e-01
2.917243401759530741e+01,4.779379815228251283e-01,5.497922475547672994e-01,6.222821082659031333e-01
2.920190615835777237e+01,4.781577338762678653e-01,5.500568608189754238e-01,6.225932220481289470e-01
2.923137829912023378e+01,4.783773764853539445e-01,5.503213311866019808e-01,6.229041798533698771e-01
2.926085043988269518e+01,4.785969095099542603e-01,5.505856588804594054e-01,6.232149819156936887e-01
2.929032258064516014e+01,4.788163331095539599e-01,5.508498441227858144e-01,6.235256284685830597e-01
2.931979472140762510e+01,4.790356474432537204e-01,5.511138871352473378e-01,6.238361197449385775e-01
2.934926686217009006e+01,4.792548526697710809e-01,5.513777881389401170e-01,6.241464559770796283e-01
2.937873900293255147e+01,4.794739489474416638e-01,5.516415473543925252e-01,6.244566373967472828e-01
2.940821114369501288e+01,4.796929364342212843e-01,5.519051650015670551e-01,6.247666642351061839e-01
2.943768328445747784e+01,4.799118152876860055e-01,5.521686412998622062e-01,6.250765367227461011e-01
2.946715542521994280e+01,4.801305856650338599e-01,5.524319764681149270e-01,6.253862550896843731e-01
2.949662756598240421e+01,4.803492477230863478e-01,5.526951707246020584e-01,6.256958195653679056e-01
2.952609970674486561e+01,4.805678016182898249e-01,5.529582242870426656e-01,6.260052303786746153e-01
2.955557184750733057e+01,4.807862475067159469e-01,5.532211373726001469e-01,6.263144877579162051e-01
2.958504398826979553e+01,4.810045855440638896e-01,5.534839101978840104e-01,6.266235919308393854e-01
2.961451612903225694e+01,4.812228158856608484e-01,5.537465429789516502e-01,6.269325431246283165e-01
2.964398826979472190e+01,4.814409386864640372e-01,5.540090359313106783e-01,6.272413415659062741e-01
2.967346041055718331e+01,4.816589541010605213e-01,5.542713892699209222e-01,6.275499874807378697e-01
2.970293255131964827e+01,4.818768622836706039e-01,5.545336032091957579e-01,6.278584810946307160e-01
2.973240469208211323e+01,4.820946633881470489e-01,5.547956779630047741e-01,6.281668226325372029e-01
2.976187683284457464e+01,4.823123575679772457e-01,5.550576137446752156e-01,6.284750123188569404e-01
2.979134897360703604e+01,4.825299449762839865e-01,5.553194107669943147e-01,6.287830503774382018e-01
2.982082111436950100e+01,4.827474257658276868e-01,5.555810692422106234e-01,6.290909370315802551e-01
2.985029325513196596e+01,4.829648000890062187e-01,5.558425893820364561e-01,6.293986725040344732e-01
2.987976539589442737e+01,4.831820680978570204e-01,5.561039713976493326e-01,6.297062570170069984e-01
2.990923753665688878e+01,4.833992299440575957e-01,5.563652154996944210e-01,6.300136907921601859e-01
2.993870967741935374e+01,4.836162857789275127e-01,5.566263218982858696e-01,6.303209740506149350e-01
2.996818181818181870e+01,4.838332357534292361e-01,5.568872908030088054e-01,6.306281070129517996e-01
2.999765395894428366e+01,4.840500800181688490e-01,5.571481224229214435e-01,6.309350898992133194e-01
3.002712609970674507e+01,4.842668187233977739e-01,5.574088169665566417e-01,6.312419229289059075e-01
3.005659824046920647e+01,4.844834520190138827e-01,5.576693746419238984e-01,6.315486063210012935e-01
3.008607038123167143e+01,4.846999800545626069e-01,5.579297956565113514e-01,6.318551402939389661e-01
3.011554252199413639e+01,4.849164029792381592e-01,5.581900802172867770e-01,6.321615250656271723e-01
3.014501466275659780e+01,4.851327209418839215e-01,5.584502285307005875e-01,6.324677608534454709e-01
3.017448680351905921e+01,4.853489340909949989e-01,5.587102408026870526e-01,6.327738478742461758e-01
3.020395894428152417e+01,4.855650425747179977e-01,5.589701172386657424e-01,6.330797863443559104e-01
3.023343108504398913e+01,4.857810465408533562e-01,5.592298580435440813e-01,6.333855764795780496e-01
3.026290322580645054e+01,4.859969461368554011e-01,5.594894634217184581e-01,6.336912184951937199e-01
3.029237536656891550e+01,4.862127415098344563e-01,5.597489335770763352e-01,6.339967126059643521e-01
3.032184750733137690e+01,4.864284328065567875e-01,5.600082687129980252e-01,6.343020590261325697e-01
3.035131964809384186e+01,4.866440201734469895e-01,5.602674690323585782e-01,6.346072579694248539e-01
3.038079178885630682e+01,4.868595037565883743e-01,5.605265347375290030e-01,6.349123096490524309e-01
3.041026392961876823e+01,4.870748837017241928e-01,5.607854660303782657e-01,6.352172142777137154e-01
3.043973607038122964e+01,4.872901601542587446e-01,5.610442631122755097e-01,6.355219720675957529e-01
3.046920821114369460e+01,4.875333067571043233e-01,5.612933713878542896e-01,6.358518695666149911e-01
3.049868035190615956e+01,4.877912604547475772e-01,5.615372524036891244e-01,6.361950996856583496e-01
3.052815249266862097e+01,4.880490659336382819e-01,5.617810145128018240e-01,6.365381440287313231e-01
3.055762463343108237e+01,4.883067234421700209e-01,5.620246578826035844e-01,6.368810028967868409e-01
3.058709677419354733e+01,4.885642332280468736e-01,5.622681826801163574e-01,6.372236765899663702e-01
3.061656891495601229e+01,4.888215955382864131e-01,5.625115890719737388e-01,6.375661654076031359e-01
3.064604105571847725e+01,4.890788106192224816e-01,5.627548772244220787e-01,6.379084696482247852e-01
3.067551319648093866e+01,4.893358787165071333e-01,5.629980473033223687e-01,6.382505896095567177e-01
3.070498533724340007e+01,4.895928000751146314e-01,5.632410994741510191e-01,6.385925255885248619e-01
3.073445747800586503e+01,4.898495749393425025e-01,5.634840339020011912e-01,6.389342778812590051e-01
3.076392961876832999e+01,4.901062035528152006e-01,5.637268507515841298e-01,6.392758467830953473e-01
3.079340175953079140e+01,4.903626861584865493e-01,5.639695501872299399e-01,6.396172325885800536e-01
3.082287390029325280e+01,4.906190229986416296e-01,5.642121323728898075e-01,6.399584355914716971e-01
3.085234604105571776e+01,4.908752143149003322e-01,5.644545974721361103e-01,6.402994560847442562e-01
3.088181818181818272e+01,4.911312603482191341e-01,5.646969456481643057e-01,6.406402943605903344e-01
3.091129032258064413e+01,4.913871613388939852e-01,5.649391770637939292e-01,6.409809507104239357e-01
3.094076246334310909e+01,4.916429175265629170e-01,5.651812918814699271e-01,6.413214254248831292e-01
3.097023460410557050e+01,4.918985291502081525e-01,5.654232902632637670e-01,6.416617187938333799e-01
3.099970674486803546e+01,4.921539964481593810e-01,5.656651723708745472e-01,6.420018311063701022e-01
3.102917888563050042e+01,4.924093196580950349e-01,5.659069383656302188e-01,6.423417626508215461e-01
3.105865102639296182e+01,4.926644990170458427e-01,5.661485884084890285e-01,6.426815137147517953e-01
3.108812316715542323e+01,4.929195347613971045e-01,5.663901226600402961e-01,6.430210845849634316e-01
3.111759530791788819e+01,4.931744271268905799e-01,5.666315412805060792e-01,6.433604755475006431e-01
3.114706744868035315e+01,4.934291763486278737e-01,5.668728444297417290e-01,6.436996868876513345e-01
3.117653958944281456e+01,4.936837826610716018e-01,5.671140322672376666e-01,6.440387188899510118e-01
3.120601173020527597e+01,4.939382462980489996e-01,5.673551049521201595e-01,6.443775718381844486e-01
3.123548387096774093e+01,4.941925674927536427e-01,5.675960626431526546e-01,6.447162460153893493e-01
3.126495601173020589e+01,4.944467464777482779e-01,5.678369054987367770e-01,6.450547417038583475e-01
3.129442815249267085e+01,4.947007834849664887e-01,5.680776336769137735e-01,6.453930591851424481e-01
3.132390029325513225e+01,4.949546787457161923e-01,5.683182473353650677e-01,6.457311987400531361e-01
3.135337243401759366e+01,4.952084324906806390e-01,5.685587466314142580e-01,6.460691606486655969e-01
3.138284457478005862e+01,4.954620449499224644e-01,5.687991317220276732e-01,6.464069451903210473e-01
3.141231671554252358e+01,4.957155163528838004e-01,5.690394027638152608e-01,6.467445526436296221e-01
3.144178885630498854e+01,4.959688469283906609e-01,5.692795599130325845e-01,6.470819832864730392e-01
3.147126099706744640e+01,4.962220369046542734e-01,5.695196033255809365e-01,6.474192373960069302e-01
3.150073313782991136e+01,4.964750865092735221e-01,5.697595331570093347e-01,6.477563152486641718e-01
3.153020527859237632e+01,4.967279959692372793e-01,5.699993495625151896e-01,6.480932171201571057e-01
3.155967741935484128e+01,4.969807655109267364e-01,5.702390526969451923e-01,6.484299432854798706e-01
3.158914956011729913e+01,4.972333953601169587e-01,5.704786427147969796e-01,6.487664940189115104e-01
3.161862170087976409e+01,4.974858857419808822e-01,5.707181197702199116e-01,6.491028695940185278e-01
3.164809384164222905e+01,4.977382368810897018e-01,5.709574840170160703e-01,6.494390702836571050e-01
3.167756598240469401e+01,4.979904490014164797e-01,5.711967356086417036e-01,6.497750963599762120e-01
3.170703812316715187e+01,4.982425223263366454e-01,5.714358746982076687e-01,6.501109480944196051e-01
3.173651026392961683e+01,4.984944570786326579e-01,5.716749014384814309e-01,6.504466257577289356e-01
3.176598240469208179e+01,4.987462534804943393e-01,5.719138159818873968e-01,6.507821296199457484e-01
3.179545454545454675e+01,4.989979117535212616e-01,5.721526184805082460e-01,6.511174599504144789e-01
3.182492668621701171e+01,4.992494321187257444e-01,5.723913090860860420e-01,6.514526170177845632e-01
3.185439882697946956e+01,4.995008147965347423e-01,5.726298879500230088e-01,6.517876010900133243e-01
3.188387096774193452e+01,4.997520600067911767e-01,5.728683552233834186e-01,6.521224124343683037e-01
3.191334310850439948e+01,5.000031679687576558e-01,5.731067110568932588e-01,6.524570513174297037e-01
3.194281524926686444e+01,5.002541389011165851e-01,5.733449556009426740e-01,6.527915180050928301e-01
3.197228739002932230e+01,5.005049730219743864e-01,5.735830890055860776e-01,6.531258127625705345e-01
3.200175953079178726e+01,5.007556705488626081e-01,5.738211114205438168e-01,6.534599358543959902e-01
3.203123167155425222e+01,5.010062316987393682e-01,5.740590229952027279e-01,6.537938875444249121e-01
3.206070381231671718e+01,5.012566566879929075e-01,5.742968238786173574e-01,6.541276680958374445e-01
3.209017595307918214e+01,5.015069457324430324e-01,5.745345142195110721e-01,6.544612777711417140e-01
3.211964809384163999e+01,5.017570990473422254e-01,5.747720941662770588e-01,6.547947168321751610e-01
3.214912023460410495e+01,5.020071168473797529e-01,5.750095638669793230e-01,6.551279855401075380e-01
3.217859237536656991e+01,5.022569993466821092e-01,5.752469234693534661e-01,6.554610841554432410e-01
3.220806451612903487e+01,5.025067467588151260e-01,5.754841731208081290e-01,6.557940129380234184e-01
3.223753665689149273e+01,5.027563592967870809e-01,5.757213129684256581e-01,6.561267721470284142e-01
3.226700879765395769e+01,5.030058371730501410e-01,5.759583431589636593e-01,6.564593620409804320e-01
3.229648093841642265e+01,5.032551805995020278e-01,5.761952638388549985e-01,6.567917828777455336e-01
3.232595307917888761e+01,5.035043897874885710e-01,5.764320751542096888e-01,6.571240349145358595e-01
3.235542521994134546e+01,5.037534649478049298e-01,5.766687772508155563e-01,6.574561184079124043e-01
3.238489736070381042e+01,5.040024062906990343e-01,5.769053702741393508e-01,6.577880336137869044e-01
3.241436950146627538e+01,5.042512140258722519e-01,5.771418543693275227e-01,6.581197807874243910e-01
