Y,pxR,pxG,pxB
1.936950146627566127e+01,3.900900515871395524e-01,4.496479799268766619e-01,5.075871630997754735e-01
1.939882697947214041e+01,3.903768422423805617e-01,4.499596912576227514e-01,5.079272651398404337e-01
1.942815249266862310e+01,3.906636328976216821e-01,4.502714025883688964e-01,5.082673671799052828e-01
1.945747800586510223e+01,3.909504235528626914e-01,4.505831139191149859e-01,5.086074692199702429e-01
1.948680351906158492e+01,3.912372142081038118e-01,4.508948252498611309e-01,5.089475712600350921e-01
1.951612903225806406e+01,3.915240048633448211e-01,4.512065365806072204e-01,5.092876733001000522e-01
1.954545454545454675e+01,3.918107955185858859e-01,4.515182479113533653e-01,5.096277753401649013e-01
1.957478005865102588e+01,3.920975861738269508e-01,4.518299592420994548e-01,5.099678773802298615e-01
1.960410557184750857e+01,3.923843768290680156e-01,4.521416705728455998e-01,5.103079794202947106e-01
1.963343108504398771e+01,3.926711674843090805e-01,4.524533819035916893e-01,5.106480814603596707e-01
