ID,Age,Gender,IPD(mm),Dominance,Block_ID,Condition,Ocularity,Trial_ID,Orientation,Ref_Contrast,Matched_Contrast,PD_Right,OffsetX_Right,OffsetY_Right,PD_Left,OffsetX_Left,OffsetY_Left
1,39,Male,6.8,Right,1,Single plane,binocular,1,0,0.4,0.7217,2.887499999999999,-204,-115,2.7499999999999987,401,-110
1,39,Male,6.8,Right,1,Single plane,binocular,2,90,0.2,0.4014,2.887499999999999,-204,-115,2.7499999999999987,401,-110
1,39,Male,6.8,Right,1,Single plane,binocular,3,0,0.4,0.6697,2.887499999999999,-204,-115,2.7499999999999987,401,-110
1,39,Male,6.8,Right,1,Single plane,binocular,4,90,0.2,0.5605,2.887499999999999,-204,-115,2.7499999999999987,401,-110
1,39,Male,6.8,Right,1,Single plane,binocular,5,0,0.3,0.593,2.887499999999999,-204,-115,2.7499999999999987,401,-110
1,39,Male,6.8,Right,1,Single plane,binocular,6,90,0.4,0.6573,2.887499999999999,-204,-115,2.7499999999999987,401,-110
1,39,Male,6.8,Right,1,Single plane,binocular,7,0,0.2,0.4778,2.887499999999999,-204,-115,2.7499999999999987,401,-110
1,39,Male,6.8,Right,1,Single plane,binocular,8,90,0.4,0.6823,2.887499999999999,-204,-115,2.7499999999999987,401,-110
1,39,Male,6.8,Right,1,Single plane,binocular,9,0,0.3,0.5056,2.887499999999999,-204,-115,2.7499999999999987,401,-110
1,39,Male,6.8,Right,1,Single plane,binocular,10,90,0.3,0.5424,2.887499999999999,-204,-115,2.7499999999999987,401,-110
1,39,Male,6.8,Right,1,Single plane,binocular,11,90,0.2,0.4801,2.887499999999999,-204,-115,2.7499999999999987,401,-110
1,39,Male,6.8,Right,1,Single plane,binocular,12,0,0.2,0.4756,2.887499999999999,-204,-115,2.7499999999999987,401,-110
1,39,Male,6.8,Right,1,Single plane,binocular,13,0,0.3,0.6185,2.887499999999999,-204,-115,2.7499999999999987,401,-110
1,39,Male,6.8,Right,1,Single plane,binocular,14,90,0.4,0.6728,2.887499999999999,-204,-115,2.7499999999999987,401,-110
1,39,Male,6.8,Right,1,Single plane,binocular,15,0,0.4,0.7217,2.887499999999999,-204,-115,2.7499999999999987,401,-110
1,39,Male,6.8,Right,1,Single plane,binocular,16,0,0.2,0.4411,2.887499999999999,-204,-115,2.7499999999999987,401,-110
1,39,Male,6.8,Right,1,Single plane,binocular,17,0,0.3,0.6156,2.887499999999999,-204,-115,2.7499999999999987,401,-110
1,39,Male,6.8,Right,1,Single plane,binocular,18,0,0.3,0.5738,2.887499999999999,-204,-115,2.7499999999999987,401,-110
1,39,Male,6.8,Right,1,Single plane,binocular,19,90,0.3,0.7017,2.887499999999999,-204,-115,2.7499999999999987,401,-110
1,39,Male,6.8,Right,1,Single plane,binocular,20,90,0.3,0.6421,2.887499999999999,-204,-115,2.7499999999999987,401,-110
1,39,Male,6.8,Right,1,Single plane,binocular,21,0,0.4,0.8457,2.887499999999999,-204,-115,2.7499999999999987,401,-110
1,39,Male,6.8,Right,1,Single plane,binocular,22,90,0.4,0.796,2.887499999999999,-204,-115,2.7499999999999987,401,-110
1,39,Male,6.8,Right,1,Single plane,binocular,23,90,0.4,0.8109,2.887499999999999,-204,-115,2.7499999999999987,401,-110
1,39,Male,6.8,Right,1,Single plane,binocular,24,90,0.2,0.4308,2.887499999999999,-204,-115,2.7499999999999987,401,-110
1,39,Male,6.8,Right,1,Single plane,binocular,25,0,0.2,0.5127,2.887499999999999,-204,-115,2.7499999999999987,401,-110
1,39,Male,6.8,Right,1,Single plane,binocular,26,0,0.2,0.6014,2.887499999999999,-204,-115,2.7499999999999987,401,-110
1,39,Male,6.8,Right,1,Single plane,binocular,27,90,0.3,0.6451,2.887499999999999,-204,-115,2.7499999999999987,401,-110
1,39,Male,6.8,Right,1,Single plane,binocular,28,0,0.4,0.6185,2.887499999999999,-204,-115,2.7499999999999987,401,-110
