ID,Age,Gender,IPD(mm),Dominance,Block_ID,Condition,Ocularity,Trial_ID,Orientation,Ref_Contrast,Matched_Contrast,PD_Right,OffsetX_Right,OffsetY_Right,PD_Left,OffsetX_Left,OffsetY_Left
1,39,Male,6.8,Right,1,Single plane + defocus simulation,monocular,1,0,0.3,0.4474,1.7624999999999997,-11,-110,1.7749999999999995,151,-108
1,39,Male,6.8,Right,1,Single plane + defocus simulation,monocular,2,0,0.3,0.5225,1.7624999999999997,-11,-110,1.7749999999999995,151,-108
1,39,Male,6.8,Right,1,Single plane + defocus simulation,monocular,3,90,0.4,0.6421,1.7624999999999997,-11,-110,1.7749999999999995,151,-108
1,39,Male,6.8,Right,1,Single plane + defocus simulation,monocular,4,0,0.4,0.6331,1.7624999999999997,-11,-110,1.7749999999999995,151,-108
1,39,Male,6.8,Right,1,Single plane + defocus simulation,monocular,5,90,0.2,0.3995,1.7624999999999997,-11,-110,1.7749999999999995,151,-108
1,39,Male,6.8,Right,1,Single plane + defocus simulation,monocular,6,0,0.4,0.6185,1.7624999999999997,-11,-110,1.7749999999999995,151,-108
1,39,Male,6.8,Right,1,Single plane + defocus simulation,monocular,7,90,0.3,0.5299,1.7624999999999997,-11,-110,1.7749999999999995,151,-108
1,39,Male,6.8,Right,1,Single plane + defocus simulation,monocular,8,0,0.4,0.6243,1.7624999999999997,-11,-110,1.7749999999999995,151,-108
1,39,Male,6.8,Right,1,Single plane + defocus simulation,monocular,9,90,0.4,0.6302,1.7624999999999997,-11,-110,1.7749999999999995,151,-108
1,39,Male,6.8,Right,1,Single plane + defocus simulation,monocular,10,90,0.4,0.6451,1.7624999999999997,-11,-110,1.7749999999999995,151,-108
1,39,Male,6.8,Right,1,Single plane + defocus simulation,monocular,11,0,0.4,0.5274,1.7624999999999997,-11,-110,1.7749999999999995,151,-108
1,39,Male,6.8,Right,1,Single plane + defocus simulation,monocular,12,0,0.2,0.4329,1.7624999999999997,-11,-110,1.7749999999999995,151,-108
1,39,Male,6.8,Right,1,Single plane + defocus simulation,monocular,13,90,0.4,0.5399,1.7624999999999997,-11,-110,1.7749999999999995,151,-108
1,39,Male,6.8,Right,1,Single plane + defocus simulation,monocular,14,0,0.3,0.5957,1.7624999999999997,-11,-110,1.7749999999999995,151,-108
1,39,Male,6.8,Right,1,Single plane + defocus simulation,monocular,15,90,0.3,0.4248,1.7624999999999997,-11,-110,1.7749999999999995,151,-108
1,39,Male,6.8,Right,1,Single plane + defocus simulation,monocular,16,0,0.4,0.5985,1.7624999999999997,-11,-110,1.7749999999999995,151,-108
1,39,Male,6.8,Right,1,Single plane + defocus simulation,monocular,17,90,0.2,0.3865,1.7624999999999997,-11,-110,1.7749999999999995,151,-108
1,39,Male,6.8,Right,1,Single plane + defocus simulation,monocular,18,0,0.2,0.409,1.7624999999999997,-11,-110,1.7749999999999995,151,-108
1,39,Male,6.8,Right,1,Single plane + defocus simulation,monocular,19,90,0.2,0.4869,1.7624999999999997,-11,-110,1.7749999999999995,151,-108
1,39,Male,6.8,Right,1,Single plane + defocus simulation,monocular,20,90,0.3,0.5176,1.7624999999999997,-11,-110,1.7749999999999995,151,-108
1,39,Male,6.8,Right,1,Single plane + defocus simulation,monocular,21,90,0.3,0.593,1.7624999999999997,-11,-110,1.7749999999999995,151,-108
1,39,Male,6.8,Right,1,Single plane + defocus simulation,monocular,22,90,0.4,0.6573,1.7624999999999997,-11,-110,1.7749999999999995,151,-108
1,39,Male,6.8,Right,1,Single plane + defocus simulation,monocular,23,0,0.3,0.5127,1.7624999999999997,-11,-110,1.7749999999999995,151,-108
1,39,Male,6.8,Right,1,Single plane + defocus simulation,monocular,24,0,0.3,0.5079,1.7624999999999997,-11,-110,1.7749999999999995,151,-108
1,39,Male,6.8,Right,1,Single plane + defocus simulation,monocular,25,0,0.2,0.4453,1.7624999999999997,-11,-110,1.7749999999999995,151,-108
1,39,Male,6.8,Right,1,Single plane + defocus simulation,monocular,26,90,0.3,0.5658,1.7624999999999997,-11,-110,1.7749999999999995,151,-108
1,39,Male,6.8,Right,1,Single plane + defocus simulation,monocular,27,0,0.2,0.4411,1.7624999999999997,-11,-110,1.7749999999999995,151,-108
1,39,Male,6.8,Right,1,Single plane + defocus simulation,monocular,28,0,0.2,0.4559,1.7624999999999997,-11,-110,1.7749999999999995,151,-108
1,39,Male,6.8,Right,1,Single plane + defocus simulation,monocular,29,90,0.2,0.4071,1.7624999999999997,-11,-110,1.7749999999999995,151,-108
1,39,Male,6.8,Right,1,Single plane + defocus simulation,monocular,30,90,0.2,0.4495,1.7624999999999997,-11,-110,1.7749999999999995,151,-108
1,39,Male,6.8,Right,2,Single plane,monocular,31,90,0.3,0.5274,1.7624999999999997,-11,-110,1.7749999999999995,151,-108
1,39,Male,6.8,Right,2,Single plane,monocular,32,90,0.4,0.7387,1.7624999999999997,-11,-110,1.7749999999999995,151,-108
1,39,Male,6.8,Right,2,Single plane,monocular,33,90,0.3,0.6421,1.7624999999999997,-11,-110,1.7749999999999995,151,-108
1,39,Male,6.8,Right,2,Single plane,monocular,34,90,0.3,0.5874,1.7624999999999997,-11,-110,1.7749999999999995,151,-108
1,39,Male,6.8,Right,2,Single plane,monocular,35,0,0.4,0.582,1.7624999999999997,-11,-110,1.7749999999999995,151,-108
1,39,Male,6.8,Right,2,Single plane,monocular,36,90,0.3,0.5225,1.7624999999999997,-11,-110,1.7749999999999995,151,-108
1,39,Male,6.8,Right,2,Single plane,monocular,37,0,0.2,0.4711,1.7624999999999997,-11,-110,1.7749999999999995,151,-108
1,39,Male,6.8,Right,2,Single plane,monocular,38,0,0.4,0.6728,1.7624999999999997,-11,-110,1.7749999999999995,151,-108
1,39,Male,6.8,Right,2,Single plane,monocular,39,0,0.2,0.5299,1.7624999999999997,-11,-110,1.7749999999999995,151,-108
1,39,Male,6.8,Right,2,Single plane,monocular,40,0,0.3,0.7017,1.7624999999999997,-11,-110,1.7749999999999995,151,-108
1,39,Male,6.8,Right,2,Single plane,monocular,41,90,0.4,0.8109,1.7624999999999997,-11,-110,1.7749999999999995,151,-108
