ID,Age,Gender,IPD(mm),Dominance,Block_ID,Condition,Ocularity,Trial_ID,Orientation,Ref_Contrast,Matched_Contrast,L_fg,L_bg,L_ref,Config_JSON,PD_Right,OffsetX_Right,OffsetY_Right,PD_Left,OffsetX_Left,OffsetY_Left
9,21,Male,58,Right,1,Single plane,monocular,1,0,0.2,0.7561,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 125, ""BG_COLOR"": ""black""}",1.939999999999999,-62,-151,2.6199999999999988,366,-162
9,21,Male,58,Right,1,Single plane,monocular,2,0,0.2,0.6887,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 125, ""BG_COLOR"": ""black""}",1.939999999999999,-62,-151,2.6199999999999988,366,-162
9,21,Male,58,Right,1,Single plane,monocular,3,0,0.2,0.7341,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 125, ""BG_COLOR"": ""black""}",1.939999999999999,-62,-151,2.6199999999999988,366,-162
9,21,Male,58,Right,1,Single plane,monocular,4,0,0.2,0.6497,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 125, ""BG_COLOR"": ""black""}",1.939999999999999,-62,-151,2.6199999999999988,366,-162
9,21,Male,58,Right,1,Single plane,monocular,5,0,0.2,0.6467,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 125, ""BG_COLOR"": ""black""}",1.939999999999999,-62,-151,2.6199999999999988,366,-162
9,21,Male,58,Right,2,Dual plane,monocular,6,0,0.2,0.4268,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 125, ""BG_COLOR"": ""black""}",1.939999999999999,-62,-151,2.6199999999999988,366,-162
9,21,Male,58,Right,2,Dual plane,monocular,7,0,0.2,0.41,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 125, ""BG_COLOR"": ""black""}",1.939999999999999,-62,-151,2.6199999999999988,366,-162
9,21,Male,58,Right,2,Dual plane,monocular,8,0,0.2,0.4153,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 125, ""BG_COLOR"": ""black""}",1.939999999999999,-62,-151,2.6199999999999988,366,-162
9,21,Male,58,Right,2,Dual plane,monocular,9,0,0.2,0.3969,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 125, ""BG_COLOR"": ""black""}",1.939999999999999,-62,-151,2.6199999999999988,366,-162
9,21,Male,58,Right,2,Dual plane,monocular,10,0,0.2,0.3831,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 125, ""BG_COLOR"": ""black""}",1.939999999999999,-62,-151,2.6199999999999988,366,-162
9,21,Male,58,Right,3,Single plane,binocular,11,0,0.2,0.6391,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 125, ""BG_COLOR"": ""black""}",1.939999999999999,-62,-151,2.6199999999999988,366,-162
9,21,Male,58,Right,3,Single plane,binocular,12,0,0.2,0.7217,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 125, ""BG_COLOR"": ""black""}",1.939999999999999,-62,-151,2.6199999999999988,366,-162
9,21,Male,58,Right,3,Single plane,binocular,13,0,0.2,0.8697,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 125, ""BG_COLOR"": ""black""}",1.939999999999999,-62,-151,2.6199999999999988,366,-162
9,21,Male,58,Right,3,Single plane,binocular,14,0,0.2,0.8496,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 125, ""BG_COLOR"": ""black""}",1.939999999999999,-62,-151,2.6199999999999988,366,-162
9,21,Male,58,Right,3,Single plane,binocular,15,0,0.2,0.7923,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 125, ""BG_COLOR"": ""black""}",1.939999999999999,-62,-151,2.6199999999999988,366,-162
9,21,Male,58,Right,4,Dual plane,binocular,16,0,0.2,0.4453,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 125, ""BG_COLOR"": ""black""}",1.939999999999999,-62,-151,2.6199999999999988,366,-162
9,21,Male,58,Right,4,Dual plane,binocular,17,0,0.2,0.5413,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 125, ""BG_COLOR"": ""black""}",1.939999999999999,-62,-151,2.6199999999999988,366,-162
9,21,Male,58,Right,4,Dual plane,binocular,18,0,0.2,0.4407,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 125, ""BG_COLOR"": ""black""}",1.939999999999999,-62,-151,2.6199999999999988,366,-162
9,21,Male,58,Right,4,Dual plane,binocular,19,0,0.2,0.4565,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 125, ""BG_COLOR"": ""black""}",1.939999999999999,-62,-151,2.6199999999999988,366,-162
9,21,Male,58,Right,4,Dual plane,binocular,20,0,0.2,0.4086,15.0,15.0,30.0,"{""L_fg"": 15.0, ""L_bg"": 15.0, ""L_ref"": 30.0, ""VISUAL_ANGLE_DEG"": 7.9, ""DISTANCE_FG"": 50, ""DISTANCE_BG"": 125, ""BG_COLOR"": ""black""}",1.939999999999999,-62,-151,2.6199999999999988,366,-162
