ID,Age,Gender,IPD(mm),Distance1(cm),Distance2(cm),Offset_X,Offset_Y,Trial_ID,Image_Win1,Image_Win2,Score
0,23,Male,60,81,150,-95,-162,1,2cpd_15nit_1.0.png,8cpd_50nit_0.6_v.png,4
0,23,Male,60,81,150,-95,-162,2,1cpd_15nit_1.0.png,2cpd_50nit_0.2_v.png,3
0,23,Male,60,81,150,-95,-162,3,8cpd_15nit_1.0.png,8cpd_50nit_0.6_v.png,4
0,23,Male,60,81,150,-95,-162,4,4cpd_15nit_1.0.png,2cpd_50nit_1.0_v.png,4
0,23,Male,60,81,150,-95,-162,5,4cpd_15nit_1.0.png,4cpd_50nit_1.0_v.png,5
0,23,Male,60,81,150,-95,-162,6,8cpd_15nit_1.0.png,1cpd_50nit_0.2_v.png,2
0,23,Male,60,81,150,-95,-162,7,2cpd_15nit_1.0.png,2cpd_50nit_0.2_v.png,1
0,23,Male,60,81,150,-95,-162,8,8cpd_15nit_1.0.png,1cpd_50nit_1.0_v.png,4
0,23,Male,60,81,150,-95,-162,9,2cpd_15nit_1.0.png,8cpd_50nit_1.0_v.png,4
0,23,Male,60,81,150,-95,-162,10,4cpd_15nit_1.0.png,8cpd_50nit_0.2_v.png,3
0,23,Male,60,81,150,-95,-162,11,8cpd_15nit_1.0.png,8cpd_50nit_0.6_v.png,4
0,23,Male,60,81,150,-95,-162,12,8cpd_15nit_1.0.png,2cpd_50nit_1.0_v.png,5
0,23,Male,60,81,150,-95,-162,13,1cpd_15nit_1.0.png,1cpd_50nit_1.0_v.png,3
0,23,Male,60,81,150,-95,-162,14,2cpd_15nit_1.0.png,1cpd_50nit_1.0_v.png,4
0,23,Male,60,81,150,-95,-162,15,2cpd_15nit_1.0.png,2cpd_50nit_0.6_v.png,4
0,23,Male,60,81,150,-95,-162,16,4cpd_15nit_1.0.png,1cpd_50nit_0.6_v.png,4
0,23,Male,60,81,150,-95,-162,17,8cpd_15nit_1.0.png,8cpd_50nit_1.0_v.png,5
0,23,Male,60,81,150,-95,-162,18,1cpd_15nit_1.0.png,1cpd_50nit_0.6_v.png,2
0,23,Male,60,81,150,-95,-162,19,8cpd_15nit_1.0.png,1cpd_50nit_0.6_v.png,4
0,23,Male,60,81,150,-95,-162,20,1cpd_15nit_1.0.png,1cpd_50nit_0.2_v.png,1
0,23,Male,60,81,150,-95,-162,21,4cpd_15nit_1.0.png,4cpd_50nit_1.0_v.png,5
0,23,Male,60,81,150,-95,-162,22,1cpd_15nit_1.0.png,8cpd_50nit_0.6_v.png,4
0,23,Male,60,81,150,-95,-162,23,4cpd_15nit_1.0.png,8cpd_50nit_0.2_v.png,3
0,23,Male,60,81,150,-95,-162,24,8cpd_15nit_1.0.png,4cpd_50nit_0.2_v.png,4
0,23,Male,60,81,150,-95,-162,25,1cpd_15nit_1.0.png,1cpd_50nit_0.2_v.png,1
0,23,Male,60,81,150,-95,-162,26,1cpd_15nit_1.0.png,2cpd_50nit_0.6_v.png,5
0,23,Male,60,81,150,-95,-162,27,1cpd_15nit_1.0.png,8cpd_50nit_0.6_v.png,4
0,23,Male,60,81,150,-95,-162,28,4cpd_15nit_1.0.png,8cpd_50nit_1.0_v.png,5
0,23,Male,60,81,150,-95,-162,29,8cpd_15nit_1.0.png,2cpd_50nit_0.6_v.png,5
0,23,Male,60,81,150,-95,-162,30,1cpd_15nit_1.0.png,8cpd_50nit_0.2_v.png,4
0,23,Male,60,81,150,-95,-162,31,2cpd_15nit_1.0.png,2cpd_50nit_0.2_v.png,1
0,23,Male,60,81,150,-95,-162,32,2cpd_15nit_1.0.png,4cpd_50nit_1.0_v.png,4
0,23,Male,60,81,150,-95,-162,33,2cpd_15nit_1.0.png,4cpd_50nit_0.6_v.png,5
0,23,Male,60,81,150,-95,-162,34,8cpd_15nit_1.0.png,8cpd_50nit_1.0_v.png,5
0,23,Male,60,81,150,-95,-162,35,8cpd_15nit_1.0.png,2cpd_50nit_0.2_v.png,4
0,23,Male,60,81,150,-95,-162,36,1cpd_15nit_1.0.png,4cpd_50nit_1.0_v.png,4
0,23,Male,60,81,150,-95,-162,37,1cpd_15nit_1.0.png,2cpd_50nit_0.6_v.png,4
0,23,Male,60,81,150,-95,-162,38,1cpd_15nit_1.0.png,8cpd_50nit_1.0_v.png,4
0,23,Male,60,81,150,-95,-162,39,1cpd_15nit_1.0.png,4cpd_50nit_0.6_v.png,5
0,23,Male,60,81,150,-95,-162,40,8cpd_15nit_1.0.png,2cpd_50nit_0.2_v.png,4
