Date,Target_Luminance(cd/m2),Pixel_Value,Final_Offset,Gamma,Max_Lum,Min_Lum
2026-03-22 14:44:01,30,255,-0.0,2.2,30.0,0.0
2026-03-22 14:44:01,25,230,-1.0,2.2,30.0,0.0
2026-03-22 14:44:01,20,217,1.0,2.2,30.0,0.0
2026-03-22 14:44:01,15,180,-1.0,2.2,30.0,0.0
2026-03-22 14:44:01,10,155,-0.0,2.2,30.0,0.0
2026-03-22 14:44:01,5,102,-1.0,2.2,30.0,0.0
2026-03-22 14:44:01,0,0,-0.0,2.2,30.0,0.0
