Date,Target_Luminance(cd/m2),Pixel_Value,Final_Offset,Gamma,Max_Lum,Min_Lum
2026-03-27 15:40:11,30,255,-0.0,2.2,30.0,0.0
2026-03-27 15:40:11,25,235,-0.0,2.2,30.0,0.0
2026-03-27 15:40:11,20,217,1.0,2.2,30.0,0.0
2026-03-27 15:40:11,15,186,-0.0,2.2,30.0,0.0
2026-03-27 15:40:11,10,162,1.0,2.2,30.0,0.0
2026-03-27 15:40:11,5,102,-1.0,2.2,30.0,0.0
2026-03-27 15:40:11,0,0,-0.0,2.2,30.0,0.0
