Date,Target_Luminance(cd/m2),Pixel_Value,Final_Offset,Gamma,Max_Lum,Min_Lum
2026-03-03 15:27:35,30,247,-2.0,2.2,30.0,0.0
2026-03-03 15:27:35,25,230,-1.0,2.2,30.0,0.0
2026-03-03 15:27:35,20,207,-1.0,2.2,30.0,0.0
2026-03-03 15:27:35,15,180,-1.0,2.2,30.0,0.0
2026-03-03 15:27:35,10,155,-0.0,2.2,30.0,0.0
2026-03-03 15:27:35,5,113,-0.0,2.2,30.0,0.0
2026-03-03 15:27:35,0,0,-0.0,2.2,30.0,0.0
