Date,Target_Luminance(cd/m2),Pixel_Value,Final_Offset,Gamma,Max_Lum,Min_Lum
2026-03-12 13:27:05,30,255,-0.0,2.2,30.0,0.0
2026-03-12 13:27:05,25,230,-1.0,2.2,30.0,0.0
2026-03-12 13:27:05,20,217,1.0,2.2,30.0,0.0
2026-03-12 13:27:05,15,180,-1.0,2.2,30.0,0.0
2026-03-12 13:27:05,10,155,-0.0,2.2,30.0,0.0
2026-03-12 13:27:05,5,102,-1.0,2.2,30.0,0.0
2026-03-12 13:27:05,0,0,-0.0,2.2,30.0,0.0
