Date,Target_Luminance(cd/m2),Pixel_Value,Final_Offset,Gamma,Max_Lum,Min_Lum
2026-03-03 15:26:19,30,247,-2.0,2.2,30.0,0.0
2026-03-03 15:26:19,25,230,-1.0,2.2,30.0,0.0
2026-03-03 15:26:19,20,207,-1.0,2.2,30.0,0.0
2026-03-03 15:26:19,15,180,-1.0,2.2,30.0,0.0
2026-03-03 15:26:19,10,155,-0.0,2.2,30.0,0.0
2026-03-03 15:26:19,5,113,-0.0,2.2,30.0,0.0
2026-03-03 15:26:19,0,0,-0.0,2.2,30.0,0.0
