ID,Age,Gender,IPD(mm),Distance1(cm),Distance2(cm),Offset_X,Offset_Y,Trial_ID,Image_Win1,Image_Win2,Score
0,23,Male,60,81,150,-265,-165,1,4cpd_5nit_1.0.png,4cpd_5nit_0.2_v.png,1
0,23,Male,60,81,150,-265,-165,2,4cpd_15nit_1.0.png,4cpd_50nit_1.0_v.png,4
0,23,Male,60,81,150,-265,-165,3,4cpd_5nit_1.0.png,4cpd_50nit_1.0_h.png,5
0,23,Male,60,81,150,-265,-165,4,2cpd_5nit_1.0.png,2cpd_5nit_0.2_v.png,1
0,23,Male,60,81,150,-265,-165,5,2cpd_5nit_1.0.png,2cpd_50nit_0.2_h.png,3
0,23,Male,60,81,150,-265,-165,6,4cpd_5nit_1.0.png,4cpd_50nit_1.0_v.png,5
0,23,Male,60,81,150,-265,-165,7,2cpd_5nit_1.0.png,2cpd_5nit_0.2_v.png,1
0,23,Male,60,81,150,-265,-165,8,2cpd_5nit_1.0.png,2cpd_50nit_1.0_h.png,4
0,23,Male,60,81,150,-265,-165,9,2cpd_15nit_1.0.png,2cpd_5nit_0.2_v.png,1
0,23,Male,60,81,150,-265,-165,10,4cpd_15nit_1.0.png,4cpd_5nit_0.2_v.png,1
0,23,Male,60,81,150,-265,-165,11,4cpd_15nit_1.0.png,4cpd_50nit_1.0_h.png,4
0,23,Male,60,81,150,-265,-165,12,2cpd_5nit_1.0.png,2cpd_50nit_0.2_v.png,3
0,23,Male,60,81,150,-265,-165,13,4cpd_5nit_1.0.png,4cpd_50nit_0.6_h.png,4
0,23,Male,60,81,150,-265,-165,14,4cpd_15nit_1.0.png,4cpd_5nit_0.6_v.png,1
0,23,Male,60,81,150,-265,-165,15,2cpd_15nit_1.0.png,2cpd_5nit_0.6_v.png,1
0,23,Male,60,81,150,-265,-165,16,2cpd_5nit_1.0.png,2cpd_50nit_0.2_v.png,3
0,23,Male,60,81,150,-265,-165,17,4cpd_15nit_1.0.png,4cpd_5nit_0.2_v.png,1
0,23,Male,60,81,150,-265,-165,18,4cpd_5nit_1.0.png,4cpd_5nit_0.6_h.png,2
0,23,Male,60,81,150,-265,-165,19,2cpd_15nit_1.0.png,2cpd_50nit_0.2_h.png,2
0,23,Male,60,81,150,-265,-165,20,4cpd_15nit_1.0.png,4cpd_5nit_1.0_v.png,2
0,23,Male,60,81,150,-265,-165,21,4cpd_15nit_1.0.png,4cpd_5nit_1.0_v.png,1
0,23,Male,60,81,150,-265,-165,22,2cpd_15nit_1.0.png,2cpd_50nit_0.6_v.png,3
0,23,Male,60,81,150,-265,-165,23,2cpd_5nit_1.0.png,2cpd_5nit_0.6_v.png,1
0,23,Male,60,81,150,-265,-165,24,4cpd_5nit_1.0.png,4cpd_50nit_0.6_v.png,5
0,23,Male,60,81,150,-265,-165,25,4cpd_15nit_1.0.png,4cpd_50nit_0.2_h.png,3
0,23,Male,60,81,150,-265,-165,26,4cpd_15nit_1.0.png,4cpd_50nit_0.6_v.png,4
0,23,Male,60,81,150,-265,-165,27,4cpd_5nit_1.0.png,4cpd_50nit_0.2_v.png,3
0,23,Male,60,81,150,-265,-165,28,4cpd_5nit_1.0.png,4cpd_50nit_0.6_h.png,5
0,23,Male,60,81,150,-265,-165,29,4cpd_5nit_1.0.png,4cpd_5nit_0.2_h.png,1
0,23,Male,60,81,150,-265,-165,30,2cpd_15nit_1.0.png,2cpd_50nit_0.6_h.png,3
0,23,Male,60,81,150,-265,-165,31,4cpd_15nit_1.0.png,4cpd_5nit_1.0_h.png,2
0,23,Male,60,81,150,-265,-165,32,2cpd_5nit_1.0.png,2cpd_5nit_0.6_h.png,1
0,23,Male,60,81,150,-265,-165,33,2cpd_5nit_1.0.png,2cpd_5nit_1.0_v.png,2
0,23,Male,60,81,150,-265,-165,34,4cpd_5nit_1.0.png,4cpd_5nit_1.0_h.png,3
0,23,Male,60,81,150,-265,-165,35,4cpd_5nit_1.0.png,4cpd_5nit_0.6_h.png,2
0,23,Male,60,81,150,-265,-165,36,2cpd_15nit_1.0.png,2cpd_50nit_0.6_v.png,3
0,23,Male,60,81,150,-265,-165,37,2cpd_15nit_1.0.png,2cpd_5nit_1.0_h.png,1
0,23,Male,60,81,150,-265,-165,38,4cpd_5nit_1.0.png,4cpd_50nit_1.0_v.png,5
0,23,Male,60,81,150,-265,-165,39,4cpd_15nit_1.0.png,4cpd_5nit_1.0_h.png,1
0,23,Male,60,81,150,-265,-165,40,4cpd_5nit_1.0.png,4cpd_5nit_0.2_h.png,1
0,23,Male,60,81,150,-265,-165,41,4cpd_5nit_1.0.png,4cpd_5nit_0.2_v.png,1
0,23,Male,60,81,150,-265,-165,42,4cpd_15nit_1.0.png,4cpd_50nit_0.6_h.png,3
0,23,Male,60,81,150,-265,-165,43,2cpd_15nit_1.0.png,2cpd_50nit_0.2_v.png,2
0,23,Male,60,81,150,-265,-165,44,2cpd_5nit_1.0.png,2cpd_50nit_0.6_v.png,4
0,23,Male,60,81,150,-265,-165,45,4cpd_15nit_1.0.png,4cpd_50nit_1.0_v.png,4
0,23,Male,60,81,150,-265,-165,46,2cpd_5nit_1.0.png,2cpd_5nit_0.6_h.png,1
0,23,Male,60,81,150,-265,-165,47,4cpd_15nit_1.0.png,4cpd_50nit_1.0_h.png,4
0,23,Male,60,81,150,-265,-165,48,4cpd_5nit_1.0.png,4cpd_5nit_1.0_v.png,2
0,23,Male,60,81,150,-265,-165,49,4cpd_15nit_1.0.png,4cpd_50nit_0.2_v.png,2
0,23,Male,60,81,150,-265,-165,50,2cpd_15nit_1.0.png,2cpd_5nit_0.6_h.png,1
0,23,Male,60,81,150,-265,-165,51,2cpd_5nit_1.0.png,2cpd_5nit_1.0_h.png,2
0,23,Male,60,81,150,-265,-165,52,2cpd_15nit_1.0.png,2cpd_50nit_1.0_v.png,4
0,23,Male,60,81,150,-265,-165,53,2cpd_15nit_1.0.png,2cpd_50nit_1.0_v.png,4
0,23,Male,60,81,150,-265,-165,54,2cpd_15nit_1.0.png,2cpd_5nit_1.0_v.png,2
0,23,Male,60,81,150,-265,-165,55,4cpd_5nit_1.0.png,4cpd_50nit_0.6_v.png,5
0,23,Male,60,81,150,-265,-165,56,2cpd_5nit_1.0.png,2cpd_50nit_1.0_h.png,5
0,23,Male,60,81,150,-265,-165,57,4cpd_5nit_1.0.png,4cpd_50nit_0.2_v.png,4
0,23,Male,60,81,150,-265,-165,58,4cpd_15nit_1.0.png,4cpd_50nit_0.2_v.png,4
0,23,Male,60,81,150,-265,-165,59,4cpd_15nit_1.0.png,4cpd_50nit_0.6_h.png,5
0,23,Male,60,81,150,-265,-165,60,4cpd_5nit_1.0.png,4cpd_50nit_0.2_h.png,4
0,23,Male,60,81,150,-265,-165,61,2cpd_15nit_1.0.png,2cpd_50nit_0.6_h.png,3
0,23,Male,60,81,150,-265,-165,62,2cpd_5nit_1.0.png,2cpd_50nit_0.6_h.png,4
0,23,Male,60,81,150,-265,-165,63,4cpd_5nit_1.0.png,4cpd_5nit_1.0_v.png,2
0,23,Male,60,81,150,-265,-165,64,2cpd_5nit_1.0.png,2cpd_50nit_1.0_v.png,5
0,23,Male,60,81,150,-265,-165,65,2cpd_15nit_1.0.png,2cpd_50nit_0.2_v.png,2
0,23,Male,60,81,150,-265,-165,66,4cpd_15nit_1.0.png,4cpd_5nit_0.2_h.png,1
0,23,Male,60,81,150,-265,-165,67,2cpd_15nit_1.0.png,2cpd_5nit_0.2_h.png,1
0,23,Male,60,81,150,-265,-165,68,2cpd_15nit_1.0.png,2cpd_50nit_1.0_h.png,4
0,23,Male,60,81,150,-265,-165,69,2cpd_5nit_1.0.png,2cpd_50nit_0.6_v.png,4
0,23,Male,60,81,150,-265,-165,70,4cpd_15nit_1.0.png,4cpd_50nit_0.6_v.png,4
0,23,Male,60,81,150,-265,-165,71,4cpd_15nit_1.0.png,4cpd_50nit_0.2_h.png,3
0,23,Male,60,81,150,-265,-165,72,4cpd_5nit_1.0.png,4cpd_5nit_0.6_v.png,2
0,23,Male,60,81,150,-265,-165,73,4cpd_15nit_1.0.png,4cpd_5nit_0.2_h.png,1
0,23,Male,60,81,150,-265,-165,74,2cpd_5nit_1.0.png,2cpd_50nit_0.2_h.png,2
0,23,Male,60,81,150,-265,-165,75,4cpd_5nit_1.0.png,4cpd_5nit_1.0_h.png,2
0,23,Male,60,81,150,-265,-165,76,2cpd_5nit_1.0.png,2cpd_5nit_0.2_h.png,1
0,23,Male,60,81,150,-265,-165,77,2cpd_5nit_1.0.png,2cpd_5nit_0.6_v.png,2
0,23,Male,60,81,150,-265,-165,78,2cpd_15nit_1.0.png,2cpd_50nit_1.0_h.png,4
0,23,Male,60,81,150,-265,-165,79,2cpd_5nit_1.0.png,2cpd_50nit_1.0_v.png,5
0,23,Male,60,81,150,-265,-165,80,2cpd_15nit_1.0.png,2cpd_5nit_0.2_v.png,1
0,23,Male,60,81,150,-265,-165,81,2cpd_5nit_1.0.png,2cpd_5nit_0.2_h.png,1
0,23,Male,60,81,150,-265,-165,82,4cpd_5nit_1.0.png,4cpd_50nit_0.2_h.png,3
0,23,Male,60,81,150,-265,-165,83,4cpd_15nit_1.0.png,4cpd_5nit_0.6_h.png,1
0,23,Male,60,81,150,-265,-165,84,2cpd_5nit_1.0.png,2cpd_5nit_1.0_h.png,2
0,23,Male,60,81,150,-265,-165,85,4cpd_5nit_1.0.png,4cpd_50nit_1.0_h.png,5
0,23,Male,60,81,150,-265,-165,86,2cpd_15nit_1.0.png,2cpd_5nit_0.6_v.png,1
0,23,Male,60,81,150,-265,-165,87,2cpd_15nit_1.0.png,2cpd_50nit_0.2_h.png,2
0,23,Male,60,81,150,-265,-165,88,2cpd_5nit_1.0.png,2cpd_50nit_0.6_h.png,4
0,23,Male,60,81,150,-265,-165,89,4cpd_15nit_1.0.png,4cpd_5nit_0.6_h.png,1
0,23,Male,60,81,150,-265,-165,90,4cpd_15nit_1.0.png,4cpd_5nit_0.6_v.png,1
0,23,Male,60,81,150,-265,-165,91,2cpd_15nit_1.0.png,2cpd_5nit_0.2_h.png,1
0,23,Male,60,81,150,-265,-165,92,2cpd_5nit_1.0.png,2cpd_5nit_1.0_v.png,2
