foreground_path,background_path,right_visibility_score,left_visibility_score,signed_score_difference,absolute_score_difference,right_clip_ratio,left_clip_ratio,disparity_deg,disparity_px,rank
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\processed\images\pre-experiment-image\fg_imgs\5_fg_Tex3_lumi_half_pleated_0172.jpg,C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\processed\images\pre-experiment-image\bg_imgs\6_bg_Tex3_matted_0046.jpg,0.29809486865997314,0.31448543071746826,0.016390562057495117,0.016390562057495117,0.00048065185546875,0.010345458984375,4.0946852325771905,265,15
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\processed\images\pre-experiment-image\fg_imgs\5_fg_Tex3_lumi_default_pleated_0172.jpg,C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\processed\images\pre-experiment-image\bg_imgs\6_bg_Tex3_matted_0046.jpg,0.42862850427627563,0.4430255889892578,0.014397084712982178,0.014397084712982178,0.0,0.00241851806640625,4.0946852325771905,265,16
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\processed\images\pre-experiment-image\fg_imgs\3_fg_Tex2_lumi_default_stained_0083.jpg,C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\processed\images\pre-experiment-image\bg_imgs\2_bg_Tex1_lined_0035.jpg,0.357226699590683,0.34335166215896606,-0.013875037431716919,0.013875037431716919,0.0,0.0,4.0946852325771905,265,17
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\processed\images\pre-experiment-image\fg_imgs\3_fg_Tex2_lumi_quarter_stained_0083.jpg,C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\processed\images\pre-experiment-image\bg_imgs\4_bg_Tex2_bumpy_0121.jpg,0.25837230682373047,0.27130356431007385,0.012931257486343384,0.012931257486343384,0.0,0.0,4.0946852325771905,265,18
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\processed\images\pre-experiment-image\fg_imgs\3_fg_Tex2_lumi_default_stained_0083.jpg,C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\processed\images\pre-experiment-image\bg_imgs\6_bg_Tex3_matted_0046.jpg,0.2298671305179596,0.2427155077457428,0.012848377227783203,0.012848377227783203,0.0,0.0,4.0946852325771905,265,19
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\processed\images\pre-experiment-image\fg_imgs\5_fg_Tex3_lumi_quarter_pleated_0172.jpg,C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\processed\images\pre-experiment-image\bg_imgs\2_bg_Tex1_lined_0035.jpg,0.3658179044723511,0.35304969549179077,-0.012768208980560303,0.012768208980560303,0.0,0.011257171630859375,4.0946852325771905,265,20
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\processed\images\pre-experiment-image\fg_imgs\9_fg_Tex5_lumi_default_dotted_0188.jpg,C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\processed\images\pre-experiment-image\bg_imgs\4_bg_Tex2_bumpy_0121.jpg,0.5987422466278076,0.6109380125999451,0.012195765972137451,0.012195765972137451,0.0,0.00186920166015625,4.0946852325771905,265,21
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\processed\images\pre-experiment-image\fg_imgs\3_fg_Tex2_lumi_quarter_stained_0083.jpg,C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\processed\images\pre-experiment-image\bg_imgs\2_bg_Tex1_lined_0035.jpg,0.29954665899276733,0.2874132990837097,-0.012133359909057617,0.012133359909057617,0.0,0.0,4.0946852325771905,265,22
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\processed\images\pre-experiment-image\fg_imgs\9_fg_Tex5_lumi_quarter_dotted_0188.jpg,C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\processed\images\pre-experiment-image\bg_imgs\2_bg_Tex1_lined_0035.jpg,0.4444669485092163,0.4335024058818817,-0.010964542627334595,0.010964542627334595,0.0,0.001506805419921875,4.0946852325771905,265,23
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\processed\images\pre-experiment-image\fg_imgs\3_fg_Tex2_lumi_half_stained_0083.jpg,C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\processed\images\pre-experiment-image\bg_imgs\4_bg_Tex2_bumpy_0121.jpg,0.28125280141830444,0.291424423456192,0.010171622037887573,0.010171622037887573,0.0,0.0,4.0946852325771905,265,24
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\processed\images\pre-experiment-image\fg_imgs\5_fg_Tex3_lumi_half_pleated_0172.jpg,C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\processed\images\pre-experiment-image\bg_imgs\2_bg_Tex1_lined_0035.jpg,0.4212005138397217,0.4116077125072479,-0.009592801332473755,0.009592801332473755,0.0,0.010219573974609375,4.0946852325771905,265,25
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\processed\images\pre-experiment-image\fg_imgs\3_fg_Tex2_lumi_half_stained_0083.jpg,C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\processed\images\pre-experiment-image\bg_imgs\2_bg_Tex1_lined_0035.jpg,0.2972002923488617,0.28775668144226074,-0.009443610906600952,0.009443610906600952,0.0,0.0,4.0946852325771905,265,26
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\processed\images\pre-experiment-image\fg_imgs\5_fg_Tex3_lumi_half_pleated_0172.jpg,C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\processed\images\pre-experiment-image\bg_imgs\4_bg_Tex2_bumpy_0121.jpg,0.3993540108203888,0.4086039066314697,0.009249895811080933,0.009249895811080933,0.0,0.010219573974609375,4.0946852325771905,265,27
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\processed\images\pre-experiment-image\fg_imgs\5_fg_Tex3_lumi_default_pleated_0172.jpg,C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\processed\images\pre-experiment-image\bg_imgs\8_bg_Tex4_lacelike_0021.jpg,0.3608047068119049,0.35208943486213684,-0.008715271949768066,0.008715271949768066,0.013484954833984375,0.0168609619140625,4.0946852325771905,265,28
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\processed\images\pre-experiment-image\fg_imgs\3_fg_Tex2_lumi_default_stained_0083.jpg,C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\processed\images\pre-experiment-image\bg_imgs\4_bg_Tex2_bumpy_0121.jpg,0.3231857419013977,0.33185136318206787,0.008665621280670166,0.008665621280670166,0.0,0.0,4.0946852325771905,265,29
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\processed\images\pre-experiment-image\fg_imgs\5_fg_Tex3_lumi_quarter_pleated_0172.jpg,C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\processed\images\pre-experiment-image\bg_imgs\6_bg_Tex3_matted_0046.jpg,0.21482932567596436,0.22347599267959595,0.008646667003631592,0.008646667003631592,0.000522613525390625,0.011444091796875,4.0946852325771905,265,30
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\processed\images\pre-experiment-image\fg_imgs\9_fg_Tex5_lumi_half_dotted_0188.jpg,C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\processed\images\pre-experiment-image\bg_imgs\2_bg_Tex1_lined_0035.jpg,0.49389368295669556,0.48534658551216125,-0.008547097444534302,0.008547097444534302,0.0,0.00168609619140625,4.0946852325771905,265,31
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\processed\images\pre-experiment-image\fg_imgs\3_fg_Tex2_lumi_half_stained_0083.jpg,C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\processed\images\pre-experiment-image\bg_imgs\6_bg_Tex3_matted_0046.jpg,0.17963072657585144,0.1881694346666336,0.008538708090782166,0.008538708090782166,0.0,0.0,4.0946852325771905,265,32
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\processed\images\pre-experiment-image\fg_imgs\5_fg_Tex3_lumi_quarter_pleated_0172.jpg,C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\processed\images\pre-experiment-image\bg_imgs\4_bg_Tex2_bumpy_0121.jpg,0.2984909415245056,0.3068712055683136,0.008380264043807983,0.008380264043807983,0.0,0.011257171630859375,4.0946852325771905,265,33
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\processed\images\pre-experiment-image\fg_imgs\5_fg_Tex3_lumi_default_pleated_0172.jpg,C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\processed\images\pre-experiment-image\bg_imgs\4_bg_Tex2_bumpy_0121.jpg,0.5146506428718567,0.5225671529769897,0.007916510105133057,0.007916510105133057,0.0,0.00238800048828125,4.0946852325771905,265,34
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\processed\images\pre-experiment-image\fg_imgs\9_fg_Tex5_lumi_half_dotted_0188.jpg,C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\processed\images\pre-experiment-image\bg_imgs\8_bg_Tex4_lacelike_0021.jpg,0.3801456689834595,0.373066782951355,-0.007078886032104492,0.007078886032104492,0.000446319580078125,0.002147674560546875,4.0946852325771905,265,35
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\processed\images\pre-experiment-image\fg_imgs\5_fg_Tex3_lumi_default_pleated_0172.jpg,C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\processed\images\pre-experiment-image\bg_imgs\2_bg_Tex1_lined_0035.jpg,0.5006991028785706,0.4941883385181427,-0.0065107643604278564,0.0065107643604278564,0.006237030029296875,0.0047607421875,4.0946852325771905,265,36
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\processed\images\pre-experiment-image\fg_imgs\3_fg_Tex2_lumi_quarter_stained_0083.jpg,C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\processed\images\pre-experiment-image\bg_imgs\6_bg_Tex3_matted_0046.jpg,0.1699729710817337,0.17626173794269562,0.006288766860961914,0.006288766860961914,0.0,0.0,4.0946852325771905,265,37
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\processed\images\pre-experiment-image\fg_imgs\9_fg_Tex5_lumi_quarter_dotted_0188.jpg,C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\processed\images\pre-experiment-image\bg_imgs\8_bg_Tex4_lacelike_0021.jpg,0.3007351756095886,0.29557162523269653,-0.00516355037689209,0.00516355037689209,0.000461578369140625,0.001987457275390625,4.0946852325771905,265,38
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\processed\images\pre-experiment-image\fg_imgs\9_fg_Tex5_lumi_default_dotted_0188.jpg,C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\processed\images\pre-experiment-image\bg_imgs\8_bg_Tex4_lacelike_0021.jpg,0.5059744715690613,0.5009454488754272,-0.005029022693634033,0.005029022693634033,0.031764984130859375,0.03216552734375,4.0946852325771905,265,39
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\processed\images\pre-experiment-image\fg_imgs\9_fg_Tex5_lumi_default_dotted_0188.jpg,C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\processed\images\pre-experiment-image\bg_imgs\2_bg_Tex1_lined_0035.jpg,0.5603320598602295,0.5556419491767883,-0.004690110683441162,0.004690110683441162,0.051944732666015625,0.0387725830078125,4.0946852325771905,265,40
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\processed\images\pre-experiment-image\fg_imgs\5_fg_Tex3_lumi_half_pleated_0172.jpg,C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\processed\images\pre-experiment-image\bg_imgs\8_bg_Tex4_lacelike_0021.jpg,0.2635382413864136,0.2594657242298126,-0.004072517156600952,0.004072517156600952,0.00055694580078125,0.010829925537109375,4.0946852325771905,265,41
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\processed\images\pre-experiment-image\fg_imgs\3_fg_Tex2_lumi_half_stained_0083.jpg,C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\processed\images\pre-experiment-image\bg_imgs\8_bg_Tex4_lacelike_0021.jpg,0.16934750974178314,0.1658899188041687,-0.003457590937614441,0.003457590937614441,0.0,0.0,4.0946852325771905,265,42
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\processed\images\pre-experiment-image\fg_imgs\3_fg_Tex2_lumi_quarter_stained_0083.jpg,C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\processed\images\pre-experiment-image\bg_imgs\8_bg_Tex4_lacelike_0021.jpg,0.16349604725837708,0.16027139127254486,-0.0032246559858322144,0.0032246559858322144,0.0,0.0,4.0946852325771905,265,43
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\processed\images\pre-experiment-image\fg_imgs\5_fg_Tex3_lumi_quarter_pleated_0172.jpg,C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\processed\images\pre-experiment-image\bg_imgs\8_bg_Tex4_lacelike_0021.jpg,0.19796858727931976,0.1950426697731018,-0.0029259175062179565,0.0029259175062179565,0.0006256103515625,0.01190185546875,4.0946852325771905,265,44
C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\processed\images\pre-experiment-image\fg_imgs\3_fg_Tex2_lumi_default_stained_0083.jpg,C:\Users\Hamada.MSI\Desktop\Hamada\lab\data\processed\images\pre-experiment-image\bg_imgs\8_bg_Tex4_lacelike_0021.jpg,0.20653726160526276,0.2048293948173523,-0.0017078667879104614,0.0017078667879104614,3.814697265625e-06,3.814697265625e-06,4.0946852325771905,265,45
