ID,Age,Gender,IPD(mm),Dominance,Block_ID,Condition,Ocularity,Trial_ID,Orientation,Ref_Contrast,Matched_Contrast,PD_Right,OffsetX_Right,OffsetY_Right,PD_Left,OffsetX_Left,OffsetY_Left
0,23,Male,62,Right,1,Single plane + defocus simulation,monocular,1,0,0.2,0.3021,2.789999999999999,-208,-190,1.9999999999999982,365,-158
0,23,Male,62,Right,1,Single plane + defocus simulation,monocular,2,0,0.2,0.3093,2.789999999999999,-208,-190,1.9999999999999982,365,-158
0,23,Male,62,Right,1,Single plane + defocus simulation,monocular,3,0,0.2,0.3064,2.789999999999999,-208,-190,1.9999999999999982,365,-158
0,23,Male,62,Right,1,Single plane + defocus simulation,monocular,4,0,0.2,0.3049,2.789999999999999,-208,-190,1.9999999999999982,365,-158
0,23,Male,62,Right,1,Single plane + defocus simulation,monocular,5,0,0.4,0.5324,2.789999999999999,-208,-190,1.9999999999999982,365,-158
0,23,Male,62,Right,1,Single plane + defocus simulation,monocular,6,0,0.4,0.5985,2.789999999999999,-208,-190,1.9999999999999982,365,-158
0,23,Male,62,Right,1,Single plane + defocus simulation,monocular,7,0,0.4,0.6185,2.789999999999999,-208,-190,1.9999999999999982,365,-158
0,23,Male,62,Right,1,Single plane + defocus simulation,monocular,8,0,0.4,0.676,2.789999999999999,-208,-190,1.9999999999999982,365,-158
0,23,Male,62,Right,1,Single plane + defocus simulation,monocular,9,0,0.4,0.6099,2.789999999999999,-208,-190,1.9999999999999982,365,-158
0,23,Male,62,Right,1,Single plane + defocus simulation,monocular,10,0,0.2,0.3153,2.789999999999999,-208,-190,1.9999999999999982,365,-158
0,23,Male,62,Right,2,Dual plane flat,binocular,11,0,0.4,0.6984,2.789999999999999,-208,-190,1.9999999999999982,365,-158
0,23,Male,62,Right,2,Dual plane flat,binocular,12,0,0.2,0.3021,2.789999999999999,-208,-190,1.9999999999999982,365,-158
0,23,Male,62,Right,2,Dual plane flat,binocular,13,0,0.4,0.6391,2.789999999999999,-208,-190,1.9999999999999982,365,-158
0,23,Male,62,Right,2,Dual plane flat,binocular,14,0,0.4,0.5712,2.789999999999999,-208,-190,1.9999999999999982,365,-158
0,23,Male,62,Right,2,Dual plane flat,binocular,15,0,0.2,0.2894,2.789999999999999,-208,-190,1.9999999999999982,365,-158
0,23,Male,62,Right,2,Dual plane flat,binocular,16,0,0.4,0.6481,2.789999999999999,-208,-190,1.9999999999999982,365,-158
0,23,Male,62,Right,2,Dual plane flat,binocular,17,0,0.2,0.2964,2.789999999999999,-208,-190,1.9999999999999982,365,-158
0,23,Male,62,Right,2,Dual plane flat,binocular,18,0,0.2,0.2921,2.789999999999999,-208,-190,1.9999999999999982,365,-158
0,23,Male,62,Right,2,Dual plane flat,binocular,19,0,0.2,0.3049,2.789999999999999,-208,-190,1.9999999999999982,365,-158
0,23,Male,62,Right,2,Dual plane flat,binocular,20,0,0.4,0.5685,2.789999999999999,-208,-190,1.9999999999999982,365,-158
0,23,Male,62,Right,3,Dual plane flat,monocular,21,0,0.2,0.3337,2.789999999999999,-208,-190,1.9999999999999982,365,-158
0,23,Male,62,Right,3,Dual plane flat,monocular,22,0,0.2,0.2866,2.789999999999999,-208,-190,1.9999999999999982,365,-158
0,23,Male,62,Right,3,Dual plane flat,monocular,23,0,0.2,0.3138,2.789999999999999,-208,-190,1.9999999999999982,365,-158
0,23,Male,62,Right,3,Dual plane flat,monocular,24,0,0.4,0.5527,2.789999999999999,-208,-190,1.9999999999999982,365,-158
0,23,Male,62,Right,3,Dual plane flat,monocular,25,0,0.2,0.4188,2.789999999999999,-208,-190,1.9999999999999982,365,-158
0,23,Male,62,Right,3,Dual plane flat,monocular,26,0,0.4,0.6042,2.789999999999999,-208,-190,1.9999999999999982,365,-158
0,23,Male,62,Right,3,Dual plane flat,monocular,27,0,0.4,0.5847,2.789999999999999,-208,-190,1.9999999999999982,365,-158
0,23,Male,62,Right,3,Dual plane flat,monocular,28,0,0.2,0.3353,2.789999999999999,-208,-190,1.9999999999999982,365,-158
0,23,Male,62,Right,3,Dual plane flat,monocular,29,0,0.4,0.6421,2.789999999999999,-208,-190,1.9999999999999982,365,-158
0,23,Male,62,Right,3,Dual plane flat,monocular,30,0,0.4,0.6421,2.789999999999999,-208,-190,1.9999999999999982,365,-158
0,23,Male,62,Right,4,Dual plane,monocular,31,0,0.2,0.3168,2.789999999999999,-208,-190,1.9999999999999982,365,-158
0,23,Male,62,Right,4,Dual plane,monocular,32,0,0.4,0.5738,2.789999999999999,-208,-190,1.9999999999999982,365,-158
0,23,Male,62,Right,4,Dual plane,monocular,33,0,0.4,0.6421,2.789999999999999,-208,-190,1.9999999999999982,365,-158
0,23,Male,62,Right,4,Dual plane,monocular,34,0,0.4,0.5874,2.789999999999999,-208,-190,1.9999999999999982,365,-158
0,23,Male,62,Right,4,Dual plane,monocular,35,0,0.2,0.3811,2.789999999999999,-208,-190,1.9999999999999982,365,-158
0,23,Male,62,Right,4,Dual plane,monocular,36,0,0.2,0.3434,2.789999999999999,-208,-190,1.9999999999999982,365,-158
0,23,Male,62,Right,4,Dual plane,monocular,37,0,0.2,0.3049,2.789999999999999,-208,-190,1.9999999999999982,365,-158
0,23,Male,62,Right,4,Dual plane,monocular,38,0,0.4,0.6421,2.789999999999999,-208,-190,1.9999999999999982,365,-158
0,23,Male,62,Right,4,Dual plane,monocular,39,0,0.4,0.5501,2.789999999999999,-208,-190,1.9999999999999982,365,-158
0,23,Male,62,Right,4,Dual plane,monocular,40,0,0.2,0.3811,2.789999999999999,-208,-190,1.9999999999999982,365,-158
0,23,Male,62,Right,5,Single plane,binocular,41,0,0.2,0.3722,2.789999999999999,-208,-190,1.9999999999999982,365,-158
0,23,Male,62,Right,5,Single plane,binocular,42,0,0.2,0.3793,2.789999999999999,-208,-190,1.9999999999999982,365,-158
0,23,Male,62,Right,5,Single plane,binocular,43,0,0.4,0.5553,2.789999999999999,-208,-190,1.9999999999999982,365,-158
0,23,Male,62,Right,5,Single plane,binocular,44,0,0.2,0.36,2.789999999999999,-208,-190,1.9999999999999982,365,-158
0,23,Male,62,Right,5,Single plane,binocular,45,0,0.4,0.5985,2.789999999999999,-208,-190,1.9999999999999982,365,-158
0,23,Male,62,Right,5,Single plane,binocular,46,0,0.4,0.6481,2.789999999999999,-208,-190,1.9999999999999982,365,-158
0,23,Male,62,Right,5,Single plane,binocular,47,0,0.2,0.411,2.789999999999999,-208,-190,1.9999999999999982,365,-158
0,23,Male,62,Right,5,Single plane,binocular,48,0,0.4,0.7017,2.789999999999999,-208,-190,1.9999999999999982,365,-158
0,23,Male,62,Right,5,Single plane,binocular,49,0,0.4,0.6887,2.789999999999999,-208,-190,1.9999999999999982,365,-158
0,23,Male,62,Right,5,Single plane,binocular,50,0,0.2,0.4961,2.789999999999999,-208,-190,1.9999999999999982,365,-158
0,23,Male,62,Right,6,Dual plane,binocular,51,0,0.4,0.6542,2.789999999999999,-208,-190,1.9999999999999982,365,-158
0,23,Male,62,Right,6,Dual plane,binocular,52,0,0.4,0.5579,2.789999999999999,-208,-190,1.9999999999999982,365,-158
0,23,Male,62,Right,6,Dual plane,binocular,53,0,0.4,0.5658,2.789999999999999,-208,-190,1.9999999999999982,365,-158
0,23,Male,62,Right,6,Dual plane,binocular,54,0,0.2,0.3244,2.789999999999999,-208,-190,1.9999999999999982,365,-158
0,23,Male,62,Right,6,Dual plane,binocular,55,0,0.4,0.5658,2.789999999999999,-208,-190,1.9999999999999982,365,-158
0,23,Male,62,Right,6,Dual plane,binocular,56,0,0.2,0.3704,2.789999999999999,-208,-190,1.9999999999999982,365,-158
0,23,Male,62,Right,6,Dual plane,binocular,57,0,0.4,0.5501,2.789999999999999,-208,-190,1.9999999999999982,365,-158
0,23,Male,62,Right,6,Dual plane,binocular,58,0,0.2,0.2992,2.789999999999999,-208,-190,1.9999999999999982,365,-158
0,23,Male,62,Right,6,Dual plane,binocular,59,0,0.2,0.3168,2.789999999999999,-208,-190,1.9999999999999982,365,-158
0,23,Male,62,Right,6,Dual plane,binocular,60,0,0.2,0.3483,2.789999999999999,-208,-190,1.9999999999999982,365,-158
0,23,Male,62,Right,7,Single plane + defocus simulation,binocular,61,0,0.4,0.5658,2.789999999999999,-208,-190,1.9999999999999982,365,-158
0,23,Male,62,Right,7,Single plane + defocus simulation,binocular,62,0,0.2,0.3123,2.789999999999999,-208,-190,1.9999999999999982,365,-158
0,23,Male,62,Right,7,Single plane + defocus simulation,binocular,63,0,0.4,0.5658,2.789999999999999,-208,-190,1.9999999999999982,365,-158
0,23,Male,62,Right,7,Single plane + defocus simulation,binocular,64,0,0.2,0.3093,2.789999999999999,-208,-190,1.9999999999999982,365,-158
0,23,Male,62,Right,7,Single plane + defocus simulation,binocular,65,0,0.4,0.6361,2.789999999999999,-208,-190,1.9999999999999982,365,-158
0,23,Male,62,Right,7,Single plane + defocus simulation,binocular,66,0,0.2,0.3244,2.789999999999999,-208,-190,1.9999999999999982,365,-158
0,23,Male,62,Right,7,Single plane + defocus simulation,binocular,67,0,0.4,0.5476,2.789999999999999,-208,-190,1.9999999999999982,365,-158
0,23,Male,62,Right,7,Single plane + defocus simulation,binocular,68,0,0.2,0.3168,2.789999999999999,-208,-190,1.9999999999999982,365,-158
0,23,Male,62,Right,7,Single plane + defocus simulation,binocular,69,0,0.4,0.5874,2.789999999999999,-208,-190,1.9999999999999982,365,-158
0,23,Male,62,Right,7,Single plane + defocus simulation,binocular,70,0,0.2,0.3957,2.789999999999999,-208,-190,1.9999999999999982,365,-158
0,23,Male,62,Right,8,Single plane,monocular,71,0,0.4,0.676,2.789999999999999,-208,-190,1.9999999999999982,365,-158
